净值日期,累计净值
2025-06-17,1.0
2025-06-20,1.0001
2025-06-25,1.0143
2025-06-26,1.0112
2025-06-27,1.0126
2025-06-30,1.0197
2025-07-01,1.0168
2025-07-02,1.0062
2025-07-03,1.0278
2025-07-04,1.0252
2025-07-07,1.0119
2025-07-08,1.0365
2025-07-09,1.0391
2025-07-10,1.0423
2025-07-11,1.0502
2025-07-14,1.044
2025-07-15,1.0644
2025-07-16,1.0611
2025-07-17,1.0811
2025-07-18,1.084
2025-07-21,1.0925
2025-07-22,1.0977
2025-07-23,1.0982
2025-07-24,1.1116
2025-07-25,1.1084
2025-07-28,1.1218
2025-07-29,1.145
2025-07-30,1.1258
2025-07-31,1.1058
2025-08-01,1.1016
2025-08-04,1.1066
2025-08-05,1.1106
2025-08-06,1.1179
2025-08-07,1.1097
2025-08-08,1.1063
2025-08-11,1.1282
2025-08-12,1.1444
2025-08-13,1.1882
2025-08-14,1.1781
2025-08-15,1.2084
2025-08-18,1.2426
2025-08-19,1.2428
2025-08-20,1.2455
2025-08-21,1.2393
2025-08-22,1.2809
2025-08-25,1.3188
2025-08-26,1.3085
2025-08-27,1.3032
2025-08-28,1.3538
2025-08-29,1.3888
2025-09-01,1.4212
2025-09-02,1.3843
2025-09-03,1.4036
2025-09-04,1.3396
2025-09-05,1.4328
2025-09-08,1.4155
2025-09-09,1.383
2025-09-10,1.4026
2025-09-11,1.4779
2025-09-12,1.4604
2025-09-15,1.4826
2025-09-16,1.4948
2025-09-17,1.5253
2025-09-18,1.5008
2025-09-19,1.4997
2025-09-22,1.5096
2025-09-23,1.5174
2025-09-24,1.5491
2025-09-25,1.5774
2025-09-26,1.5353
2025-09-29,1.5787
2025-09-30,1.5767
2025-10-09,1.584
2025-10-10,1.5078
2025-10-13,1.4884
2025-10-14,1.4298
2025-10-15,1.4658
2025-10-16,1.4749
2025-10-17,1.4259
2025-10-20,1.4582
2025-10-21,1.5058
2025-10-22,1.495
2025-10-23,1.4973
2025-10-24,1.5541
2025-10-27,1.5839
2025-10-28,1.5818
2025-10-29,1.6325
2025-10-30,1.601
2025-10-31,1.5567
2025-11-03,1.5624
2025-11-04,1.5334
2025-11-05,1.5512
2025-11-06,1.5815
2025-11-07,1.5706
2025-11-10,1.551
2025-11-11,1.5269
2025-11-12,1.5235
2025-11-13,1.5595
2025-11-14,1.5149
2025-11-17,1.5107
2025-11-18,1.4948
2025-11-19,1.5009
