净值日期,累计净值
2014-08-13,1.0
2014-08-15,1.001
2014-08-22,1.003
2014-08-29,0.999
2014-09-05,1.009
2014-09-12,1.015
2014-09-19,1.028
2014-09-26,1.029
2014-09-30,1.03
2014-10-10,1.045
2014-10-17,1.033
2014-10-22,1.024
2014-10-23,1.014
2014-10-24,1.018
2014-10-27,1.029
2014-10-28,1.041
2014-10-29,1.042
2014-10-30,1.041
2014-10-31,1.034
2014-11-03,1.03
2014-11-04,1.018
2014-11-05,1.018
2014-11-06,1.03
2014-11-07,1.025
2014-11-10,1.021
2014-11-11,0.998
2014-11-12,1.008
2014-11-13,0.989
2014-11-14,0.992
2014-11-17,1.005
2014-11-18,1.004
2014-11-19,1.01
2014-11-20,1.003
2014-11-21,1.008
2014-11-24,1.004
2014-11-25,1.012
2014-11-26,1.019
2014-11-27,1.02
2014-11-28,1.02
2014-12-01,1.022
2014-12-02,1.024
2014-12-03,1.026
2014-12-04,1.034
2014-12-05,1.018
2014-12-08,1.009
2014-12-09,0.976
2014-12-10,1.005
2014-12-11,1.013
2014-12-12,1.026
2014-12-15,1.055
2014-12-16,1.049
2014-12-17,1.035
2014-12-18,1.027
2014-12-19,1.008
2014-12-22,0.977
2014-12-23,0.968
2014-12-24,0.98
2014-12-25,0.985
2014-12-26,0.99
2014-12-29,0.965
2014-12-30,0.96
2014-12-31,0.969
2015-01-05,0.97
2015-01-06,1.0
2015-01-07,0.996
2015-01-08,1.002
2015-01-09,1.004
2015-01-12,1.009
2015-01-13,1.02
2015-01-14,1.012
2015-01-15,1.016
2015-01-16,1.023
2015-01-19,1.02
2015-01-20,1.055
2015-01-21,1.071
2015-01-22,1.082
2015-01-23,1.067
2015-01-26,1.081
2015-01-27,1.086
2015-01-28,1.077
2015-01-29,1.06
2015-01-30,1.049
2015-02-02,1.056
2015-02-03,1.067
2015-02-04,1.055
2015-02-05,1.048
2015-02-06,1.048
2015-02-09,1.037
2015-02-10,1.045
2015-02-11,1.065
2015-02-12,1.069
2015-02-13,1.079
2015-02-16,1.097
2015-02-17,1.102
2015-02-25,1.099
2015-02-26,1.098
2015-02-27,1.101
2015-03-02,1.107
2015-03-03,1.101
2015-03-04,1.135
2015-03-05,1.136
2015-03-06,1.112
2015-03-09,1.122
2015-03-10,1.131
2015-03-11,1.124
2015-03-12,1.121
2015-03-13,1.133
2015-03-16,1.176
2015-03-17,1.189
2015-03-18,1.198
2015-03-19,1.193
2015-03-20,1.209
2015-03-23,1.225
2015-03-24,1.237
2015-03-25,1.256
2015-03-26,1.238
2015-03-27,1.247
2015-03-30,1.257
2015-03-31,1.273
2015-04-01,1.31
2015-04-02,1.323
2015-04-03,1.341
2015-04-07,1.384
2015-04-08,1.367
2015-04-09,1.369
2015-04-10,1.433
2015-04-13,1.492
2015-04-14,1.497
2015-04-15,1.441
2015-04-16,1.467
2015-04-17,1.456
2015-04-20,1.408
2015-04-21,1.463
2015-04-22,1.496
2015-04-23,1.495
2015-04-24,1.495
2015-04-27,1.502
2015-04-28,1.461
2015-04-29,1.483
2015-04-30,1.501
2015-05-04,1.496
2015-05-05,1.459
2015-05-06,1.459
2015-05-07,1.443
2015-05-08,1.49
2015-05-11,1.553
2015-05-12,1.58
2015-05-13,1.592
2015-05-14,1.594
2015-05-15,1.595
2015-05-18,1.631
2015-05-19,1.666
2015-05-20,1.702
2015-05-21,1.765
2015-05-22,1.783
2015-05-25,1.816
2015-05-26,1.877
2015-05-27,1.899
2015-05-28,1.786
2015-05-29,1.818
2015-06-01,1.914
2015-06-02,1.995
2015-06-03,2.017
2015-06-04,2.007
2015-06-05,2.006
2015-06-08,1.972
2015-06-09,1.951
2015-06-10,1.992
2015-06-11,2.03
2015-06-12,2.052
2015-06-15,2.0
2015-06-16,1.922
2015-06-17,1.957
2015-06-18,1.883
2015-06-19,1.784
2015-06-23,1.813
2015-06-24,1.857
2015-06-25,1.791
2015-06-26,1.632
2015-06-29,1.51
2015-06-30,1.587
2015-07-01,1.496
2015-07-02,1.393
2015-07-03,1.319
2015-07-06,1.272
2015-07-07,1.16
2015-07-08,1.089
2015-07-09,1.175
2015-07-10,1.266
2015-07-13,1.362
2015-07-14,1.407
2015-07-15,1.31
2015-07-16,1.336
2015-07-17,1.419
2015-07-20,1.439
2015-07-21,1.473
2015-07-22,1.506
2015-07-23,1.548
2015-07-24,1.506
2015-07-27,1.385
2015-07-28,1.334
2015-07-29,1.393
2015-07-30,1.326
2015-07-31,1.309
2015-08-03,1.267
2015-08-04,1.339
2015-08-05,1.366
2015-08-06,1.353
2015-08-07,1.402
2015-08-10,1.478
2015-08-11,1.471
2015-08-12,1.455
2015-08-13,1.475
2015-08-14,1.502
2015-08-17,1.534
2015-08-18,1.412
2015-08-19,1.431
2015-08-20,1.37
2015-08-21,1.302
2015-08-24,1.186
2015-08-25,1.093
2015-08-26,1.096
2015-08-27,1.155
2015-08-28,1.225
2015-08-31,1.184
2015-09-01,1.113
2015-09-02,1.098
2015-09-07,1.104
2015-09-08,1.157
2015-09-09,1.188
2015-09-10,1.173
2015-09-11,1.167
2015-09-14,1.089
2015-09-15,1.043
2015-09-16,1.123
2015-09-17,1.097
2015-09-18,1.111
2015-09-21,1.152
2015-09-22,1.159
2015-09-23,1.137
2015-09-24,1.151
2015-09-25,1.125
2015-09-28,1.152
2015-09-29,1.136
2015-09-30,1.138
2015-10-08,1.189
2015-10-09,1.205
2015-10-12,1.253
2015-10-13,1.265
2015-10-14,1.244
2015-10-15,1.284
2015-10-16,1.3
2015-10-19,1.295
2015-10-20,1.321
2015-10-21,1.261
2015-10-22,1.323
2015-10-23,1.372
2015-10-26,1.359
2015-10-27,1.367
2015-10-28,1.333
2015-10-29,1.342
2015-10-30,1.336
2015-11-02,1.306
2015-11-03,1.302
2015-11-04,1.367
2015-11-05,1.357
2015-11-06,1.377
2015-11-09,1.403
2015-11-10,1.4
2015-11-11,1.42
2015-11-12,1.427
2015-11-13,1.388
2015-11-16,1.409
2015-11-17,1.39
2015-11-18,1.373
2015-11-19,1.403
2015-11-20,1.408
2015-11-23,1.405
2015-11-24,1.414
2015-11-25,1.441
2015-11-26,1.427
2015-11-27,1.348
2015-11-30,1.351
2015-12-01,1.367
2015-12-02,1.362
2015-12-03,1.393
2015-12-04,1.388
2015-12-07,1.415
2015-12-08,1.39
2015-12-09,1.388
2015-12-10,1.387
2015-12-11,1.371
2015-12-14,1.393
2015-12-15,1.414
2015-12-16,1.416
2015-12-17,1.449
2015-12-18,1.46
2015-12-21,1.489
2015-12-22,1.498
2015-12-23,1.494
2015-12-24,1.483
2015-12-25,1.485
2015-12-28,1.457
2015-12-29,1.473
2015-12-30,1.491
2015-12-31,1.479
2016-01-04,1.36
2016-01-05,1.34
2016-01-06,1.363
2016-01-07,1.254
2016-01-08,1.279
2016-01-11,1.198
2016-01-12,1.205
2016-01-13,1.168
2016-01-14,1.209
2016-01-15,1.166
2016-01-18,1.187
2016-01-19,1.231
2016-01-20,1.216
2016-01-21,1.187
2016-01-22,1.193
2016-01-25,1.2
2016-01-26,1.115
2016-01-27,1.107
2016-01-28,1.076
2016-01-29,1.115
2016-02-01,1.11
2016-02-02,1.143
2016-02-03,1.145
2016-02-04,1.167
2016-02-05,1.161
2016-02-15,1.171
2016-02-16,1.211
2016-02-17,1.212
2016-02-18,1.208
2016-02-19,1.208
2016-02-22,1.221
2016-02-23,1.206
2016-02-24,1.206
2016-02-25,1.124
2016-02-26,1.13
2016-02-29,1.071
2016-03-01,1.088
2016-03-02,1.13
2016-03-03,1.131
2016-03-04,1.1
2016-03-07,1.112
2016-03-08,1.121
2016-03-09,1.11
2016-03-10,1.098
2016-03-11,1.092
2016-03-14,1.126
2016-03-15,1.124
2016-03-16,1.113
2016-03-17,1.141
2016-03-18,1.172
2016-03-21,1.194
2016-03-22,1.188
2016-03-23,1.189
2016-03-24,1.176
2016-03-25,1.193
2016-03-28,1.191
2016-03-29,1.17
2016-03-30,1.21
2016-03-31,1.209
2016-04-01,1.197
2016-04-05,1.224
2016-04-06,1.23
2016-04-07,1.22
2016-04-08,1.214
2016-04-11,1.244
2016-04-12,1.234
2016-04-13,1.245
2016-04-14,1.254
2016-04-15,1.249
2016-04-18,1.229
2016-04-19,1.231
2016-04-20,1.183
2016-04-21,1.175
2016-04-22,1.189
2016-04-25,1.185
2016-04-26,1.201
2016-04-27,1.2
2016-04-28,1.198
2016-04-29,1.204
2016-05-03,1.235
2016-05-04,1.236
2016-05-05,1.24
2016-05-06,1.198
2016-05-09,1.17
2016-05-10,1.17
2016-05-11,1.189
2016-05-12,1.186
2016-05-13,1.178
2016-05-16,1.19
2016-05-17,1.187
2016-05-18,1.16
2016-05-19,1.158
2016-05-20,1.164
2016-05-23,1.172
2016-05-24,1.161
2016-05-25,1.156
2016-05-26,1.158
2016-05-27,1.148
2016-05-30,1.148
2016-05-31,1.184
2016-06-01,1.184
2016-06-02,1.181
2016-06-03,1.201
2016-06-06,1.2
2016-06-07,1.196
2016-06-08,1.19
2016-06-13,1.147
2016-06-14,1.155
2016-06-15,1.177
2016-06-16,1.17
2016-06-17,1.182
2016-06-20,1.182
2016-06-21,1.173
2016-06-22,1.196
2016-06-23,1.197
2016-06-24,1.195
2016-06-27,1.217
2016-06-28,1.235
2016-06-29,1.229
2016-06-30,1.23
2016-07-01,1.227
2016-07-04,1.239
2016-07-05,1.238
2016-07-06,1.254
2016-07-07,1.269
2016-07-08,1.261
2016-07-11,1.26
2016-07-12,1.286
2016-07-13,1.286
2016-07-14,1.282
2016-07-15,1.286
2016-07-18,1.282
2016-07-19,1.278
2016-07-20,1.278
2016-07-21,1.28
2016-07-22,1.269
2016-07-25,1.276
2016-07-26,1.295
2016-07-27,1.279
2016-07-28,1.302
2016-07-29,1.296
2016-08-01,1.266
2016-08-02,1.274
2016-08-03,1.284
2016-08-04,1.287
2016-08-05,1.282
2016-08-08,1.288
2016-08-09,1.295
2016-08-10,1.293
2016-08-11,1.281
2016-08-12,1.289
2016-08-15,1.308
2016-08-16,1.314
2016-08-17,1.319
2016-08-18,1.308
2016-08-19,1.314
2016-08-22,1.306
2016-08-23,1.311
2016-08-24,1.31
2016-08-25,1.301
2016-08-26,1.306
2016-08-29,1.312
2016-08-30,1.317
2016-08-31,1.319
2016-09-01,1.311
2016-09-02,1.301
2016-09-05,1.305
2016-09-06,1.318
2016-09-07,1.317
2016-09-08,1.323
2016-09-09,1.319
2016-09-12,1.29
2016-09-13,1.291
2016-09-14,1.287
2016-09-19,1.303
2016-09-20,1.303
2016-09-21,1.305
2016-09-22,1.313
2016-09-23,1.316
2016-09-26,1.295
2016-09-27,1.303
2016-09-28,1.306
2016-09-29,1.314
2016-09-30,1.322
2016-10-10,1.348
2016-10-11,1.351
2016-10-12,1.348
2016-10-13,1.347
2016-10-14,1.35
2016-10-17,1.344
2016-10-18,1.357
2016-10-19,1.352
2016-10-20,1.347
2016-10-21,1.344
2016-10-24,1.354
2016-10-25,1.354
2016-10-26,1.352
2016-10-27,1.349
2016-10-28,1.347
2016-10-31,1.352
2016-11-01,1.363
2016-11-02,1.363
2016-11-03,1.365
2016-11-04,1.356
2016-11-07,1.353
2016-11-08,1.363
2016-11-09,1.353
2016-11-10,1.361
2016-11-11,1.355
2016-11-14,1.351
2016-11-15,1.359
2016-11-16,1.358
2016-11-17,1.357
2016-11-18,1.356
2016-11-21,1.354
2016-11-22,1.356
2016-11-23,1.352
2016-11-24,1.351
2016-11-25,1.356
2016-11-28,1.356
2016-11-29,1.354
2016-11-30,1.348
2016-12-01,1.35
2016-12-02,1.332
2016-12-05,1.331
2016-12-06,1.336
2016-12-07,1.341
2016-12-08,1.336
2016-12-09,1.331
2016-12-12,1.285
2016-12-13,1.288
2016-12-14,1.279
2016-12-15,1.275
2016-12-16,1.295
2016-12-19,1.296
2016-12-20,1.291
2016-12-21,1.297
2016-12-22,1.296
2016-12-23,1.291
2016-12-26,1.294
2016-12-27,1.3
2016-12-28,1.295
2016-12-29,1.291
2016-12-30,1.3
2016-12-31,1.3
2017-01-03,1.302
2017-01-04,1.305
2017-01-05,1.306
2017-01-06,1.296
2017-01-09,1.306
2017-01-10,1.303
2017-01-11,1.293
2017-01-12,1.277
2017-01-13,1.267
2017-01-16,1.253
2017-01-17,1.261
2017-01-18,1.259
2017-01-19,1.254
2017-01-20,1.269
2017-01-23,1.271
2017-01-24,1.266
2017-01-25,1.277
2017-01-26,1.282
2017-02-03,1.282
2017-02-06,1.289
2017-02-07,1.287
2017-02-08,1.29
2017-02-09,1.29
2017-02-10,1.286
2017-02-13,1.289
2017-02-14,1.288
2017-02-15,1.28
2017-02-16,1.281
2017-02-17,1.27
2017-02-20,1.28
2017-02-21,1.287
2017-02-22,1.29
2017-02-23,1.308
2017-02-24,1.309
2017-02-27,1.295
2017-02-28,1.292
2017-03-01,1.296
2017-03-02,1.292
2017-03-03,1.293
2017-03-06,1.299
2017-03-07,1.308
2017-03-08,1.305
2017-03-09,1.297
2017-03-10,1.298
2017-03-13,1.309
2017-03-14,1.309
2017-03-15,1.31
2017-03-16,1.315
2017-03-17,1.314
2017-03-20,1.329
2017-03-21,1.343
2017-03-22,1.359
2017-03-23,1.356
2017-03-24,1.358
2017-03-27,1.35
2017-03-28,1.353
2017-03-29,1.342
2017-03-30,1.331
2017-03-31,1.347
2017-04-05,1.361
2017-04-06,1.363
2017-04-07,1.36
2017-04-10,1.345
2017-04-11,1.343
2017-04-12,1.349
2017-04-13,1.356
2017-04-14,1.348
2017-04-17,1.341
2017-04-18,1.35
2017-04-19,1.35
2017-04-20,1.378
2017-04-21,1.367
2017-04-24,1.359
2017-04-25,1.364
2017-04-26,1.365
2017-04-27,1.375
2017-04-28,1.362
2017-05-02,1.367
2017-05-03,1.362
2017-05-04,1.359
2017-05-05,1.349
2017-05-08,1.335
2017-05-09,1.334
2017-05-10,1.33
2017-05-11,1.342
2017-05-12,1.348
2017-05-15,1.363
2017-05-16,1.386
2017-05-17,1.377
2017-05-18,1.38
2017-05-19,1.381
2017-05-22,1.377
2017-05-23,1.369
2017-05-24,1.369
2017-05-25,1.37
2017-05-26,1.372
2017-05-31,1.362
2017-06-01,1.361
