净值日期,累计净值
2024-03-25,1.0
2024-03-29,1.0081
2024-04-01,1.0365
2024-04-02,1.0395
2024-04-03,1.0331
2024-04-08,1.0366
2024-04-09,1.0314
2024-04-10,1.0427
2024-04-11,1.0737
2024-04-12,1.0668
2024-04-15,1.0828
2024-04-16,1.0605
2024-04-17,1.1019
2024-04-18,1.0918
2024-04-19,1.0946
2024-04-22,1.0665
2024-04-23,1.0394
2024-04-24,1.0584
2024-04-25,1.0497
2024-04-26,1.0628
2024-04-29,1.067
2024-04-30,1.0646
2024-05-06,1.0955
2024-05-07,1.0928
2024-05-08,1.0778
2024-05-09,1.1234
2024-05-10,1.1196
2024-05-13,1.1192
2024-05-14,1.1072
2024-05-15,1.1011
2024-05-16,1.0967
2024-05-17,1.0917
2024-05-20,1.0803
2024-05-21,1.08
2024-05-22,1.0723
2024-05-23,1.0591
2024-05-24,1.0639
2024-05-27,1.0755
2024-05-28,1.0501
2024-05-29,1.0412
2024-05-30,1.0368
2024-05-31,1.0344
2024-06-03,1.0246
2024-06-04,1.0404
2024-06-05,1.0218
2024-06-06,1.0287
2024-06-07,1.036
2024-06-11,1.0224
2024-06-12,1.034
2024-06-13,1.0168
2024-06-14,1.0196
2024-06-17,1.0121
2024-06-18,1.0322
2024-06-19,1.0184
2024-06-20,1.0053
2024-06-21,1.015
2024-06-24,1.0029
2024-06-25,1.0179
2024-06-26,1.0234
2024-06-27,1.0017
2024-06-28,1.0175
2024-06-30,1.0174
2024-07-01,1.0208
2024-07-02,0.9847
2024-07-03,0.9678
2024-07-04,0.9649
2024-07-05,0.9657
2024-07-08,0.9457
2024-07-09,0.9557
2024-07-10,0.9595
2024-07-11,0.9882
2024-07-12,0.9823
2024-07-15,0.9795
2024-07-16,0.9616
2024-07-17,0.9525
2024-07-18,0.9623
2024-07-19,0.9656
2024-07-22,0.9611
2024-07-23,0.9406
2024-07-24,0.9334
2024-07-25,0.9288
2024-07-26,0.957
2024-07-29,0.9405
2024-07-30,0.9356
2024-07-31,0.9705
2024-08-01,0.9586
2024-08-02,0.9435
2024-08-05,0.9278
2024-08-06,0.9375
2024-08-07,0.9413
2024-08-08,0.938
2024-08-09,0.9324
2024-08-12,0.931
2024-08-13,0.9348
2024-08-14,0.9209
2024-08-15,0.937
2024-08-16,0.9301
2024-08-19,0.9457
2024-08-20,0.9349
2024-08-21,0.9281
2024-08-22,0.9214
2024-08-23,0.9348
2024-08-26,0.9355
2024-08-27,0.9278
2024-08-28,0.9274
2024-08-29,0.9243
2024-08-30,0.942
2024-09-02,0.9326
2024-09-03,0.9384
2024-09-04,0.9331
2024-09-05,0.9358
2024-09-06,0.9287
2024-09-09,0.9076
2024-09-10,0.9141
2024-09-11,0.9215
2024-09-12,0.9177
2024-09-13,0.9094
2024-09-18,0.9266
2024-09-19,0.9424
2024-09-20,0.939
2024-09-23,0.9462
2024-09-24,0.977
2024-09-25,0.9793
2024-09-26,1.0151
2024-09-27,1.0524
2024-09-30,1.1298
2024-10-08,1.164
2024-10-09,1.0706
2024-10-10,1.0982
2024-10-11,1.0598
2024-10-14,1.0882
2024-10-15,1.0532
2024-10-16,1.0532
2024-10-17,1.0417
2024-10-18,1.0683
2024-10-21,1.063
2024-10-22,1.0767
2024-10-23,1.076
2024-10-24,1.0656
2024-10-25,1.071
2024-10-28,1.0844
2024-10-29,1.0649
2024-10-30,1.0715
2024-10-31,1.0947
2024-11-01,1.1007
2024-11-04,1.1136
2024-11-05,1.136
2024-11-06,1.1298
2024-11-07,1.1547
2024-11-08,1.1411
2024-11-11,1.1554
2024-11-12,1.1406
2024-11-13,1.1369
2024-11-14,1.1097
2024-11-15,1.0949
2024-11-18,1.0892
2024-11-19,1.0984
2024-11-20,1.1053
2024-11-21,1.1067
2024-11-22,1.0739
2024-11-25,1.0787
2024-11-26,1.065
2024-11-27,1.08
2024-11-28,1.0757
2024-11-29,1.0872
2024-12-02,1.1012
2024-12-03,1.0961
2024-12-04,1.0943
2024-12-05,1.0973
2024-12-06,1.1078
2024-12-09,1.1074
2024-12-10,1.1172
2024-12-11,1.1247
2024-12-12,1.1263
2024-12-13,1.1078
2024-12-16,1.0908
2024-12-17,1.0911
2024-12-18,1.087
2024-12-19,1.0868
2024-12-20,1.0703
2024-12-23,1.0771
2024-12-24,1.0892
2024-12-25,1.0867
2024-12-26,1.093
2024-12-27,1.0917
2024-12-30,1.0953
2024-12-31,1.0836
2025-01-02,1.0556
2025-01-03,1.0474
2025-01-06,1.0471
2025-01-07,1.0479
2025-01-08,1.0618
2025-01-09,1.0547
2025-01-10,1.0438
2025-01-13,1.0344
2025-01-14,1.082
2025-01-15,1.0741
2025-01-16,1.0911
2025-01-17,1.0971
2025-01-20,1.1063
2025-01-21,1.1129
2025-01-22,1.1043
2025-01-23,1.0973
2025-01-24,1.108
2025-01-27,1.1038
2025-02-05,1.084
2025-02-06,1.0937
2025-02-07,1.1187
2025-02-10,1.1232
2025-02-11,1.1283
2025-02-12,1.1385
2025-02-13,1.1246
2025-02-14,1.1409
2025-02-17,1.1446
2025-02-18,1.1355
2025-02-19,1.1721
2025-02-20,1.1748
2025-02-21,1.1917
2025-02-24,1.1942
2025-02-25,1.2052
2025-02-26,1.2206
2025-02-27,1.2287
2025-02-28,1.205
2025-03-03,1.2132
2025-03-04,1.2181
2025-03-05,1.2595
2025-03-06,1.2665
2025-03-07,1.2849
2025-03-10,1.2914
2025-03-11,1.2922
2025-03-12,1.2745
2025-03-13,1.2513
2025-03-14,1.2679
2025-03-17,1.2663
2025-03-18,1.2624
2025-03-19,1.2704
2025-03-20,1.2726
2025-03-21,1.2608
2025-03-24,1.2707
2025-03-25,1.2512
2025-03-26,1.2513
2025-03-27,1.2394
2025-03-28,1.2342
2025-03-31,1.2226
2025-04-01,1.2194
2025-04-02,1.2273
2025-04-03,1.2036
2025-04-07,1.0975
2025-04-08,1.1035
2025-04-09,1.1281
2025-04-10,1.1495
2025-04-11,1.1653
2025-04-14,1.1611
2025-04-15,1.1574
2025-04-16,1.1481
2025-04-17,1.145
2025-04-18,1.1537
2025-04-21,1.169
2025-04-22,1.1584
2025-04-23,1.18
2025-04-24,1.1667
2025-04-25,1.1665
2025-04-28,1.1584
2025-04-29,1.1666
2025-04-30,1.1611
2025-05-06,1.1944
2025-05-07,1.1918
2025-05-08,1.1893
2025-05-09,1.1866
2025-05-12,1.2056
2025-05-13,1.2012
2025-05-14,1.1894
2025-05-15,1.1668
2025-05-16,1.172
2025-05-19,1.1686
2025-05-20,1.1672
2025-05-21,1.1736
2025-05-22,1.1691
2025-05-23,1.1605
2025-05-26,1.1563
2025-05-27,1.1423
2025-05-28,1.1482
2025-05-29,1.1649
2025-05-30,1.1558
2025-06-03,1.1436
2025-06-04,1.142
2025-06-05,1.1445
2025-06-06,1.1509
2025-06-09,1.1564
2025-06-10,1.15
2025-06-11,1.156
2025-06-12,1.1595
2025-06-13,1.1536
2025-06-16,1.1466
2025-06-17,1.1514
2025-06-18,1.1542
2025-06-19,1.1369
2025-06-20,1.1316
2025-06-23,1.1329
2025-06-24,1.155
2025-06-25,1.1651
2025-06-26,1.1606
2025-06-27,1.1618
2025-06-30,1.1664
2025-07-01,1.1649
2025-07-02,1.1764
2025-07-03,1.1706
2025-07-04,1.1678
2025-07-07,1.1711
2025-07-08,1.1935
2025-07-09,1.1874
2025-07-10,1.1863
2025-07-11,1.1913
2025-07-14,1.1976
2025-07-15,1.1965
2025-07-16,1.2067
2025-07-17,1.2181
2025-07-18,1.2201
2025-07-21,1.2608
2025-07-22,1.3026
2025-07-23,1.2868
2025-07-24,1.2948
2025-07-25,1.2725
2025-07-28,1.273
2025-07-29,1.2726
2025-07-30,1.2636
2025-07-31,1.2418
2025-08-01,1.2392
2025-08-04,1.2469
2025-08-05,1.257
2025-08-06,1.2758
2025-08-07,1.2757
2025-08-08,1.2952
2025-08-11,1.2918
2025-08-12,1.2895
2025-08-13,1.2949
2025-08-14,1.2884
2025-08-15,1.2964
2025-08-18,1.2976
2025-08-19,1.2903
2025-08-20,1.3115
2025-08-21,1.3112
