净值日期,累计净值
2017-06-01,1.0
2017-06-02,1.0001
2017-06-09,1.0006
2017-06-16,1.0013
2017-06-21,1.0019
2017-06-22,1.002
2017-06-23,1.0021
2017-06-26,1.0024
2017-06-27,1.0025
2017-06-28,1.0026
2017-06-29,1.0027
2017-06-30,1.0028
2017-07-03,1.0033
2017-07-04,1.0034
2017-07-05,1.0035
2017-07-06,1.0036
2017-07-07,1.0036
2017-07-10,1.0037
2017-07-11,1.0037
2017-07-12,1.0037
2017-07-13,1.0038
2017-07-14,1.0038
2017-07-17,1.004
2017-07-18,1.0041
2017-07-19,1.0042
2017-07-20,1.0043
2017-07-21,1.0044
2017-07-24,1.0047
2017-07-25,1.0048
2017-07-26,1.0049
2017-07-27,1.005
2017-07-28,1.0051
2017-07-31,1.0044
2017-08-01,1.0042
2017-08-02,1.0048
2017-08-03,1.0053
2017-08-04,1.0051
2017-08-07,1.0052
2017-08-08,1.0058
2017-08-09,1.0052
2017-08-10,1.0047
2017-08-11,1.0062
2017-08-14,1.0055
2017-08-15,1.007
2017-08-16,1.0063
2017-08-17,1.0063
2017-08-18,1.0053
2017-08-21,1.0048
2017-08-22,1.0047
2017-08-23,1.0058
2017-08-24,1.0053
2017-08-25,1.006
2017-08-28,1.0067
2017-08-29,1.006
2017-08-30,1.0056
2017-08-31,1.0065
2017-09-01,1.0067
2017-09-04,1.0062
2017-09-05,1.0059
2017-09-06,1.006
2017-09-07,1.0063
2017-09-08,1.0069
2017-09-11,1.0095
2017-09-12,1.0106
2017-09-13,1.0085
2017-09-14,1.0099
2017-09-15,1.0101
2017-09-18,1.0082
2017-09-19,1.0081
2017-09-20,1.0084
2017-09-21,1.0077
2017-09-22,1.008
2017-09-25,1.0098
2017-09-26,1.011
2017-09-27,1.0111
2017-09-28,1.011
2017-09-29,1.0118
2017-10-09,1.0118
2017-10-10,1.0117
2017-10-11,1.0109
2017-10-12,1.0112
2017-10-13,1.0122
2017-10-16,1.0098
2017-10-17,1.0084
2017-10-18,1.0096
2017-10-19,1.0109
2017-10-20,1.0108
2017-10-23,1.0119
2017-10-24,1.0117
