净值日期,累计净值
2013-05-03,1.0
2013-05-10,1.0002
2013-05-17,1.0007
2013-05-24,1.0013
2013-05-31,1.002
2013-06-07,1.0027
2013-06-14,1.0035
2013-06-21,1.0047
2013-06-28,1.0062
2013-06-30,1.0066
2013-07-05,1.0079
2013-07-12,1.0092
2013-07-16,1.01
2013-07-17,1.0101
2013-07-18,1.0102
2013-07-19,1.0103
2013-07-22,1.0106
2013-07-23,1.0106
2013-07-24,1.0106
2013-07-25,1.0107
2013-07-26,1.0109
2013-07-29,1.0114
2013-07-30,1.0115
2013-07-31,1.0117
2013-08-01,1.012
2013-08-02,1.0123
2013-08-05,1.0128
2013-08-06,1.0128
2013-08-07,1.0129
2013-08-08,1.0129
2013-08-09,1.013
2013-08-12,1.0133
2013-08-13,1.0131
2013-08-14,1.0131
2013-08-15,1.0129
2013-08-16,1.0131
2013-08-19,1.0135
2013-08-20,1.0135
2013-08-21,1.0136
2013-08-22,1.0139
2013-08-23,1.0142
2013-08-26,1.0148
2013-08-27,1.0151
2013-08-28,1.0151
2013-08-29,1.0151
2013-08-30,1.0153
2013-09-02,1.0155
2013-09-03,1.0154
2013-09-04,1.0154
2013-09-05,1.0155
2013-09-06,1.0156
2013-09-09,1.0161
2013-09-10,1.0162
2013-09-11,1.0161
2013-09-12,1.016
2013-09-13,1.016
2013-09-16,1.0163
2013-09-17,1.0166
2013-09-18,1.0169
2013-09-23,1.0179
2013-09-24,1.0178
2013-09-25,1.0179
2013-09-26,1.0181
2013-09-27,1.0182
2013-09-30,1.0187
2013-10-08,1.0199
2013-10-09,1.0197
2013-10-10,1.0198
2013-10-11,1.0199
2013-10-14,1.0201
2013-10-15,1.0199
2013-10-16,1.0196
2013-10-17,1.0195
2013-10-18,1.0196
2013-10-21,1.0197
2013-10-22,1.0195
2013-10-23,1.019
2013-10-24,1.0174
2013-10-25,1.0164
2013-10-28,1.0162
2013-10-29,1.0158
2013-10-30,1.0147
2013-10-31,1.0144
2013-11-01,1.0153
2013-11-04,1.0157
