净值日期,单位净值,日增长率
2020-04-29,1.0,0.0
2020-04-30,0.9995,-0.05
2020-05-08,0.9963,0.0
2020-05-15,0.9915,0.0
2020-05-22,0.9929,0.0
2020-05-28,0.9902,0.0
2020-05-29,0.99,-0.0202
2020-06-01,0.9905,0.0505
2020-06-02,0.9866,-0.3937
2020-06-03,0.9816,-0.5068
2020-06-04,0.9818,0.0204
2020-06-05,0.9801,-0.1732
2020-06-08,0.9782,-0.1939
2020-06-09,0.979,0.0818
2020-06-10,0.9792,0.0204
2020-06-11,0.9802,0.1021
2020-06-12,0.9813,0.1122
2020-06-15,0.9826,0.1325
2020-06-16,0.9807,-0.1934
2020-06-17,0.9791,-0.1631
2020-06-18,0.9803,0.1226
2020-06-19,0.9802,-0.0102
2020-06-22,0.9792,-0.102
2020-06-23,0.9778,-0.143
2020-06-24,0.9781,0.0307
2020-06-29,0.9794,0.1329
2020-06-30,0.9833,0.3982
2020-07-01,0.9834,0.0102
2020-07-02,0.984,0.061
2020-07-03,0.9842,0.0203
2020-07-06,0.9819,-0.2337
2020-07-07,0.9796,-0.2342
2020-07-08,0.9791,-0.051
2020-07-09,0.9761,-0.3064
2020-07-10,0.9756,-0.0512
2020-07-13,0.974,-0.164
2020-07-14,0.9743,0.0308
2020-07-15,0.9758,0.154
2020-07-16,0.9774,0.164
2020-07-17,0.9784,0.1023
2020-07-20,0.9801,0.1738
2020-07-21,0.9834,0.3367
2020-07-22,0.9841,0.0712
2020-07-23,0.9853,0.1219
2020-07-24,0.9873,0.203
2020-07-27,0.9881,0.081
2020-07-28,0.9877,-0.0405
2020-07-29,0.9869,-0.081
2020-07-30,0.9867,-0.0203
2020-07-31,0.9858,-0.0912
2020-08-03,0.9859,0.0101
2020-08-04,0.9861,0.0203
2020-08-05,0.9857,-0.0406
2020-08-06,0.9853,-0.0406
2020-08-07,0.9855,0.0203
2020-08-10,0.9868,0.1319
2020-08-11,0.9868,0.0
2020-08-12,0.9863,-0.0507
2020-08-13,0.9868,0.0507
2020-08-14,0.9874,0.0608
2020-08-17,0.9884,0.1013
2020-08-18,0.9891,0.0708
2020-08-19,0.9886,-0.0506
2020-08-20,0.988,-0.0607
2020-08-21,0.9884,0.0405
2020-08-24,0.9879,-0.05
2020-08-25,0.987,-0.09
2020-08-26,0.9866,-0.04
2020-08-27,0.9861,-0.05
2020-08-28,0.9859,-0.02
2020-08-31,0.9865,0.06
2020-09-01,0.9862,-0.03
2020-09-02,0.9853,-0.09
2020-09-03,0.9845,-0.08
2020-09-04,0.9839,-0.06
2020-09-07,0.9838,-0.01
2020-09-08,0.985,0.12
2020-09-09,0.9867,0.17
2020-09-10,0.988,0.13
2020-09-11,0.9869,-0.11
2020-09-14,0.9871,0.02
2020-09-15,0.9894,0.23
2020-09-16,0.9895,0.01
2020-09-17,0.9896,0.01
2020-09-18,0.9904,0.08
2020-09-21,0.9917,0.13
2020-09-22,0.9925,0.08
2020-09-23,0.9927,0.02
2020-09-24,0.993,0.03
2020-09-25,0.9923,-0.07
2020-09-28,0.9924,0.01
2020-09-29,0.992,-0.04
2020-09-30,0.9915,-0.05
2020-10-09,0.991,-0.05
2020-10-12,0.9912,0.02
2020-10-13,0.9911,-0.01
2020-10-14,0.9911,0.0
2020-10-15,0.9913,0.02
2020-10-16,0.9915,0.02
2020-10-19,0.9921,0.06
2020-10-20,0.9926,0.05
2020-10-21,0.9935,0.09
2020-10-22,0.9942,0.07
2020-10-23,0.9942,0.0
2020-10-26,0.9942,0.0
2020-10-27,0.9948,0.06
2020-10-28,0.9946,-0.02
2020-10-29,0.9949,0.03
2020-10-30,0.995,0.01
2020-11-02,0.9953,0.03
2020-11-03,0.9956,0.03
2020-11-04,0.9967,0.11
2020-11-05,0.9969,0.02
2020-11-06,0.9971,0.02
2020-11-09,0.9971,0.0
2020-11-10,0.997,-0.01
2020-11-11,0.9966,-0.04
2020-11-12,0.9955,-0.11
2020-11-13,0.9948,-0.07
2020-11-16,0.9948,0.0
2020-11-17,0.9946,-0.02
2020-11-18,0.9939,-0.07
2020-11-19,0.993,-0.09
2020-11-20,0.9932,0.02
2020-11-23,0.9942,0.1
2020-11-24,0.9936,-0.06
2020-11-25,0.9935,-0.01
2020-11-26,0.9937,0.02
2020-11-27,0.9949,0.12
2020-11-30,0.9957,0.08
2020-12-01,0.9963,0.06
2020-12-02,0.9961,-0.02
2020-12-03,0.9955,-0.06
2020-12-04,0.9952,-0.03
2020-12-07,0.9946,-0.06
2020-12-08,0.9945,-0.01
2020-12-09,0.9945,0.0
2020-12-10,0.9946,0.01
2020-12-11,0.9947,0.01
2020-12-14,0.9942,-0.05
2020-12-15,0.9946,0.04
2020-12-16,0.9949,0.03
2020-12-17,0.9965,0.16
2020-12-18,0.9975,0.1
2020-12-21,0.9978,0.03
2020-12-22,0.9974,-0.04
2020-12-23,0.9983,0.09
2020-12-24,0.9987,0.04
2020-12-25,1.0001,0.14
2020-12-28,1.0005,0.04
2020-12-29,1.0007,0.02
2020-12-30,1.0012,0.05
2020-12-31,1.0013,0.01
2021-01-04,1.0019,0.06
2021-01-05,1.0013,-0.06
2021-01-06,1.0023,0.1
2021-01-07,1.0029,0.06
2021-01-08,1.0041,0.12
2021-01-11,1.0047,0.06
2021-01-12,1.0056,0.09
2021-01-13,1.0077,0.21
2021-01-14,1.0081,0.04
2021-01-15,1.0072,-0.09
2021-01-18,1.0076,0.04
2021-01-19,1.0074,-0.02
2021-01-20,1.007,-0.04
2021-01-21,1.0072,0.02
2021-01-22,1.0052,-0.2
2021-01-25,1.0048,-0.04
2021-01-26,1.0038,-0.1
2021-01-27,1.0042,0.04
2021-01-28,1.003,-0.12
