净值日期,单位净值,日增长率
2019-07-09,1.0,0.0
2019-07-12,1.0,0.0
2019-07-19,1.0003,0.0
2019-07-26,1.0006,0.0
2019-08-02,1.0004,0.0
2019-08-09,0.9997,0.0
2019-08-12,1.0011,0.14
2019-08-13,1.0012,0.01
2019-08-14,1.0014,0.02
2019-08-15,1.0047,0.3295
2019-08-16,1.004,-0.0697
2019-08-19,1.0087,0.4681
2019-08-20,1.0078,-0.0892
2019-08-21,1.0111,0.3274
2019-08-22,1.0105,-0.0593
2019-08-23,1.0106,0.0099
2019-08-26,1.0069,-0.3661
2019-08-27,1.0101,0.3178
2019-08-28,1.0088,-0.1287
2019-08-29,1.0084,-0.0397
2019-08-30,1.0059,-0.2479
2019-09-02,1.0157,0.9743
2019-09-03,1.0227,0.6892
2019-09-04,1.0222,-0.0489
2019-09-05,1.0269,0.4598
2019-09-06,1.0268,-0.0097
2019-09-09,1.0399,1.2758
2019-09-10,1.0334,-0.6251
2019-09-11,1.0284,-0.4838
2019-09-12,1.0287,0.0292
2019-09-16,1.0333,0.4472
2019-09-17,1.0195,-1.3355
2019-09-18,1.0181,-0.1373
2019-09-19,1.0272,0.8938
2019-09-20,1.0308,0.3505
2019-09-23,1.0257,-0.4948
2019-09-24,1.033,0.7117
2019-09-25,1.0147,-1.7715
2019-09-26,0.9989,-1.5571
2019-09-27,1.0059,0.7008
2019-09-30,0.9937,-1.2128
2019-10-08,0.9925,-0.1208
2019-10-09,0.9972,0.4736
2019-10-10,1.0055,0.8323
2019-10-11,0.9999,-0.5569
2019-10-14,1.0177,1.7802
2019-10-15,1.0016,-1.582
2019-10-16,0.9943,-0.7288
2019-10-17,0.9952,0.0905
2019-10-18,0.9813,-1.3967
2019-10-21,0.9755,-0.5911
2019-10-22,0.9859,1.0661
2019-10-23,0.9813,-0.4666
2019-10-24,0.9805,-0.0815
2019-10-25,0.9882,0.7853
2019-10-28,1.001,1.2953
2019-10-29,0.9952,-0.5794
2019-10-30,0.9973,0.211
2019-10-31,0.9934,-0.3911
2019-11-01,0.9995,0.6141
2019-11-04,1.0051,0.5603
2019-11-05,1.0158,1.0646
2019-11-06,1.0101,-0.5611
2019-11-07,1.009,-0.1089
2019-11-08,1.0107,0.1685
2019-11-11,0.9991,-1.1477
2019-11-12,0.9971,-0.2002
2019-11-13,1.0002,0.3109
2019-11-14,1.0031,0.2899
2019-11-15,0.999,-0.4087
2019-11-18,1.0028,0.3804
2019-11-19,1.0205,1.7651
2019-11-20,1.0133,-0.7055
2019-11-21,1.012,-0.1283
2019-11-22,1.0066,-0.5336
2019-11-25,1.0011,-0.5464
2019-11-26,1.0075,0.6393
2019-11-27,1.0172,0.9628
2019-11-28,1.0168,-0.0393
2019-11-29,1.0139,-0.2852
2019-12-02,1.0118,-0.2071
2019-12-03,1.0186,0.6721
2019-12-04,1.0186,0.0
2019-12-05,1.0285,0.9719
2019-12-06,1.0353,0.6612
2019-12-09,1.0296,-0.5506
2019-12-10,1.0329,0.3205
2019-12-11,1.0257,-0.6971
2019-12-12,1.0256,-0.0097
2019-12-13,1.0453,1.9208
2019-12-16,1.0588,1.2915
2019-12-17,1.0787,1.8795
2019-12-18,1.0709,-0.7231
2019-12-19,1.0731,0.2054
2019-12-20,1.0599,-1.2301
2019-12-23,1.0548,-0.4812
2019-12-24,1.0854,2.901
2019-12-25,1.094,0.7923
2019-12-26,1.0949,0.0823
2019-12-27,1.0896,-0.4841
2019-12-30,1.0982,0.7893
2019-12-31,1.102,0.346
2020-01-02,1.1239,1.9873
2020-01-03,1.1433,1.7261
2020-01-06,1.198,4.7844
