净值日期,单位净值,日增长率
2019-11-06,1.0,0.0
2019-11-08,1.0007,0.0
2019-11-15,0.9953,0.0
2019-11-22,0.9948,0.0
2019-11-29,0.9822,0.0
2019-12-06,0.9981,0.0
2019-12-13,1.0072,0.0
2019-12-20,1.0127,0.0
2019-12-27,1.018,0.0
2019-12-31,1.028,0.0
2020-01-02,1.0313,0.321
2020-01-03,1.0365,0.5042
2020-01-06,1.0339,-0.2508
2020-01-07,1.0536,1.9054
2020-01-08,1.0487,-0.4651
2020-01-09,1.065,1.5543
2020-01-10,1.0637,-0.1221
2020-01-13,1.075,1.0623
2020-01-14,1.071,-0.3721
2020-01-15,1.0767,0.5322
2020-01-16,1.0875,1.0031
2020-01-17,1.0925,0.4598
2020-01-20,1.1032,0.9794
2020-01-21,1.0976,-0.5076
2020-01-22,1.102,0.4009
2020-01-23,1.083,-1.7241
2020-02-03,1.048,-3.2318
2020-02-04,1.0886,3.874
2020-02-05,1.1299,3.7939
2020-02-06,1.1763,4.1066
2020-02-07,1.1802,0.3315
2020-02-10,1.1773,-0.2457
2020-02-11,1.1798,0.2124
2020-02-12,1.1971,1.4664
2020-02-13,1.1839,-1.1027
2020-02-14,1.1758,-0.6842
2020-02-17,1.1923,1.4033
2020-02-18,1.1913,-0.0839
2020-02-19,1.1794,-0.9989
2020-02-20,1.1818,0.2035
2020-02-21,1.1902,0.7108
2020-02-24,1.1944,0.3529
2020-02-25,1.1992,0.4019
2020-02-26,1.1812,-1.501
2020-02-27,1.1957,1.2276
2020-02-28,1.173,-1.8985
2020-03-02,1.1939,1.7818
2020-03-03,1.2044,0.8795
2020-03-04,1.2059,0.1245
2020-03-05,1.2168,0.9039
2020-03-06,1.2181,0.1068
2020-03-09,1.1926,-2.0934
2020-03-10,1.2063,1.1488
2020-03-11,1.2009,-0.4476
2020-03-12,1.1732,-2.3066
2020-03-13,1.1705,-0.2301
2020-03-16,1.1401,-2.5972
2020-03-17,1.1497,0.842
2020-03-18,1.1363,-1.1655
2020-03-19,1.1363,0.0
2020-03-20,1.1761,3.5026
2020-03-23,1.1428,-2.8314
2020-03-24,1.1677,2.1789
2020-03-25,1.1944,2.2865
2020-03-26,1.1977,0.2763
2020-03-27,1.1865,-0.9351
2020-03-30,1.1789,-0.6405
2020-03-31,1.1684,-0.8907
2020-04-01,1.1591,-0.796
2020-04-02,1.1653,0.5349
2020-04-03,1.1755,0.8753
2020-04-07,1.1978,1.8971
2020-04-08,1.1936,-0.3506
2020-04-09,1.2166,1.9269
2020-04-10,1.203,-1.1179
2020-04-13,1.2044,0.1164
2020-04-14,1.2117,0.6061
2020-04-15,1.2073,-0.3631
2020-04-16,1.2139,0.5467
2020-04-17,1.2094,-0.3707
2020-04-20,1.2164,0.5788
2020-04-21,1.2141,-0.1891
2020-04-22,1.2288,1.2108
2020-04-23,1.2294,0.0488
2020-04-24,1.2146,-1.2038
2020-04-27,1.2142,-0.0329
2020-04-28,1.208,-0.5106
2020-04-29,1.2008,-0.596
2020-04-30,1.2004,-0.0333
2020-05-06,1.2129,1.0413
2020-05-07,1.2123,-0.0495
2020-05-08,1.2186,0.5197
2020-05-11,1.2155,-0.2544
2020-05-12,1.2238,0.6828
2020-05-13,1.2461,1.8222
2020-05-14,1.2383,-0.626
2020-05-15,1.2409,0.21
2020-05-18,1.2445,0.2901
2020-05-19,1.2469,0.1928
2020-05-20,1.2388,-0.6496
2020-05-21,1.2416,0.226
2020-05-22,1.2229,-1.5061
2020-05-25,1.2219,-0.0818
2020-05-26,1.245,1.8905
2020-05-27,1.2289,-1.2932
2020-05-28,1.2191,-0.7975
2020-05-29,1.241,1.7964
2020-06-01,1.2638,1.8372
2020-06-02,1.2611,-0.2136
2020-06-03,1.257,-0.3251
2020-06-04,1.2582,0.0955
2020-06-05,1.2602,0.159
2020-06-08,1.2598,-0.0317
2020-06-09,1.2777,1.4209
2020-06-10,1.2905,1.0018
2020-06-11,1.2841,-0.4959
2020-06-12,1.3025,1.4329
2020-06-15,1.31,0.5758
2020-06-16,1.3239,1.0611
2020-06-17,1.3262,0.1737
2020-06-18,1.3101,-1.214
2020-06-19,1.3173,0.5496
2020-06-22,1.32,0.205
2020-06-23,1.3287,0.6591
2020-06-24,1.3231,-0.4215
2020-06-29,1.3338,0.8087
2020-06-30,1.3476,1.0346
2020-07-01,1.3422,-0.4007
2020-07-02,1.3525,0.7674
2020-07-03,1.3739,1.5823
2020-07-06,1.3726,-0.0946
2020-07-07,1.3809,0.6047
2020-07-08,1.3846,0.2679
2020-07-09,1.4109,1.8995
2020-07-10,1.4176,0.4749
2020-07-13,1.4367,1.3473
2020-07-14,1.4307,-0.4176
2020-07-15,1.4301,-0.0419
2020-07-16,1.3857,-3.1047
2020-07-17,1.4071,1.5443
2020-07-20,1.4119,0.3411
2020-07-21,1.4313,1.374
2020-07-22,1.4463,1.048
2020-07-23,1.4648,1.2791
2020-07-24,1.4194,-3.0994
2020-07-27,1.4126,-0.4791
2020-07-28,1.418,0.3823
2020-07-29,1.4382,1.4245
2020-07-30,1.4283,-0.6884
2020-07-31,1.4424,0.9872
2020-08-03,1.4705,1.9481
2020-08-04,1.4588,-0.7956
2020-08-05,1.4806,1.4944
2020-08-06,1.4686,-0.8105
2020-08-07,1.4567,-0.8103
2020-08-10,1.4514,-0.3638
2020-08-11,1.4411,-0.7097
2020-08-12,1.4118,-2.0332
2020-08-13,1.4026,-0.6517
2020-08-14,1.4074,0.3422
2020-08-17,1.4113,0.2771
2020-08-18,1.4136,0.163
2020-08-19,1.395,-1.3158
2020-08-20,1.3849,-0.724
2020-08-21,1.3932,0.5993
2020-08-24,1.4047,0.83
2020-08-25,1.3953,-0.67
2020-08-26,1.3828,-0.9
2020-08-27,1.3874,0.33
2020-08-28,1.4047,1.25
2020-08-31,1.3975,-0.51
2020-09-01,1.3962,-0.09
2020-09-02,1.3963,0.01
2020-09-03,1.3961,-0.01
2020-09-04,1.3888,-0.52
2020-09-07,1.3698,-1.37
2020-09-08,1.3701,0.02
2020-09-09,1.3477,-1.63
2020-09-10,1.3353,-0.92
2020-09-11,1.3457,0.78
2020-09-14,1.346,0.02
2020-09-15,1.356,0.74
2020-09-16,1.3534,-0.19
2020-09-17,1.3418,-0.86
2020-09-18,1.3504,0.64
2020-09-21,1.347,-0.25
2020-09-22,1.343,-0.3
2020-09-23,1.3593,1.21
2020-09-24,1.3463,-0.96
2020-09-25,1.3428,-0.26
2020-09-28,1.335,-0.58
2020-09-29,1.3406,0.42
2020-09-30,1.3416,0.07
2020-10-09,1.3577,1.2
2020-10-12,1.3786,1.54
2020-10-13,1.3841,0.4
2020-10-14,1.3808,-0.24
2020-10-15,1.3729,-0.57
2020-10-16,1.3749,0.15
2020-10-19,1.3561,-1.37
2020-10-20,1.3598,0.27
2020-10-21,1.3618,0.15
2020-10-22,1.3492,-0.93
2020-10-23,1.3329,-1.21
2020-10-26,1.3321,-0.06
2020-10-27,1.3445,0.93
2020-10-28,1.3458,0.1
2020-10-29,1.3538,0.59
2020-10-30,1.3377,-1.19
2020-11-02,1.334,-0.28
2020-11-03,1.3432,0.69
2020-11-04,1.3491,0.44
2020-11-05,1.3545,0.4
2020-11-06,1.3452,-0.69
2020-11-09,1.3513,0.45
2020-11-10,1.3385,-0.95
2020-11-11,1.3215,-1.27
2020-11-12,1.3264,0.37
2020-11-13,1.3296,0.24
2020-11-16,1.3315,0.14
2020-11-17,1.3171,-1.08
2020-11-18,1.3134,-0.28
2020-11-19,1.3149,0.11
2020-11-20,1.3211,0.47
2020-11-23,1.3176,-0.26
2020-11-24,1.3154,-0.17
2020-11-25,1.303,-0.94
2020-11-26,1.3039,0.07
2020-11-27,1.3044,0.04
2020-11-30,1.3051,0.05
2020-12-01,1.3098,0.36
2020-12-02,1.309,-0.06
2020-12-03,1.3174,0.64
2020-12-04,1.3221,0.36
2020-12-07,1.3105,-0.88
2020-12-08,1.313,0.19
2020-12-09,1.3054,-0.58
2020-12-10,1.3114,0.46
2020-12-11,1.3084,-0.23
2020-12-14,1.3129,0.34
2020-12-15,1.3167,0.29
2020-12-16,1.32,0.25
2020-12-17,1.3273,0.55
2020-12-18,1.3192,-0.61
2020-12-21,1.3316,0.94
2020-12-22,1.3277,-0.29
2020-12-23,1.3246,-0.23
2020-12-24,1.3259,0.1
2020-12-25,1.3348,0.67
2020-12-28,1.3327,-0.16
2020-12-29,1.3295,-0.24
2020-12-30,1.3384,0.67
2020-12-31,1.3453,0.52
2021-01-04,1.3409,-0.33
2021-01-05,1.3496,0.65
2021-01-06,1.3541,0.33
2021-01-07,1.3603,0.46
2021-01-08,1.3532,-0.52
2021-01-11,1.3531,-0.01
2021-01-12,1.3604,0.54
2021-01-13,1.3478,-0.93
2021-01-14,1.3405,-0.54
2021-01-15,1.3408,0.02
2021-01-18,1.3431,0.17
2021-01-19,1.3334,-0.72
2021-01-20,1.3713,2.84
2021-01-21,1.3866,1.12
2021-01-22,1.4218,2.54
2021-01-25,1.4369,1.06
2021-01-26,1.4052,-2.21
2021-01-27,1.3984,-0.48
2021-01-28,1.3769,-1.54
2021-01-29,1.3763,-0.04
2021-02-01,1.3876,0.82
2021-02-02,1.3951,0.54
2021-02-03,1.4068,0.84
2021-02-04,1.3948,-0.85
2021-02-05,1.4061,0.81
2021-02-08,1.4166,0.75
2021-02-09,1.4242,0.54
2021-02-10,1.4442,1.4
2021-02-18,1.4024,-2.89
2021-02-19,1.4019,-0.04
2021-02-22,1.3643,-2.68
2021-02-23,1.363,-0.1
2021-02-24,1.3416,-1.57
2021-02-25,1.3468,0.39
2021-02-26,1.332,-1.1
2021-03-01,1.3402,0.62
2021-03-02,1.3294,-0.81
2021-03-03,1.3351,0.43
2021-03-04,1.3143,-1.56
2021-03-05,1.3111,-0.24
2021-03-08,1.2851,-1.98
2021-03-09,1.2725,-0.98
2021-03-10,1.2853,1.01
2021-03-11,1.2998,1.13
2021-03-12,1.3016,0.14
2021-03-15,1.2827,-1.45
2021-03-16,1.2929,0.8
2021-03-17,1.2962,0.26
2021-03-18,1.3066,0.8
2021-03-19,1.2949,-0.9
2021-03-22,1.3008,0.46
2021-03-23,1.2979,-0.22
2021-03-24,1.2946,-0.25
2021-03-25,1.2969,0.18
2021-03-26,1.318,1.63
2021-03-29,1.3163,-0.13
2021-03-30,1.3319,1.19
2021-03-31,1.3254,-0.49
2021-04-01,1.3422,1.27
2021-04-02,1.3465,0.32
2021-04-06,1.3408,-0.42
2021-04-07,1.3372,-0.27
2021-04-08,1.35,0.96
2021-04-09,1.3409,-0.67
2021-04-12,1.3244,-1.23
2021-04-13,1.3267,0.17
2021-04-14,1.3318,0.38
2021-04-15,1.3282,-0.27
2021-04-16,1.3249,-0.25
2021-04-19,1.3418,1.28
2021-04-20,1.3467,0.37
2021-04-21,1.359,0.91
2021-04-22,1.3656,0.49
2021-04-23,1.3814,1.16
2021-04-26,1.3729,-0.62
2021-04-27,1.3851,0.89
2021-04-28,1.3979,0.92
2021-04-29,1.3943,-0.26
2021-04-30,1.4077,0.96
2021-05-06,1.3813,-1.88
2021-05-07,1.3559,-1.84
2021-05-10,1.3685,0.93
2021-05-11,1.3748,0.46
2021-05-12,1.3929,1.32
2021-05-13,1.4009,0.57
2021-05-14,1.4124,0.82
2021-05-17,1.4271,1.04
2021-05-18,1.4141,-0.91
2021-05-19,1.4128,-0.09
2021-05-20,1.4162,0.24
2021-05-21,1.4103,-0.42
2021-05-24,1.4126,0.16
2021-05-25,1.425,0.88
2021-05-26,1.4239,-0.08
2021-05-27,1.4309,0.49
2021-05-28,1.4188,-0.85
2021-05-31,1.4389,1.42
2021-06-01,1.4494,0.73
2021-06-02,1.4316,-1.23
2021-06-03,1.4219,-0.68
2021-06-04,1.4247,0.2
2021-06-07,1.4264,0.12
2021-06-08,1.4178,-0.6
2021-06-09,1.4149,-0.2
2021-06-10,1.4227,0.55
2021-06-11,1.4222,-0.04
2021-06-15,1.4178,-0.31
2021-06-16,1.3911,-1.88
2021-06-17,1.4009,0.7
2021-06-18,1.4105,0.69
2021-06-21,1.4147,0.3
2021-06-22,1.4303,1.1
2021-06-23,1.4363,0.42
2021-06-24,1.4227,-0.95
2021-06-25,1.4327,0.7
2021-06-28,1.4484,1.1
2021-06-29,1.4386,-0.68
2021-06-30,1.4395,0.06
2021-07-01,1.4491,0.67
2021-07-02,1.4158,-2.3
2021-07-05,1.4153,-0.04
2021-07-06,1.3774,-2.68
2021-07-07,1.4065,2.11
2021-07-08,1.3832,-1.66
2021-07-09,1.3815,-0.12
2021-07-12,1.4075,1.88
2021-07-13,1.4022,-0.38
2021-07-14,1.4172,1.07
2021-07-15,1.4172,0.0
2021-07-16,1.4008,-1.16
2021-07-19,1.4085,0.55
2021-07-20,1.4056,-0.21
2021-07-21,1.4146,0.64
2021-07-22,1.3981,-1.17
2021-07-23,1.3771,-1.5
2021-07-26,1.3324,-3.25
2021-07-27,1.3078,-1.85
2021-07-28,1.3383,2.33
2021-07-29,1.3667,2.12
2021-07-30,1.3505,-1.19
2021-08-02,1.3592,0.64
2021-08-03,1.3856,1.94
2021-08-04,1.3891,0.25
2021-08-05,1.3854,-0.27
2021-08-06,1.3565,-2.09
2021-08-09,1.3542,-0.17
2021-08-10,1.355,0.06
2021-08-11,1.3412,-1.02
2021-08-12,1.328,-0.98
2021-08-13,1.3313,0.25
2021-08-16,1.3166,-1.1
2021-08-17,1.2835,-2.51
2021-08-18,1.287,0.27
2021-08-19,1.2931,0.47
2021-08-20,1.2587,-2.66
2021-08-23,1.2706,0.95
2021-08-24,1.2935,1.8
2021-08-25,1.2958,0.18
2021-08-26,1.2638,-2.47
2021-08-27,1.2636,-0.02
2021-08-30,1.2639,0.02
2021-08-31,1.2571,-0.54
2021-09-01,1.2594,0.18
2021-09-02,1.2366,-1.81
2021-09-03,1.2364,-0.02
2021-09-06,1.2717,2.86
2021-09-07,1.2748,0.24
2021-09-08,1.2571,-1.39
