净值日期,单位净值,日增长率
2019-01-25,1.0,0.0
2019-02-01,1.0001,0.0
2019-02-15,1.0001,0.0
2019-02-22,1.0001,0.0
2019-02-25,1.0003,0.02
2019-02-26,1.0032,0.2899
2019-02-27,1.0042,0.0997
2019-02-28,1.0055,0.1295
2019-03-01,1.0083,0.2785
2019-03-04,1.0091,0.0793
2019-03-05,1.0094,0.0297
2019-03-06,1.0095,0.0099
2019-03-07,1.0099,0.0396
2019-03-08,1.0075,-0.2376
2019-03-11,1.0135,0.5955
2019-03-12,1.0146,0.1085
2019-03-13,1.0132,-0.138
2019-03-14,1.0112,-0.1974
2019-03-15,1.0104,-0.0791
2019-03-18,1.0122,0.1781
2019-03-19,1.0114,-0.079
2019-03-20,1.0091,-0.2274
2019-03-21,1.0103,0.1189
2019-03-22,1.0111,0.0792
2019-03-25,1.0114,0.0297
2019-03-26,1.0057,-0.5636
2019-03-27,1.0039,-0.179
2019-03-28,1.0018,-0.2092
2019-03-29,1.005,0.3194
2019-04-01,1.0106,0.5572
2019-04-02,1.0117,0.1088
2019-04-03,1.0136,0.1878
2019-04-04,1.0132,-0.0395
2019-04-08,1.0112,-0.1974
2019-04-09,1.0105,-0.0692
2019-04-10,1.0131,0.2573
2019-04-11,1.0076,-0.5429
2019-04-12,1.0075,-0.0099
2019-04-15,1.0044,-0.3077
2019-04-16,1.0089,0.448
2019-04-17,1.0153,0.6344
2019-04-18,1.0113,-0.394
2019-04-19,1.0114,0.0099
2019-04-22,1.0061,-0.524
2019-04-23,1.0037,-0.2385
2019-04-24,1.0048,0.1096
2019-04-25,0.9971,-0.7663
2019-04-26,0.9944,-0.2708
2019-04-29,0.9919,-0.2514
2019-04-30,0.9923,0.0403
2019-05-06,0.9789,-1.3504
2019-05-07,0.9791,0.0204
2019-05-08,0.9761,-0.3064
2019-05-09,0.9746,-0.1537
2019-05-10,0.9827,0.8311
2019-05-13,0.9794,-0.3358
2019-05-14,0.9773,-0.2144
2019-05-15,0.9836,0.6446
2019-05-16,0.9835,-0.0102
2019-05-17,0.9756,-0.8033
2019-05-20,0.9703,-0.5433
2019-05-21,0.9732,0.2989
2019-05-22,0.9723,-0.0925
2019-05-23,0.9659,-0.6582
2019-05-24,0.9652,-0.0725
2019-05-27,0.9703,0.5284
2019-05-28,0.9699,-0.0412
2019-05-29,0.9697,-0.0206
2019-05-30,0.9682,-0.1547
2019-05-31,0.9679,-0.031
2019-06-03,0.9669,-0.1033
2019-06-04,0.9662,-0.0724
2019-06-05,0.9665,0.031
2019-06-06,0.9619,-0.4759
2019-06-10,0.9662,0.447
2019-06-11,0.9726,0.6624
2019-06-12,0.9701,-0.257
2019-06-13,0.9695,-0.0618
2019-06-14,0.9664,-0.3198
2019-06-17,0.9662,-0.0207
2019-06-18,0.9666,0.0414
2019-06-19,0.9689,0.2379
2019-06-20,0.972,0.32
2019-06-21,0.978,0.6173
2019-06-24,0.9747,-0.3374
2019-06-25,0.9714,-0.3386
2019-06-26,0.9753,0.4015
2019-06-27,0.9875,1.2509
2019-06-28,0.9817,-0.5873
2019-06-30,0.9817,0.0
2019-07-01,1.0038,2.2512
2019-07-02,1.0065,0.269
2019-07-03,0.9953,-1.1128
2019-07-04,0.993,-0.2311
2019-07-05,0.9994,0.6445
2019-07-08,0.9802,-1.9212
2019-07-09,0.9859,0.5815
2019-07-10,0.9826,-0.3347
2019-07-11,0.9807,-0.1934
2019-07-12,0.9863,0.571
2019-07-15,0.984,-0.2332
2019-07-16,0.9846,0.061
2019-07-17,0.9883,0.3758
2019-07-18,0.9739,-1.457
2019-07-19,0.9844,1.0781
2019-07-22,0.9655,-1.92
2019-07-23,0.9847,1.9886
2019-07-24,0.998,1.3507
2019-07-25,1.002,0.4008
2019-07-26,1.0025,0.0499
2019-07-29,1.0021,-0.0399
2019-07-30,1.0052,0.3094
2019-07-31,1.0017,-0.3482
2019-08-01,0.9986,-0.3095
2019-08-02,0.9793,-1.9327
2019-08-05,0.964,-1.5623
2019-08-06,0.9538,-1.0581
2019-08-07,0.9499,-0.4089
2019-08-08,0.9629,1.3686
2019-08-09,0.9594,-0.3635
2019-08-12,0.9871,2.8872
2019-08-13,0.9858,-0.1317
2019-08-14,0.9969,1.126
2019-08-15,1.0025,0.5617
2019-08-16,1.0292,2.6633
2019-08-19,1.0597,2.9635
2019-08-20,1.0477,-1.1324
2019-08-21,1.0514,0.3532
2019-08-22,1.0601,0.8275
2019-08-23,1.0596,-0.0472
2019-08-26,1.0645,0.4624
2019-08-27,1.0782,1.287
2019-08-28,1.0638,-1.3356
2019-08-29,1.0638,0.0
2019-08-30,1.0587,-0.4794
2019-09-02,1.0994,3.8443
2019-09-03,1.1389,3.5929
2019-09-04,1.1467,0.6849
2019-09-05,1.1546,0.6889
2019-09-06,1.1618,0.6236
2019-09-09,1.1898,2.4101
2019-09-10,1.1836,-0.5211
2019-09-11,1.1774,-0.5238
2019-09-12,1.1723,-0.4332
2019-09-16,1.1741,0.1535
2019-09-17,1.163,-0.9454
2019-09-18,1.1636,0.0516
2019-09-19,1.198,2.9563
2019-09-20,1.1921,-0.4925
2019-09-23,1.1792,-1.0821
2019-09-24,1.1925,1.1279
2019-09-25,1.1807,-0.9895
2019-09-26,1.1471,-2.8458
2019-09-27,1.1611,1.2205
2019-09-30,1.1381,-1.9809
2019-10-08,1.1296,-0.7469
2019-10-09,1.1418,1.08
2019-10-10,1.1582,1.4363
2019-10-11,1.1411,-1.4764
2019-10-14,1.1581,1.4898
2019-10-15,1.1269,-2.6941
2019-10-16,1.1236,-0.2928
2019-10-17,1.1122,-1.0146
2019-10-18,1.0953,-1.5195
2019-10-21,1.0868,-0.776
2019-10-22,1.0993,1.1502
2019-10-23,1.0907,-0.7823
2019-10-24,1.0908,0.0092
2019-10-25,1.1037,1.1826
2019-10-28,1.1237,1.8121
2019-10-29,1.1158,-0.703
2019-10-30,1.1244,0.7707
2019-10-31,1.124,-0.0356
2019-11-01,1.1356,1.032
2019-11-04,1.1379,0.2025
2019-11-05,1.1669,2.5486
2019-11-06,1.1734,0.557
2019-11-07,1.1651,-0.7073
2019-11-08,1.1607,-0.3776
2019-11-11,1.1439,-1.4474
2019-11-12,1.1383,-0.4896
2019-11-13,1.1396,0.1142
2019-11-14,1.1471,0.6581
2019-11-15,1.1295,-1.5343
2019-11-18,1.135,0.4869
2019-11-19,1.1698,3.0661
2019-11-20,1.1684,-0.1197
2019-11-21,1.1638,-0.3937
2019-11-22,1.1661,0.1976
2019-11-25,1.1575,-0.7375
2019-11-26,1.1917,2.9546
2019-11-27,1.2048,1.0993
2019-11-28,1.2045,-0.0249
2019-11-29,1.2027,-0.1494
2019-12-02,1.202,-0.0582
2019-12-03,1.217,1.2479
2019-12-04,1.2229,0.4848
2019-12-05,1.2499,2.2079
2019-12-06,1.2616,0.9361
2019-12-09,1.2611,-0.0396
2019-12-10,1.2636,0.1982
2019-12-11,1.2402,-1.8519
2019-12-12,1.241,0.0645
2019-12-13,1.2742,2.6753
2019-12-16,1.3072,2.5899
2019-12-17,1.331,1.8207
2019-12-18,1.325,-0.4508
2019-12-19,1.3216,-0.2566
2019-12-20,1.3148,-0.5145
2019-12-23,1.299,-1.2017
2019-12-24,1.3589,4.6112
2019-12-25,1.3848,1.906
2019-12-26,1.3821,-0.195
2019-12-27,1.3578,-1.7582
2019-12-30,1.3764,1.3699
2019-12-31,1.3729,-0.2543
2020-01-02,1.41,2.7023
2020-01-03,1.4108,0.0567
2020-01-06,1.4392,2.013
2020-01-07,1.4512,0.8338
2020-01-08,1.4389,-0.8476
2020-01-09,1.4576,1.2996
2020-01-10,1.4526,-0.343
2020-01-13,1.4761,1.6178
2020-01-14,1.4829,0.4607
2020-01-15,1.4726,-0.6946
2020-01-16,1.4715,-0.0747
2020-01-17,1.4636,-0.5369
2020-01-20,1.4994,2.446
2020-01-21,1.4839,-1.0337
2020-01-22,1.5223,2.5878
2020-01-23,1.4917,-2.0101
2020-02-03,1.375,-7.8233
2020-02-04,1.4642,6.4873
2020-02-05,1.4884,1.6528
2020-02-06,1.5443,3.7557
2020-02-07,1.5547,0.6734
2020-02-10,1.5881,2.1483
2020-02-11,1.5731,-0.9445
2020-02-12,1.6278,3.4772
2020-02-13,1.6297,0.1167
2020-02-14,1.6228,-0.4234
2020-02-17,1.6802,3.5371
2020-02-18,1.7045,1.4463
2020-02-19,1.6526,-3.0449
2020-02-20,1.675,1.3554
2020-02-21,1.6958,1.2418
2020-02-24,1.7144,1.0968
2020-02-25,1.7351,1.2074
2020-02-26,1.6567,-4.5185
2020-02-27,1.6634,0.4044
2020-02-28,1.5845,-4.7433
2020-03-02,1.6215,2.3351
2020-03-03,1.6236,0.1295
2020-03-04,1.6216,-0.1232
2020-03-05,1.6332,0.7153
2020-03-06,1.6182,-0.9184
2020-03-09,1.5421,-4.7028
2020-03-10,1.5798,2.4447
2020-03-11,1.5533,-1.6774
2020-03-12,1.5167,-2.3563
2020-03-13,1.4903,-1.7406
2020-03-16,1.4151,-5.046
2020-03-17,1.4178,0.1908
2020-03-18,1.3897,-1.9819
2020-03-19,1.3931,0.2447
2020-03-20,1.4144,1.529
2020-03-23,1.3445,-4.942
2020-03-24,1.3561,0.8628
2020-03-25,1.4168,4.4761
2020-03-26,1.4002,-1.1717
2020-03-27,1.4013,0.0786
2020-03-30,1.383,-1.3059
2020-03-31,1.3866,0.2603
2020-04-01,1.3976,0.7933
2020-04-02,1.4292,2.261
2020-04-03,1.4155,-0.9586
2020-04-07,1.4583,3.0237
2020-04-08,1.4564,-0.1303
2020-04-09,1.448,-0.5768
2020-04-10,1.4205,-1.8992
2020-04-13,1.3988,-1.5276
2020-04-14,1.4647,4.7112
2020-04-15,1.4558,-0.6076
2020-04-16,1.4772,1.47
2020-04-17,1.4917,0.9816
2020-04-20,1.4909,-0.0536
2020-04-21,1.467,-1.6031
2020-04-22,1.4815,0.9884
2020-04-23,1.4667,-0.999
2020-04-24,1.4569,-0.6682
2020-04-27,1.4642,0.5011
2020-04-28,1.4916,1.8713
2020-04-29,1.4928,0.0805
2020-04-30,1.5284,2.3848
2020-05-06,1.5372,0.5758
2020-05-07,1.5465,0.605
2020-05-08,1.5546,0.5238
2020-05-11,1.5393,-0.9842
2020-05-12,1.5533,0.9095
2020-05-13,1.5554,0.1352
2020-05-14,1.5317,-1.5237
2020-05-15,1.5398,0.5288
2020-05-18,1.5087,-2.0197
2020-05-19,1.5275,1.2461
2020-05-20,1.5482,1.3552
2020-05-21,1.516,-2.0798
2020-05-22,1.479,-2.4406
2020-05-25,1.4786,-0.027
2020-05-26,1.5222,2.9487
