净值日期,单位净值,日增长率
2020-05-22,1.0001,0.0
2020-05-29,1.0001,0.0
2020-06-05,1.0002,0.0
2020-06-12,1.0001,0.0
2020-06-19,1.002,0.0
2020-06-24,1.0039,0.0
2020-06-30,1.0058,0.0
2020-07-03,1.0137,0.0
2020-07-10,1.0319,0.0
2020-07-17,1.0244,0.0
2020-07-24,1.0297,0.0
2020-07-31,1.0365,0.0
2020-08-07,1.0426,0.0
2020-08-14,1.0435,0.0
2020-08-21,1.0412,0.0
2020-08-28,1.0415,0.0
2020-09-04,1.0374,0.0
2020-09-11,1.033,0.0
2020-09-18,1.042,0.0
2020-09-25,1.0349,0.0
2020-09-30,1.036,0.0
2020-10-09,1.0395,0.34
2020-10-16,1.0452,0.0
2020-10-23,1.042,0.0
2020-10-30,1.043,0.0
2020-11-06,1.0498,0.0
2020-11-13,1.0476,0.0
2020-11-20,1.0514,0.0
2020-11-27,1.0547,0.0
2020-12-04,1.0568,0.0
2020-12-11,1.0503,0.0
2020-12-18,1.055,0.0
2020-12-25,1.0584,0.0
2020-12-31,1.0678,0.0
2021-01-08,1.0755,0.0
2021-01-15,1.0718,0.0
2021-01-22,1.0793,0.0
2021-01-29,1.0672,0.0
2021-02-05,1.071,0.0
2021-02-10,1.0842,0.0
2021-02-19,1.0811,0.0
2021-02-26,1.0637,0.0
2021-03-05,1.0629,0.0
2021-03-12,1.0601,0.0
2021-03-19,1.0581,0.0
2021-03-26,1.0599,0.0
2021-04-02,1.0621,0.0
2021-04-09,1.0608,0.0
2021-04-16,1.0605,0.0
2021-04-23,1.0641,0.0
2021-04-30,1.0646,0.0
2021-05-07,1.0633,0.0
2021-05-14,1.0643,0.0
2021-05-21,1.0646,0.0
2021-05-24,1.0647,0.01
2021-05-25,1.0655,0.08
2021-05-26,1.0656,0.01
2021-05-27,1.0659,0.03
2021-05-28,1.0658,-0.01
2021-05-31,1.0657,-0.01
2021-06-01,1.066,0.03
2021-06-02,1.0658,-0.02
2021-06-03,1.0658,0.0
2021-06-04,1.0656,-0.02
2021-06-07,1.0657,0.01
2021-06-08,1.0649,-0.08
2021-06-09,1.0649,0.0
2021-06-10,1.0658,0.08
2021-06-11,1.0652,-0.06
2021-06-15,1.0651,-0.01
2021-06-16,1.0631,-0.19
2021-06-17,1.0641,0.09
2021-06-18,1.064,-0.01
2021-06-21,1.0648,0.08
2021-06-25,1.0668,0.0
2021-06-30,1.0682,0.0
2021-07-02,1.0655,0.0
2021-07-09,1.0693,0.0
2021-07-16,1.0756,0.0
2021-07-23,1.0809,0.0
2021-07-30,1.0793,0.0
2021-08-06,1.0831,0.0
2021-08-13,1.0859,0.0
2021-08-20,1.085,0.0
2021-08-27,1.0886,0.0
2021-09-03,1.0914,0.0
2021-09-10,1.0995,0.0
2021-09-17,1.095,0.0
2021-09-24,1.0936,0.0
2021-09-30,1.088,0.0
2021-10-08,1.0884,0.04
2021-10-15,1.0876,0.0
2021-10-22,1.0887,0.0
2021-10-29,1.0923,0.0
2021-11-05,1.0945,0.0
2021-11-12,1.0982,0.0
2021-11-19,1.1005,0.0
2021-11-26,1.1003,0.0
2021-12-03,1.1021,0.0
2021-12-10,1.1035,0.0
2021-12-17,1.1012,0.0
2021-12-24,1.1032,0.0
2021-12-31,1.1066,0.0
2022-01-07,1.1031,0.0
2022-01-14,1.0968,0.0
2022-01-21,1.0983,0.0
2022-01-28,1.0919,0.0
2022-02-11,1.0971,0.0
2022-02-18,1.1008,0.0
2022-02-25,1.0967,0.0
2022-03-04,1.0973,0.0
2022-03-11,1.0904,0.0
2022-03-18,1.0867,0.0
2022-03-25,1.0866,0.0
2022-04-01,1.0928,0.0
2022-04-08,1.093,0.0
2022-04-15,1.0915,0.0
2022-04-22,1.0851,0.0
2022-04-29,1.0831,0.0
2022-05-06,1.0808,0.0
2022-05-13,1.0834,0.0
2022-05-20,1.0862,0.0
2022-05-27,1.0878,0.0
2022-06-02,1.0866,0.0
2022-06-10,1.0896,0.0
2022-06-17,1.0893,0.0
2022-06-21,1.0887,0.0
2022-06-22,1.0886,-0.01
2022-06-23,1.0887,0.01
2022-06-24,1.0888,0.01
2022-06-27,1.089,0.02
2022-06-28,1.0893,0.03
2022-06-29,1.0892,-0.01
2022-06-30,1.0891,-0.01
2022-07-01,1.0894,0.03
2022-07-04,1.0897,0.03
2022-07-05,1.0899,0.02
2022-07-06,1.0892,-0.06
2022-07-07,1.0893,0.01
2022-07-08,1.0893,0.0
2022-07-11,1.0884,-0.08
2022-07-12,1.0877,-0.06
2022-07-15,1.0861,0.0
2022-07-22,1.0876,0.0
2022-07-29,1.0895,0.0
2022-08-05,1.093,0.0
2022-08-12,1.0939,0.0
2022-08-19,1.0943,0.0
2022-08-26,1.0962,0.0
2022-09-02,1.0948,0.0
2022-09-09,1.099,0.0
2022-09-16,1.0951,0.0
2022-09-23,1.0919,0.0
2022-09-30,1.0887,0.0
2022-10-14,1.0936,0.0
2022-10-21,1.0918,0.0
2022-10-28,1.0871,0.0
2022-11-04,1.091,0.0
2022-11-11,1.0884,0.0
2022-11-18,1.075,0.0
2022-11-25,1.0761,0.0
2022-12-02,1.0723,0.0
2022-12-09,1.0649,0.0
2022-12-16,1.0566,0.0
2022-12-23,1.0529,0.0
2022-12-30,1.0582,0.0
2022-12-31,1.0583,0.01
2023-01-06,1.066,0.0
2023-01-13,1.0683,0.0
2023-01-20,1.0716,0.0
2023-02-03,1.0736,0.0
2023-02-10,1.0731,0.0
2023-02-17,1.072,0.0
2023-02-24,1.0743,0.0
2023-03-03,1.0772,0.0
2023-03-10,1.0788,0.0
2023-03-17,1.082,0.0
2023-03-24,1.0838,0.0
2023-03-31,1.0858,0.0
2023-04-07,1.0889,0.0
2023-04-14,1.0892,0.0
2023-04-21,1.0913,0.0
2023-04-28,1.0914,0.0
2023-05-05,1.0896,0.0
2023-05-12,1.0867,0.0
2023-05-19,1.0868,0.0
2023-05-26,1.0858,0.0
2023-06-02,1.0871,0.0
2023-06-09,1.087,0.0
2023-06-16,1.089,0.0
2023-06-21,1.0867,0.0
2023-06-30,1.0875,0.0
2023-07-07,1.0902,0.0
2023-07-12,1.0897,0.0
2023-07-13,1.0911,0.13
2023-07-14,1.0925,0.13
2023-07-17,1.0928,0.03
2023-07-18,1.0919,-0.08
2023-07-19,1.0929,0.09
2023-07-21,1.0904,0.0
2023-07-28,1.0932,0.0
2023-08-04,1.0949,0.0
2023-08-11,1.088,0.0
2023-08-18,1.0903,0.0
2023-08-25,1.0894,0.0
2023-09-01,1.0896,0.0
2023-09-08,1.0852,0.0
2023-09-15,1.0862,0.0
