净值日期,单位净值,日增长率
2018-03-21,1.0,0.0
2018-03-23,0.9963,0.0
2018-03-30,1.0113,0.0
2018-04-04,1.0009,0.0
2018-04-13,1.0069,0.0
2018-04-20,0.9932,0.0
2018-04-23,0.993,-0.0201
2018-04-24,1.0062,1.3293
2018-04-25,1.0038,-0.2385
2018-04-26,0.9936,-1.0161
2018-04-27,0.9923,-0.1308
2018-05-02,0.9913,-0.1008
2018-05-03,0.9929,0.1614
2018-05-04,0.9902,-0.2719
2018-05-07,1.0015,1.1412
2018-05-08,1.0107,0.9186
2018-05-09,1.008,-0.2671
2018-05-10,1.0121,0.4067
2018-05-11,1.0055,-0.6521
2018-05-14,1.0087,0.3182
2018-05-15,1.014,0.5254
2018-05-16,1.0082,-0.572
2018-05-17,1.0046,-0.3571
2018-05-18,1.0109,0.6271
2018-05-21,1.0141,0.3165
2018-05-22,1.0092,-0.4832
2018-05-23,0.9924,-1.6647
2018-05-24,0.9886,-0.3829
2018-05-25,0.9844,-0.4248
2018-05-28,0.9857,0.1321
2018-05-29,0.9784,-0.7406
2018-05-30,0.9551,-2.3814
2018-05-31,0.9765,2.2406
2018-06-01,0.9721,-0.4506
2018-06-04,0.9859,1.4196
2018-06-05,0.9954,0.9636
2018-06-06,0.991,-0.442
2018-06-07,0.9926,0.1615
2018-06-08,0.9791,-1.3601
2018-06-11,0.9896,1.0724
2018-06-12,1.0012,1.1722
2018-06-13,0.9967,-0.4495
2018-06-14,0.9999,0.3211
2018-06-15,1.0039,0.4
2018-06-19,0.961,-4.2733
2018-06-20,0.9811,2.0916
2018-06-21,0.9799,-0.1223
2018-06-22,0.9915,1.1838
2018-06-25,0.9688,-2.2895
2018-06-26,0.9518,-1.7547
2018-06-27,0.932,-2.0803
2018-06-28,0.9218,-1.0944
2018-06-29,0.9475,2.788
2018-06-30,0.9475,0.0
2018-07-02,0.9122,-3.7256
2018-07-03,0.9134,0.1316
2018-07-04,0.8999,-1.478
2018-07-05,0.8809,-2.1113
2018-07-06,0.8798,-0.1249
2018-07-09,0.9067,3.0575
2018-07-10,0.9159,1.0147
2018-07-11,0.8986,-1.8889
2018-07-12,0.9188,2.2479
2018-07-13,0.9214,0.283
2018-07-16,0.9118,-1.0419
2018-07-17,0.9041,-0.8445
2018-07-18,0.8978,-0.6968
2018-07-19,0.903,0.5792
2018-07-20,0.9167,1.5172
2018-07-23,0.9446,3.0435
2018-07-24,0.9748,3.1971
2018-07-25,0.9766,0.1847
2018-07-26,0.9651,-1.1776
2018-07-27,0.9648,-0.0311
2018-07-30,0.9686,0.3939
