净值日期,累计净值
2016-10-14,1.0
2016-10-17,1.0
2016-10-18,1.0
2016-10-19,1.0
2016-10-20,1.0
2016-10-21,1.0
2016-10-24,1.0
2016-10-25,1.0
2016-10-26,1.0
2016-10-27,1.0001
2016-10-28,1.0001
2016-10-31,1.0001
2016-11-01,1.0001
2016-11-02,1.0001
2016-11-03,0.9953
2016-11-04,0.9953
2016-11-07,0.9953
2016-11-08,0.9953
2016-11-09,0.9953
2016-11-10,0.9981
2016-11-11,0.9981
2016-11-14,0.9981
2016-11-15,0.9981
2016-11-16,0.9981
2016-11-17,1.0025
2016-11-18,1.0025
2016-11-21,1.0025
2016-11-22,1.0025
2016-11-23,1.0025
2016-11-24,1.0054
2016-11-25,1.0054
2016-11-28,1.0054
2016-11-29,1.0054
2016-11-30,1.0054
2016-12-01,1.0029
2016-12-02,1.0029
2016-12-05,1.0029
2016-12-06,1.0029
2016-12-07,1.0029
2016-12-08,1.0021
2016-12-09,1.0021
2016-12-12,1.0021
2016-12-13,1.0021
2016-12-14,1.0021
2016-12-15,1.0042
2016-12-16,1.0042
2016-12-19,1.0042
2016-12-20,1.0042
2016-12-21,1.0042
2016-12-22,1.0083
2016-12-23,1.0083
2016-12-26,1.0083
2016-12-27,1.0083
2016-12-28,1.0083
2016-12-29,1.0114
2016-12-30,1.0114
2016-12-31,1.0101
2017-01-03,1.0114
2017-01-04,1.0114
2017-01-05,1.0133
2017-01-06,1.0133
2017-01-09,1.0138
2017-01-10,1.0139
2017-01-11,1.0137
2017-01-12,1.0132
2017-01-13,1.0096
2017-01-16,1.0088
2017-01-17,1.0124
2017-01-18,1.0051
2017-01-19,1.0042
2017-01-20,1.0054
2017-01-23,1.0055
2017-01-24,1.0022
2017-01-25,1.005
2017-01-26,1.0043
2017-02-03,1.0069
2017-02-06,1.0097
2017-02-07,1.0108
2017-02-08,1.0157
2017-02-09,1.0136
2017-02-10,1.0147
2017-02-13,1.0159
2017-02-14,1.0151
2017-02-15,1.0126
2017-02-16,1.0134
2017-02-17,1.0124
2017-02-20,1.0166
2017-02-21,1.0176
2017-02-22,1.0192
2017-02-23,1.018
2017-02-24,1.0187
2017-02-27,1.021
2017-02-28,1.0193
2017-03-01,1.0186
2017-03-02,1.0186
2017-03-03,1.0196
2017-03-06,1.0176
2017-03-07,1.0192
2017-03-08,1.0189
2017-03-09,1.0183
2017-03-10,1.0183
2017-03-13,1.0173
2017-03-14,1.0189
2017-03-15,1.0211
2017-03-16,1.0186
2017-03-17,1.0196
2017-03-20,1.0229
2017-03-21,1.0249
2017-03-22,1.0231
2017-03-23,1.0224
2017-03-24,1.0224
2017-03-27,1.0217
2017-03-28,1.0222
2017-03-29,1.0248
2017-03-30,1.0245
2017-03-31,1.0261
2017-04-05,1.0268
2017-04-06,1.0271
2017-04-07,1.0267
2017-04-10,1.0278
2017-04-11,1.0277
2017-04-12,1.0285
2017-04-13,1.0245
2017-04-14,1.0245
2017-04-17,1.0245
2017-04-18,1.028
2017-04-19,1.0248
2017-04-20,1.0266
2017-04-21,1.0273
2017-04-24,1.0249
2017-04-25,1.027
2017-04-26,1.0277
2017-04-27,1.0291
2017-04-28,1.0301
2017-05-02,1.031
2017-05-03,1.031
2017-05-04,1.0306
2017-05-05,1.0296
2017-05-08,1.0309
2017-05-09,1.0325
2017-05-10,1.0332
2017-05-11,1.0332
2017-05-12,1.0329
2017-05-15,1.032
2017-05-16,1.0313
2017-05-17,1.0302
2017-05-18,1.0294
2017-05-19,1.0317
2017-05-22,1.0306
2017-05-23,1.0304
2017-05-24,1.0319
2017-05-25,1.0309
2017-05-26,1.0313
2017-05-31,1.0308
2017-06-01,1.0215
2017-06-02,1.0217
2017-06-05,1.0204
2017-06-06,1.0208
2017-06-07,1.0196
2017-06-08,1.0206
2017-06-09,1.0212
2017-06-12,1.0211
2017-06-13,1.0211
2017-06-14,1.0217
2017-06-15,1.0206
2017-06-16,1.023
2017-06-19,1.023
2017-06-20,1.0251
2017-06-21,1.0265
2017-06-22,1.0257
2017-06-23,1.0265
2017-06-26,1.0265
2017-06-27,1.0275
2017-06-28,1.0236
2017-06-29,1.0217
2017-06-30,1.0183
2017-07-03,1.0183
2017-07-04,1.0201
2017-07-05,1.0212
2017-07-06,1.0218
2017-07-07,1.0211
2017-07-10,1.0229
2017-07-11,1.0236
2017-07-12,1.0228
2017-07-13,1.0215
2017-07-14,1.0215
2017-07-17,1.0191
2017-07-18,1.0209
2017-07-19,1.0185
2017-07-20,1.0191
2017-07-21,1.0187
2017-07-24,1.0188
2017-07-25,1.0188
2017-07-26,1.0203
2017-07-27,1.017
2017-07-28,1.0185
2017-07-31,1.0175
2017-08-01,1.0166
2017-08-02,1.0176
2017-08-03,1.0188
2017-08-04,1.0176
2017-08-07,1.0194
2017-08-08,1.0188
2017-08-09,1.0168
2017-08-10,1.0123
2017-08-11,1.0092
2017-08-14,1.0091
2017-08-15,1.0108
2017-08-16,1.0129
2017-08-17,1.0128
2017-08-18,1.013
2017-08-21,1.0129
2017-08-22,1.0113
2017-08-23,1.0113
2017-08-24,1.011
2017-08-25,1.0125
2017-08-28,1.0099
2017-08-29,1.0096
