净值日期,累计净值
2023-09-15,1.2007
2023-09-18,1.1882
2023-09-19,1.184
2023-09-20,1.1878
2023-09-21,1.1554
2023-09-22,1.1482
2023-09-25,1.1457
2023-09-26,1.1279
2023-09-27,1.1198
2023-09-28,1.1256
2023-10-09,1.1256
2023-10-10,1.1337
2023-10-11,1.15
2023-10-12,1.1389
2023-10-13,1.1315
2023-10-16,1.1383
2023-10-17,1.1392
2023-10-18,1.12
2023-10-19,1.0978
2023-10-20,1.0891
2023-10-23,1.0803
2023-10-24,1.09
2023-10-25,1.0696
2023-10-26,1.0789
2023-10-27,1.0684
2023-10-30,1.0688
2023-10-31,1.0854
2023-11-01,1.0914
2023-11-02,1.1251
2023-11-03,1.1457
2023-11-06,1.1348
2023-11-07,1.1249
2023-11-08,1.1315
2023-11-09,1.1181
2023-11-10,1.1241
2023-11-13,1.1151
2023-11-14,1.1638
2023-11-15,1.1705
2023-11-16,1.1656
2023-11-17,1.165
2023-11-20,1.172
2023-11-21,1.1648
2023-11-22,1.1655
2023-11-23,1.1655
2023-11-24,1.1656
2023-11-27,1.1673
2023-11-28,1.17
2023-11-29,1.1759
2023-11-30,1.1839
2023-12-01,1.2058
2023-12-04,1.2142
2023-12-05,1.2094
2023-12-06,1.2082
2023-12-07,1.2099
2023-12-08,1.2115
2023-12-11,1.2173
2023-12-12,1.2176
2023-12-13,1.2516
2023-12-14,1.2918
2023-12-15,1.277
2023-12-18,1.2698
2023-12-19,1.2787
2023-12-20,1.2665
2023-12-21,1.2729
2023-12-22,1.2772
2023-12-25,1.2772
2023-12-26,1.2857
2023-12-27,1.2937
2023-12-28,1.3026
2023-12-29,1.2869
2023-12-31,1.2868
2024-01-02,1.2957
2024-01-03,1.2745
2024-01-04,1.2703
2024-01-05,1.2685
2024-01-08,1.2833
2024-01-09,1.2785
2024-01-10,1.2833
2024-01-11,1.2755
2024-01-12,1.2841
2024-01-16,1.2787
2024-01-17,1.2537
2024-01-18,1.2425
2024-01-19,1.2535
2024-01-22,1.2576
2024-01-23,1.2507
2024-01-24,1.2405
2024-01-25,1.2469
2024-01-26,1.2472
2024-01-29,1.2545
2024-01-30,1.2476
2024-01-31,1.2415
2024-02-01,1.2532
2024-02-02,1.2454
2024-02-05,1.2238
2024-02-06,1.2362
2024-02-07,1.2353
2024-02-08,1.2432
2024-02-20,1.2392
2024-02-21,1.2486
2024-02-22,1.2488
2024-02-23,1.2472
2024-02-26,1.2373
2024-02-27,1.2375
2024-02-28,1.2439
2024-02-29,1.2504
2024-03-01,1.2603
2024-03-04,1.2716
2024-03-05,1.2565
2024-03-06,1.263
2024-03-07,1.2656
2024-03-08,1.2798
2024-03-11,1.2748
2024-03-12,1.2723
2024-03-13,1.2644
2024-03-14,1.251
2024-03-15,1.2487
2024-03-18,1.2477
2024-03-19,1.2491
2024-03-20,1.2519
2024-03-21,1.2591
2024-03-22,1.2502
2024-03-25,1.2447
2024-03-26,1.2407
2024-03-27,1.2652
2024-03-28,1.2754
2024-03-29,1.2754
2024-04-01,1.2586
2024-04-02,1.2439
2024-04-03,1.2393
2024-04-08,1.2553
2024-04-09,1.2663
2024-04-10,1.2338
2024-04-11,1.2295
2024-04-12,1.2167
2024-04-15,1.1981
2024-04-16,1.1831
2024-04-17,1.1761
2024-04-18,1.1779
2024-04-19,1.1799
2024-04-22,1.1894
2024-04-23,1.2005
2024-04-24,1.2032
2024-04-25,1.1994
2024-04-26,1.1996
2024-04-29,1.2092
2024-04-30,1.1951
2024-05-06,1.2239
2024-05-07,1.2362
2024-05-08,1.2243
2024-05-09,1.2447
2024-05-10,1.2415
2024-05-13,1.2465
2024-05-14,1.2524
2024-05-15,1.2683
2024-05-16,1.2723
2024-05-17,1.2706
2024-05-20,1.265
2024-05-21,1.262
2024-05-22,1.2547
2024-05-23,1.2322
2024-05-24,1.2307
2024-05-28,1.23
2024-05-29,1.2179
2024-05-30,1.2295
2024-05-31,1.2448
2024-06-03,1.2443
2024-06-04,1.2558
2024-06-05,1.2577
2024-06-06,1.2595
2024-06-07,1.2525
2024-06-11,1.2459
2024-06-12,1.254
2024-06-13,1.2605
2024-06-14,1.2606
2024-06-17,1.255
2024-06-18,1.2624
2024-06-20,1.2592
2024-06-21,1.2609
2024-06-24,1.2667
2024-06-25,1.2574
2024-06-26,1.2529
2024-06-27,1.2578
2024-06-28,1.2671
2024-06-30,1.267
2024-07-01,1.26
2024-07-02,1.2641
2024-07-03,1.2639
2024-07-05,1.2716
2024-07-08,1.27
2024-07-09,1.2714
2024-07-10,1.2795
2024-07-11,1.3021
2024-07-12,1.31
2024-07-15,1.3177
2024-07-16,1.3279
2024-07-17,1.3363
2024-07-18,1.3289
2024-07-19,1.3242
2024-07-22,1.3346
2024-07-23,1.3295
2024-07-24,1.3108
2024-07-25,1.2936
2024-07-26,1.3068
2024-07-29,1.3173
2024-07-30,1.3201
2024-07-31,1.3199
2024-08-01,1.3379
2024-08-02,1.333
2024-08-05,1.2965
2024-08-06,1.3248
2024-08-07,1.3221
2024-08-08,1.3319
2024-08-09,1.3447
2024-08-12,1.3358
2024-08-13,1.3485
2024-08-14,1.3577
2024-08-15,1.3539
2024-08-16,1.3529
2024-08-19,1.3614
2024-08-20,1.36
2024-08-21,1.3629
2024-08-22,1.3709
2024-08-23,1.3898
2024-08-26,1.3902
2024-08-27,1.3966
2024-08-28,1.3944
2024-08-29,1.3909
2024-08-30,1.4018
2024-09-03,1.4012
2024-09-04,1.3996
2024-09-05,1.3979
2024-09-06,1.397
2024-09-09,1.4098
2024-09-10,1.4325
2024-09-11,1.4322
2024-09-12,1.4392
2024-09-13,1.4468
2024-09-18,1.436
2024-09-19,1.4401
2024-09-20,1.4287
2024-09-23,1.4367
2024-09-24,1.4337
2024-09-25,1.4283
2024-09-26,1.4187
2024-09-27,1.4165
2024-09-30,1.4229
2024-10-08,1.3889
2024-10-09,1.388
2024-10-10,1.3838
2024-10-11,1.3952
2024-10-14,1.4001
2024-10-15,1.4109
2024-10-16,1.4325
2024-10-17,1.4285
2024-10-18,1.4345
2024-10-21,1.4074
2024-10-22,1.409
2024-10-23,1.422
2024-10-24,1.4173
2024-10-25,1.4071
2024-10-28,1.4143
2024-10-29,1.4098
2024-10-30,1.4152
2024-10-31,1.3889
2024-11-01,1.3744
2024-11-04,1.3877
2024-11-05,1.3979
2024-11-06,1.3789
2024-11-07,1.3953
2024-11-08,1.4135
2024-11-11,1.4168
2024-11-12,1.4053
2024-11-13,1.4122
2024-11-14,1.4015
2024-11-15,1.4053
2024-11-18,1.4108
2024-11-19,1.4197
2024-11-20,1.4141
2024-11-21,1.4188
2024-11-22,1.4283
2024-11-25,1.4429
2024-11-26,1.4482
2024-11-27,1.4579
2024-11-29,1.4498
2024-12-02,1.4318
2024-12-03,1.426
2024-12-04,1.422
2024-12-05,1.4139
2024-12-06,1.4135
2024-12-09,1.4132
2024-12-10,1.3989
2024-12-11,1.3928
2024-12-12,1.3916
2024-12-13,1.3872
2024-12-16,1.3805
2024-12-17,1.3785
2024-12-18,1.3404
2024-12-19,1.3192
2024-12-20,1.3355
2024-12-23,1.3424
2024-12-24,1.3525
2024-12-26,1.3548
2024-12-27,1.345
2024-12-30,1.3385
2024-12-31,1.3454
2025-01-02,1.3382
2025-01-03,1.3537
2025-01-06,1.3408
2025-01-07,1.3386
2025-01-08,1.3393
2025-01-09,1.3377
2025-01-10,1.3147
2025-01-13,1.3215
2025-01-14,1.3304
2025-01-15,1.3312
2025-01-16,1.3532
2025-01-17,1.353
2025-01-20,1.3523
2025-01-21,1.373
