净值日期,累计净值
2013-02-01,0.1592
2013-04-10,0.162
2013-04-12,0.1625
2013-04-15,0.1625
2013-04-16,0.1624
2013-04-17,0.1626
2013-04-18,0.1625
2013-04-19,0.1625
2013-04-22,0.1626
2013-04-23,0.1628
2013-04-24,0.1631
2013-04-25,0.1635
2013-04-26,0.1636
2013-05-02,0.1644
2013-05-03,0.1648
2013-05-06,0.1649
2013-05-07,0.1653
2013-05-08,0.1661
2013-05-09,0.1664
2013-05-10,0.1659
2013-05-13,0.166
2013-05-14,0.1655
2013-05-15,0.1653
2013-05-16,0.1654
2013-05-20,0.1656
2013-05-21,0.1656
2013-05-22,0.1653
2013-05-23,0.1647
2013-05-27,0.1651
2013-05-28,0.1647
2013-05-29,0.164
2013-05-30,0.164
2013-05-31,0.1634
2013-06-03,0.163
2013-06-04,0.1633
2013-06-05,0.1631
2013-06-06,0.1628
2013-06-07,0.1623
2013-06-13,0.1605
2013-06-14,0.1615
2013-06-17,0.1623
2013-06-18,0.1622
2013-06-19,0.1621
2013-06-20,0.1605
2013-06-21,0.1593
2013-06-24,0.1578
2013-06-25,0.1569
2013-06-26,0.1568
2013-06-27,0.158
2013-06-28,0.1587
2013-06-30,0.1587
2013-07-02,0.1597
2013-07-03,0.1591
2013-07-04,0.1588
2013-07-05,0.1584
2013-07-08,0.158
2013-07-09,0.1586
2013-07-10,0.1588
2013-07-11,0.1596
2013-07-12,0.1599
2013-07-15,0.1604
2013-07-16,0.161
2013-07-17,0.1613
2013-07-18,0.1619
2013-07-19,0.1621
2013-07-22,0.1625
2013-07-23,0.1629
2013-07-24,0.1625
2013-07-25,0.1618
2013-07-26,0.162
2013-07-29,0.1619
2013-07-30,0.1617
2013-07-31,0.1616
2013-08-01,0.1613
2013-08-02,0.1617
2013-08-05,0.1623
2013-08-06,0.1626
2013-08-07,0.1627
2013-08-12,0.1635
2013-08-13,0.1636
2013-08-15,0.1639
2013-08-16,0.1637
2013-08-19,0.163
2013-08-20,0.1624
2013-08-21,0.1621
2013-08-22,0.1619
2013-08-23,0.1624
2013-08-26,0.1627
2013-08-27,0.1628
2013-08-28,0.1623
2013-08-29,0.1626
2013-08-30,0.1627
2013-09-02,0.1631
2013-09-03,0.1631
2013-09-04,0.1631
2013-09-05,0.1631
2013-09-06,0.1631
