净值日期,累计净值
2013-08-09,0.1618
2013-08-16,0.1609
2013-08-21,0.1615
2013-08-22,0.1618
2013-08-23,0.1625
2013-08-26,0.1623
2013-08-27,0.1621
2013-08-28,0.1618
2013-08-29,0.1618
2013-08-30,0.1612
2013-09-02,0.1613
2013-09-03,0.1604
2013-09-04,0.161
2013-09-05,0.1601
2013-09-06,0.1615
2013-09-09,0.1634
2013-09-10,0.1634
2013-09-11,0.164
2013-09-12,0.1634
2013-09-13,0.1637
2013-09-16,0.1654
2013-09-17,0.1652
2013-09-18,0.1702
2013-09-23,0.1666
2013-09-24,0.1652
2013-09-25,0.1657
2013-09-26,0.1667
2013-09-27,0.1659
2013-09-30,0.1643
2013-10-08,0.1628
2013-10-09,0.1628
2013-10-10,0.1668
2013-10-11,0.1684
2013-10-14,0.1684
2013-10-15,0.1677
2013-10-16,0.1708
2013-10-17,0.1735
2013-10-18,0.173
2013-10-21,0.172
2013-10-22,0.1736
2013-10-23,0.1738
2013-10-24,0.174
2013-10-25,0.1756
2013-10-28,0.1743
2013-10-29,0.173
2013-10-30,0.1716
2013-10-31,0.1706
2013-11-01,0.1714
2013-11-04,0.1718
2013-11-05,0.1691
2013-11-06,0.169
2013-11-07,0.1668
2013-11-08,0.1649
2013-11-11,0.165
2013-11-12,0.1641
2013-11-13,0.1651
2013-11-14,0.1664
2013-11-15,0.1669
2013-11-18,0.1658
2013-11-19,0.1646
2013-11-20,0.163
2013-11-21,0.1641
2013-11-22,0.1634
2013-11-25,0.1625
2013-11-26,0.162
2013-11-27,0.1634
2013-11-28,0.1635
2013-11-29,0.1618
2013-12-02,0.1609
2013-12-03,0.1607
2013-12-04,0.1613
2013-12-05,0.1618
2013-12-06,0.1631
2013-12-09,0.1636
2013-12-10,0.1633
2013-12-11,0.1597
2013-12-12,0.1587
2013-12-13,0.1594
2013-12-16,0.1597
2013-12-17,0.1605
2013-12-18,0.1632
2013-12-19,0.1608
2013-12-20,0.1619
2013-12-23,0.1622
2013-12-24,0.1624
2013-12-25,0.1624
2013-12-26,0.1625
2013-12-27,0.1625
2013-12-30,0.1629
2013-12-31,0.162
2014-01-02,0.1617
2014-01-03,0.1628
2014-01-06,0.1636
2014-01-07,0.1641
2014-01-08,0.1636
2014-01-09,0.1635
2014-01-10,0.1656
2014-01-13,0.1644
2014-01-14,0.1658
2014-01-15,0.1665
2014-01-16,0.1669
2014-01-17,0.1661
2014-01-20,0.1662
2014-01-21,0.1675
2014-01-22,0.1681
2014-01-23,0.1676
2014-01-24,0.1655
2014-01-27,0.1642
2014-01-28,0.1658
2014-01-29,0.1647
2014-01-30,0.1672
2014-02-07,0.1696
2014-02-10,0.1709
2014-02-11,0.1716
2014-02-12,0.1716
2014-02-13,0.1723
2014-02-14,0.1729
2014-02-17,0.1728
2014-02-18,0.1736
2014-02-19,0.1736
2014-02-20,0.1732
2014-02-21,0.1736
2014-02-24,0.1741
2014-02-25,0.1746
2014-02-26,0.1749
2014-02-27,0.1744
2014-02-28,0.1758
2014-03-03,0.1758
2014-03-04,0.1785
2014-03-05,0.1781
2014-03-06,0.1767
2014-03-07,0.1748
2014-03-10,0.1739
2014-03-11,0.175
2014-03-12,0.1754
2014-03-13,0.1747
2014-03-14,0.1751
2014-03-17,0.1755
2014-03-18,0.1761
2014-03-19,0.1728
2014-03-20,0.1731
2014-03-21,0.1747
2014-03-24,0.1736
2014-03-25,0.1752
2014-03-26,0.1732
2014-03-27,0.1742
2014-03-28,0.1753
2014-03-31,0.1765
2014-04-01,0.1772
2014-04-02,0.1776
2014-04-03,0.177
2014-04-04,0.1777
2014-04-08,0.1794
2014-04-09,0.1789
2014-04-10,0.1774
2014-04-11,0.1763
2014-04-14,0.1773
2014-04-15,0.1793
2014-04-16,0.1806
2014-04-17,0.1798
2014-04-18,0.1797
2014-04-21,0.1804
2014-04-22,0.1807
2014-04-23,0.18
2014-04-24,0.1807
2014-04-25,0.1799
2014-04-28,0.1814
2014-04-29,0.1815
2014-04-30,0.182
2014-05-05,0.1831
2014-05-06,0.1824
2014-05-07,0.1844
2014-05-08,0.1849
2014-05-09,0.185
2014-05-12,0.1855
2014-05-13,0.1843
2014-05-14,0.1844
2014-05-15,0.1841
2014-05-16,0.1856
2014-05-19,0.185
2014-05-20,0.1843
2014-05-21,0.1833
2014-05-22,0.1828
2014-05-23,0.1843
2014-05-26,0.1843
2014-05-27,0.1856
2014-05-28,0.1843
2014-05-29,0.1848
2014-05-30,0.1856
2014-06-03,0.1859
2014-06-04,0.1862
2014-06-05,0.1894
2014-06-06,0.1887
2014-06-09,0.1864
2014-06-10,0.1852
2014-06-11,0.1847
2014-06-12,0.1842
2014-06-13,0.1845
2014-06-16,0.1838
