净值日期,累计净值
2004-08-11,1.0
2004-08-13,1.0
2004-08-20,1.001
2004-08-27,1.0
2004-09-03,0.997
2004-09-10,0.995
2004-09-14,0.996
2004-09-15,1.002
2004-09-16,1.004
2004-09-17,1.009
2004-09-20,1.017
2004-09-21,1.015
2004-09-22,1.014
2004-09-23,1.019
2004-09-24,1.018
2004-09-27,1.019
2004-09-28,1.021
2004-09-29,1.017
2004-09-30,1.014
2004-10-08,1.018
2004-10-11,1.015
2004-10-12,1.01
2004-10-13,1.009
2004-10-14,1.001
2004-10-15,1.002
2004-10-18,1.002
2004-10-19,1.005
2004-10-20,1.005
2004-10-21,1.001
2004-10-22,1.01
2004-10-25,1.001
2004-10-26,1.002
2004-10-27,1.01
2004-10-28,1.012
2004-10-29,1.006
2004-11-01,1.002
2004-11-02,1.002
2004-11-03,1.009
2004-11-04,0.998
2004-11-05,0.995
2004-11-08,0.996
2004-11-09,1.0
2004-11-10,1.019
2004-11-11,1.015
2004-11-12,1.02
2004-11-15,1.027
2004-11-16,1.031
2004-11-17,1.025
2004-11-18,1.03
2004-11-19,1.034
2004-11-22,1.034
2004-11-23,1.027
2004-11-24,1.023
2004-11-25,1.022
2004-11-26,1.022
2004-11-29,1.016
2004-11-30,1.015
2004-12-01,1.008
2004-12-02,1.003
2004-12-03,1.005
2004-12-06,1.005
2004-12-07,1.0
2004-12-08,1.003
2004-12-09,1.012
2004-12-10,1.005
2004-12-13,1.004
2004-12-14,1.003
2004-12-15,1.01
2004-12-16,1.01
2004-12-17,1.002
2004-12-20,0.992
2004-12-21,0.99
2004-12-22,1.004
2004-12-23,0.996
2004-12-24,0.998
2004-12-27,0.999
2004-12-28,1.002
2004-12-29,0.998
2004-12-30,1.0
2004-12-31,1.003
2005-01-04,0.987
2005-01-05,0.989
2005-01-06,0.985
2005-01-07,0.987
2005-01-10,0.989
2005-01-11,0.992
2005-01-12,0.994
2005-01-13,0.995
2005-01-14,0.989
2005-01-17,0.979
2005-01-18,0.981
2005-01-19,0.977
2005-01-20,0.97
2005-01-21,0.987
2005-01-24,0.997
2005-01-25,0.998
2005-01-26,0.994
2005-01-27,0.988
2005-01-28,0.984
2005-01-31,0.979
2005-02-01,0.979
2005-02-02,1.014
2005-02-03,1.009
2005-02-04,1.025
2005-02-16,1.03
2005-02-17,1.023
2005-02-18,1.016
2005-02-21,1.028
2005-02-22,1.042
2005-02-23,1.036
2005-02-24,1.033
2005-02-25,1.035
2005-02-28,1.029
2005-03-01,1.024
2005-03-02,1.017
2005-03-03,1.018
2005-03-04,1.019
2005-03-07,1.018
2005-03-08,1.028
2005-03-09,1.026
2005-03-10,1.015
2005-03-11,1.022
2005-03-14,1.033
2005-03-15,1.019
2005-03-16,1.009
2005-03-17,1.002
2005-03-18,0.996
2005-03-21,0.995
2005-03-22,0.993
2005-03-23,0.988
2005-03-24,0.99
2005-03-25,0.992
2005-03-28,0.993
2005-03-29,0.99
2005-03-30,0.989
2005-03-31,0.989
2005-04-01,1.012
2005-04-04,1.004
2005-04-05,1.005
2005-04-06,1.022
2005-04-07,1.024
2005-04-08,1.034
2005-04-11,1.025
2005-04-12,1.019
2005-04-13,1.031
2005-04-14,1.025
2005-04-15,1.022
2005-04-18,1.019
2005-04-19,1.022
2005-04-20,1.019
2005-04-21,1.021
2005-04-22,1.02
2005-04-25,1.014
2005-04-26,1.016
2005-04-27,1.014
2005-04-28,1.026
2005-04-29,1.019
2005-05-09,1.007
2005-05-10,1.012
2005-05-11,0.999
2005-05-12,0.984
2005-05-13,0.981
2005-05-16,0.972
2005-05-17,0.976
2005-05-18,0.975
2005-05-19,0.978
2005-05-20,0.978
2005-05-23,0.966
2005-05-24,0.969
2005-05-25,0.966
2005-05-26,0.954
2005-05-27,0.94
2005-05-30,0.941
2005-05-31,0.937
2005-06-01,0.921
2005-06-02,0.898
2005-06-03,0.901
2005-06-06,0.922
2005-06-07,0.918
2005-06-08,0.971
2005-06-09,0.977
2005-06-10,0.96
2005-06-13,0.954
2005-06-14,0.945
2005-06-15,0.937
2005-06-16,0.95
2005-06-17,0.956
2005-06-20,0.981
2005-06-21,0.976
2005-06-22,0.981
2005-06-23,0.975
2005-06-24,0.978
2005-06-27,0.993
2005-06-28,0.98
2005-06-29,0.973
2005-06-30,0.96
2005-07-01,0.949
2005-07-04,0.947
2005-07-05,0.945
2005-07-06,0.938
2005-07-07,0.937
2005-07-08,0.926
2005-07-11,0.923
2005-07-12,0.944
2005-07-13,0.937
2005-07-14,0.939
2005-07-15,0.931
2005-07-18,0.926
2005-07-19,0.925
2005-07-20,0.932
2005-07-21,0.93
2005-07-22,0.944
2005-07-25,0.942
2005-07-26,0.958
2005-07-27,0.975
2005-07-28,0.972
2005-07-29,0.968
2005-08-01,0.971
2005-08-02,0.979
2005-08-03,0.979
2005-08-04,0.977
2005-08-05,0.993
2005-08-08,0.999
2005-08-09,1.004
2005-08-10,1.009
2005-08-11,1.019
2005-08-12,1.012
2005-08-15,1.024
2005-08-16,1.018
2005-08-17,1.022
2005-08-18,1.002
2005-08-19,1.007
2005-08-22,1.008
2005-08-23,1.006
2005-08-24,1.01
2005-08-25,1.006
2005-08-26,1.004
2005-08-29,1.0
2005-08-30,0.998
2005-08-31,1.005
2005-09-01,1.013
2005-09-02,1.014
2005-09-05,1.017
2005-09-06,1.009
2005-09-07,1.019
2005-09-08,1.024
2005-09-09,1.02
2005-09-12,1.018
2005-09-13,1.027
2005-09-14,1.029
2005-09-15,1.028
2005-09-16,1.026
2005-09-19,1.025
2005-09-20,1.022
2005-09-21,1.013
2005-09-22,1.007
2005-09-23,1.004
2005-09-26,1.004
2005-09-27,1.0
2005-09-28,0.998
2005-09-29,1.004
2005-09-30,1.005
2005-10-10,1.0
2005-10-11,1.005
2005-10-12,1.008
2005-10-13,1.007
2005-10-14,0.999
2005-10-17,0.996
2005-10-18,0.997
2005-10-19,0.993
2005-10-20,0.994
2005-10-21,0.994
2005-10-24,0.994
2005-10-25,0.987
2005-10-26,0.98
2005-10-27,0.982
2005-10-28,0.973
2005-10-31,0.975
2005-11-01,0.974
2005-11-02,0.978
2005-11-03,0.973
2005-11-04,0.975
2005-11-07,0.973
2005-11-08,0.976
2005-11-09,0.977
2005-11-10,0.966
2005-11-11,0.969
2005-11-14,0.966
2005-11-15,0.96
2005-11-16,0.96
2005-11-17,0.96
2005-11-18,0.972
2005-11-21,0.973
2005-11-22,0.966
2005-11-23,0.969
2005-11-24,0.971
2005-11-25,0.969
2005-11-28,0.967
