净值日期,累计净值
2022-07-12,1.0
2022-07-13,1.0
2022-07-14,0.9999
2022-07-15,0.9999
2022-07-22,0.9997
2022-07-29,0.9994
2022-08-05,0.9991
2022-08-12,0.9989
2022-08-15,0.9987
2022-08-16,0.9989
2022-08-17,0.9991
2022-08-18,0.9991
2022-08-19,0.9991
2022-08-22,0.9989
2022-08-23,0.999
2022-08-24,0.999
2022-08-25,0.999
2022-08-26,0.999
2022-08-29,0.9989
2022-08-30,0.9988
2022-08-31,0.9988
2022-09-01,0.9988
2022-09-02,0.9988
2022-09-05,0.9987
2022-09-06,0.9986
2022-09-07,0.9986
2022-09-08,0.9986
2022-09-09,0.9985
2022-09-13,0.9984
2022-09-14,0.9984
2022-09-15,0.9984
2022-09-16,0.9983
2022-09-19,0.9982
2022-09-20,0.9982
2022-09-21,0.9981
2022-09-22,0.9981
2022-09-23,0.9981
2022-09-26,0.9979
2022-09-27,0.9979
2022-09-28,0.9978
2022-09-29,0.9978
2022-09-30,0.9977
2022-10-10,0.9977
2022-10-11,1.0046
2022-10-12,1.0112
2022-10-13,1.0105
2022-10-14,1.0129
2022-10-17,1.0152
2022-10-18,1.019
2022-10-19,1.019
2022-10-20,1.0191
2022-10-21,1.019
2022-10-24,1.0186
2022-10-25,1.0193
2022-10-26,1.0211
2022-10-27,1.0183
2022-10-28,1.016
2022-10-31,1.0241
2022-11-01,1.027
2022-11-02,1.0327
2022-11-03,1.032
2022-11-04,1.0313
2022-11-07,1.0289
2022-11-08,1.0288
2022-11-09,1.0303
2022-11-10,1.0248
2022-11-11,1.0237
2022-11-14,1.0238
2022-11-15,1.0322
2022-11-16,1.0254
2022-11-17,1.0459
2022-11-18,1.0338
2022-11-21,1.0418
2022-11-22,1.0351
2022-11-23,1.0306
2022-11-24,1.03
2022-11-25,1.0234
2022-11-28,1.0215
2022-11-29,1.0212
2022-11-30,1.0192
2022-12-01,1.045
2022-12-02,1.0497
2022-12-05,1.0467
2022-12-06,1.0402
2022-12-07,1.0329
2022-12-08,1.0327
2022-12-09,1.0344
2022-12-12,1.0443
2022-12-13,1.0286
2022-12-14,1.0291
2022-12-15,1.0338
2022-12-16,1.0161
2022-12-19,1.0029
2022-12-20,0.9998
2022-12-21,0.9912
2022-12-22,0.9824
2022-12-23,0.9814
2022-12-26,1.0006
2022-12-27,1.0048
2022-12-28,0.9972
2022-12-29,1.0035
2022-12-30,1.006
2022-12-31,1.0059
2023-01-03,1.0295
2023-01-04,1.0266
2023-01-05,1.0266
2023-01-06,1.0274
2023-01-09,1.0269
2023-01-10,1.0275
2023-01-11,1.0156
2023-01-12,1.0197
2023-01-13,1.019
2023-01-16,1.0297
2023-01-17,1.0327
2023-01-18,1.0486
2023-01-19,1.0723
2023-01-20,1.0788
2023-01-30,1.095
2023-01-31,1.0753
2023-02-01,1.0998
2023-02-02,1.1065
2023-02-03,1.1391
2023-02-06,1.1332
2023-02-07,1.1208
2023-02-08,1.1106
2023-02-09,1.1365
2023-02-10,1.1197
2023-02-13,1.1263
2023-02-14,1.1229
2023-02-15,1.1348
2023-02-16,1.1127
2023-02-17,1.0744
2023-02-20,1.086
2023-02-21,1.0818
2023-02-22,1.0978
2023-02-23,1.0843
2023-02-24,1.092
2023-02-27,1.0814
2023-02-28,1.0858
2023-03-01,1.1066
2023-03-02,1.0986
2023-03-03,1.1006
2023-03-06,1.0966
2023-03-07,1.0699
2023-03-08,1.0907
2023-03-09,1.0922
2023-03-10,1.0884
2023-03-13,1.1093
2023-03-14,1.1087
2023-03-15,1.0943
2023-03-16,1.082
2023-03-17,1.0998
2023-03-20,1.0987
2023-03-21,1.1076
2023-03-22,1.1044
2023-03-23,1.1122
2023-03-24,1.1195
2023-03-27,1.1309
2023-03-28,1.1075
2023-03-29,1.1183
2023-03-30,1.1085
2023-03-31,1.1189
2023-04-03,1.1512
2023-04-04,1.1527
2023-04-06,1.1502
2023-04-07,1.1594
2023-04-10,1.1164
2023-04-11,1.1222
2023-04-12,1.1503
2023-04-13,1.1495
2023-04-14,1.1637
2023-04-17,1.1291
2023-04-18,1.116
2023-04-19,1.1197
2023-04-20,1.1184
2023-04-21,1.0733
2023-04-24,1.0579
2023-04-25,1.0355
2023-04-26,1.0325
2023-04-27,1.0238
2023-04-28,1.0409
2023-05-04,1.0261
2023-05-05,1.0255
2023-05-08,1.0342
2023-05-09,1.0185
2023-05-10,1.0172
2023-05-11,1.0164
2023-05-12,1.0072
2023-05-15,1.0106
2023-05-16,1.0069
2023-05-17,1.0143
2023-05-18,1.0246
2023-05-19,1.0317
2023-05-22,1.0294
2023-05-23,1.0182
2023-05-24,1.0218
2023-05-25,1.0256
2023-05-26,1.0459
2023-05-29,1.0471
2023-05-30,1.0527
2023-05-31,1.0576
2023-06-01,1.0611
2023-06-02,1.0651
2023-06-05,1.0637
2023-06-06,1.0372
2023-06-07,1.0446
2023-06-08,1.0344
2023-06-09,1.0532
2023-06-12,1.0504
2023-06-13,1.0561
2023-06-14,1.0502
2023-06-15,1.0406
2023-06-16,1.0526
2023-06-19,1.0688
2023-06-20,1.0772
2023-06-21,1.0504
2023-06-26,1.0205
2023-06-27,1.0286
2023-06-28,1.023
2023-06-29,1.0397
2023-06-30,1.0671
2023-07-03,1.0655
2023-07-04,1.0782
2023-07-05,1.0723
2023-07-06,1.0653
2023-07-07,1.0411
2023-07-10,1.0398
2023-07-11,1.0443
2023-07-12,1.0309
2023-07-13,1.0432
2023-07-14,1.0583
2023-07-17,1.0587
2023-07-18,1.0492
2023-07-19,1.042
2023-07-20,1.023
2023-07-21,1.0088
2023-07-24,1.0023
2023-07-25,1.0216
2023-07-26,1.013
2023-07-27,0.9981
2023-07-28,0.9974
2023-07-31,0.9975
2023-08-01,1.003
2023-08-02,1.0082
2023-08-03,1.0109
2023-08-04,1.0222
2023-08-07,1.0228
2023-08-08,1.0197
2023-08-09,1.0129
2023-08-10,1.0112
2023-08-11,0.9969
2023-08-14,1.0113
2023-08-15,0.9943
2023-08-16,0.9692
2023-08-17,0.9732
2023-08-18,0.9684
2023-08-21,0.9503
2023-08-22,0.9587
2023-08-23,0.9432
2023-08-24,0.948
2023-08-25,0.9296
2023-08-28,0.9135
2023-08-29,0.9641
2023-08-30,0.9909
2023-08-31,0.9854
2023-09-01,0.9787
2023-09-04,0.9763
2023-09-05,0.9736
2023-09-06,0.9943
2023-09-07,0.9738
2023-09-08,0.9824
2023-09-11,0.984
2023-09-12,0.973
2023-09-13,0.9527
2023-09-14,0.9422
2023-09-15,0.9423
2023-09-18,0.9339
2023-09-19,0.918
2023-09-20,0.9041
2023-09-21,0.8969
2023-09-22,0.9236
2023-09-25,0.9234
2023-09-26,0.9231
2023-09-27,0.9249
2023-09-28,0.9423
2023-10-09,0.9333
2023-10-10,0.9376
2023-10-11,0.9474
2023-10-12,0.9527
2023-10-13,0.9404
2023-10-16,0.9242
2023-10-17,0.9279
2023-10-18,0.9132
2023-10-19,0.909
2023-10-20,0.8939
2023-10-23,0.8715
2023-10-24,0.8815
2023-10-25,0.886
2023-10-26,0.8881
2023-10-27,0.8898
2023-10-30,0.9096
2023-10-31,0.9046
2023-11-01,0.8986
2023-11-02,0.8816
2023-11-03,0.9032
2023-11-06,0.9274
2023-11-07,0.9283
2023-11-08,0.9354
2023-11-09,0.9283
2023-11-10,0.9217
2023-11-13,0.9337
2023-11-14,0.9447
2023-11-15,0.946
2023-11-16,0.935
2023-11-17,0.9393
2023-11-20,0.9542
2023-11-21,0.9426
2023-11-22,0.9268
2023-11-23,0.9268
2023-11-24,0.9059
2023-11-27,0.9191
2023-11-28,0.9239
2023-11-29,0.9197
2023-11-30,0.912
2023-12-01,0.9226
2023-12-04,0.9264
2023-12-05,0.9062
2023-12-06,0.911
2023-12-07,0.9181
2023-12-08,0.9225
2023-12-11,0.9281
2023-12-12,0.9216
2023-12-13,0.9105
2023-12-14,0.9001
2023-12-15,0.8899
2023-12-18,0.8735
2023-12-19,0.8769
2023-12-20,0.8619
2023-12-21,0.8637
2023-12-22,0.8528
2023-12-25,0.8489
2023-12-26,0.8316
2023-12-27,0.8408
2023-12-28,0.8564
2023-12-29,0.8787
2023-12-31,0.8789
2024-01-02,0.8617
2024-01-03,0.8452
2024-01-04,0.8411
2024-01-05,0.8239
2024-01-08,0.8018
2024-01-09,0.8007
2024-01-10,0.7891
2024-01-11,0.8026
2024-01-12,0.7898
2024-01-15,0.7826
2024-01-16,0.7789
2024-01-17,0.756
2024-01-18,0.7527
2024-01-19,0.7404
2024-01-22,0.7024
2024-01-23,0.7085
2024-01-24,0.7053
2024-01-25,0.7249
2024-01-26,0.7079
2024-01-29,0.6855
2024-01-30,0.6678
2024-01-31,0.6385
2024-02-01,0.6384
2024-02-02,0.6125
2024-02-05,0.563
2024-02-06,0.5889
2024-02-07,0.5842
2024-02-08,0.6314
2024-02-19,0.6627
2024-02-20,0.6624
2024-02-21,0.6652
2024-02-22,0.6835
2024-02-23,0.709
2024-02-26,0.7212
2024-02-27,0.7414
2024-02-28,0.6823
2024-02-29,0.7122
2024-03-01,0.7253
2024-03-04,0.7314
2024-03-05,0.7201
2024-03-06,0.719
2024-03-07,0.7069
2024-03-08,0.7209
2024-03-11,0.7372
2024-03-12,0.7415
2024-03-13,0.7525
2024-03-14,0.7332
2024-03-15,0.742
2024-03-18,0.7577
2024-03-19,0.7573
2024-03-20,0.7665
2024-03-21,0.768
2024-03-22,0.7607
2024-03-25,0.7238
2024-03-26,0.7097
2024-03-27,0.6845
2024-03-28,0.7047
2024-03-29,0.7127
2024-04-01,0.7289
2024-04-02,0.7198
2024-04-03,0.7065
2024-04-08,0.6883
2024-04-09,0.699
2024-04-10,0.6779
2024-04-11,0.6785
2024-04-12,0.6725
2024-04-15,0.6457
2024-04-16,0.5994
2024-04-17,0.6304
2024-04-18,0.6279
2024-04-19,0.6129
2024-04-22,0.6153
2024-04-23,0.6234
2024-04-24,0.6554
2024-04-25,0.6552
2024-04-26,0.6799
2024-04-29,0.6959
2024-04-30,0.6903
2024-05-06,0.6965
2024-05-07,0.6987
2024-05-08,0.6811
2024-05-09,0.69
2024-05-10,0.6743
2024-05-13,0.6537
2024-05-14,0.6602
2024-05-15,0.6541
2024-05-16,0.6634
2024-05-17,0.6737
2024-05-20,0.6801
2024-05-21,0.6743
2024-05-22,0.6849
2024-05-23,0.673
2024-05-24,0.6579
2024-05-27,0.6624
2024-05-28,0.6564
2024-05-29,0.6524
2024-05-30,0.6588
2024-05-31,0.6678
2024-06-03,0.663
2024-06-04,0.6459
2024-06-05,0.6439
2024-06-06,0.6174
2024-06-07,0.6206
2024-06-11,0.643
2024-06-12,0.6506
2024-06-13,0.6608
2024-06-14,0.6592
2024-06-17,0.659
2024-06-18,0.6699
2024-06-19,0.6658
2024-06-20,0.6748
2024-06-21,0.6626
2024-06-24,0.633
2024-06-25,0.6162
2024-06-26,0.6388
2024-06-27,0.625
2024-06-28,0.6239
2024-06-30,0.6239
2024-07-01,0.6173
2024-07-02,0.6157
2024-07-03,0.607
2024-07-04,0.5871
2024-07-05,0.5905
2024-07-08,0.5733
2024-07-09,0.586
2024-07-10,0.5848
2024-07-11,0.5972
2024-07-12,0.59
2024-07-15,0.5825
2024-07-16,0.5866
2024-07-17,0.5804
2024-07-18,0.5842
2024-07-19,0.5932
2024-07-22,0.6006
2024-07-23,0.5819
2024-07-24,0.5693
2024-07-25,0.5666
2024-07-26,0.5749
2024-07-29,0.5765
2024-07-30,0.581
2024-07-31,0.6041
2024-08-01,0.6055
2024-08-02,0.5905
2024-08-05,0.5718
2024-08-06,0.5821
2024-08-07,0.5811
2024-08-08,0.576
2024-08-09,0.5711
2024-08-12,0.5622
2024-08-13,0.5694
2024-08-14,0.5646
2024-08-15,0.5702
2024-08-16,0.57
2024-08-19,0.5709
2024-08-20,0.5589
2024-08-21,0.5611
2024-08-22,0.5517
2024-08-23,0.5533
2024-08-26,0.5539
2024-08-27,0.545
2024-08-28,0.5434
2024-08-29,0.5536
2024-08-30,0.5708
2024-09-02,0.5574
2024-09-03,0.5627
2024-09-04,0.5593
2024-09-05,0.5637
2024-09-06,0.551
2024-09-09,0.55
2024-09-10,0.557
2024-09-11,0.5549
2024-09-12,0.5514
2024-09-13,0.5407
2024-09-18,0.5373
2024-09-19,0.5501
2024-09-20,0.5559
2024-09-23,0.5581
2024-09-24,0.5717
2024-09-25,0.575
2024-09-26,0.5902
2024-09-27,0.6233
2024-09-30,0.7133
2024-10-08,0.8115
2024-10-09,0.7594
2024-10-10,0.7304
2024-10-11,0.6965
2024-10-14,0.7266
2024-10-15,0.7121
2024-10-16,0.7102
2024-10-17,0.713
2024-10-18,0.7464
2024-10-21,0.7644
2024-10-22,0.7526
2024-10-23,0.7486
2024-10-24,0.7473
2024-10-25,0.7638
2024-10-28,0.7754
2024-10-29,0.7676
2024-10-30,0.7596
2024-10-31,0.7687
2024-11-01,0.7335
2024-11-04,0.7538
2024-11-05,0.7866
2024-11-06,0.795
2024-11-07,0.8092
2024-11-08,0.8373
2024-11-11,0.8957
2024-11-12,0.8842
2024-11-13,0.877
2024-11-14,0.8425
2024-11-15,0.8211
2024-11-18,0.7786
2024-11-19,0.8003
2024-11-20,0.8157
2024-11-21,0.8348
2024-11-22,0.7999
2024-11-25,0.808
2024-11-26,0.797
2024-11-27,0.8145
2024-11-28,0.807
2024-11-29,0.8198
2024-12-02,0.8281
2024-12-03,0.834
2024-12-04,0.8117
2024-12-05,0.8337
2024-12-06,0.8488
2024-12-09,0.8405
2024-12-10,0.8571
2024-12-11,0.8712
2024-12-12,0.8694
2024-12-13,0.8533
2024-12-16,0.8387
2024-12-17,0.8162
2024-12-18,0.8334
2024-12-19,0.8435
2024-12-20,0.8536
2024-12-23,0.8229
2024-12-24,0.8291
2024-12-25,0.8188
2024-12-26,0.8318
2024-12-27,0.8267
2024-12-30,0.8188
2024-12-31,0.7954
2025-01-02,0.781
2025-01-03,0.7489
2025-01-06,0.7411
2025-01-07,0.7684
2025-01-08,0.7692
2025-01-09,0.77
2025-01-10,0.7589
2025-01-13,0.7634
2025-01-14,0.8029
2025-01-15,0.7985
2025-01-16,0.7922
2025-01-17,0.7965
2025-01-20,0.7986
2025-01-21,0.8148
2025-01-22,0.8045
2025-01-23,0.8005
2025-01-24,0.8295
2025-01-27,0.8165
2025-02-05,0.8486
2025-02-06,0.8802
2025-02-07,0.8879
2025-02-10,0.9139
2025-02-11,0.901
2025-02-12,0.914
2025-02-13,0.895
2025-02-14,0.9151
2025-02-17,0.9218
2025-02-18,0.8889
2025-02-19,0.9238
2025-02-20,0.9323
2025-02-21,0.9717
2025-02-24,0.9531
2025-02-25,0.9648
2025-02-26,0.9845
2025-02-27,0.9925
2025-02-28,0.9302
2025-03-03,0.9266
2025-03-04,0.9643
2025-03-05,0.9769
2025-03-06,1.0072
