净值日期,单位净值,日增长率
2015-12-02,1.0,0.0
2015-12-03,1.0,0.0
2015-12-04,1.0,0.0
2015-12-07,1.0,0.0
2015-12-08,1.0,0.0
2015-12-09,1.0,0.0
2015-12-10,1.0,0.0
2015-12-11,1.0,0.0
2015-12-14,1.0,0.0
2015-12-15,1.0,0.0
2015-12-16,1.0,0.0
2015-12-17,1.0,0.0
2015-12-18,1.0,0.0
2015-12-21,1.001,0.1
2015-12-22,1.001,0.0
2015-12-23,1.001,0.0
2015-12-24,1.001,0.0
2015-12-25,1.001,0.0
2015-12-28,1.001,0.0
2015-12-29,1.002,0.0999
2015-12-30,1.002,0.0
2015-12-31,1.001,-0.0998
2016-01-04,0.999,-0.1998
2016-01-05,0.998,-0.1001
2016-01-06,0.999,0.1002
2016-01-07,0.996,-0.3003
2016-01-08,0.996,0.0
2016-01-11,0.994,-0.2008
2016-01-12,0.993,-0.1006
2016-01-13,0.992,-0.1007
2016-01-14,0.994,0.2016
2016-01-15,0.994,0.0
2016-01-18,0.995,0.1006
2016-01-19,0.996,0.1005
2016-01-20,0.995,-0.1004
2016-01-21,0.994,-0.1005
2016-01-22,0.995,0.1006
2016-01-25,0.995,0.0
2016-01-26,0.993,-0.201
2016-01-27,0.993,0.0
2016-01-28,0.992,-0.1007
2016-01-29,0.993,0.1008
2016-02-01,0.993,0.0
2016-02-02,0.994,0.1007
2016-02-03,0.994,0.0
2016-02-04,0.995,0.1006
2016-02-05,0.994,-0.1005
2016-02-19,0.997,0.0
2016-02-25,0.995,0.0
2016-02-26,0.994,-0.1005
2016-02-29,0.992,-0.2012
2016-03-01,0.993,0.1008
2016-03-02,0.994,0.1007
2016-03-03,0.994,0.0
2016-03-04,0.993,-0.1006
2016-03-07,0.994,0.1007
2016-03-08,0.994,0.0
2016-03-09,0.995,0.1006
2016-03-10,0.994,-0.1005
2016-03-11,0.994,0.0
2016-03-14,0.995,0.1006
2016-03-15,0.995,0.0
2016-03-16,0.995,0.0
2016-03-17,0.995,0.0
2016-03-18,0.997,0.201
2016-03-21,0.997,0.0
2016-03-22,0.997,0.0
2016-03-23,0.997,0.0
2016-03-24,0.997,0.0
2016-03-25,0.997,0.0
2016-03-28,0.997,0.0
2016-03-29,0.996,-0.1003
2016-03-30,0.996,0.0
2016-03-31,0.997,0.1004
2016-04-01,0.997,0.0
2016-04-05,0.998,0.1003
2016-04-06,0.998,0.0
2016-04-07,0.998,0.0
2016-04-08,0.998,0.0
2016-04-11,0.998,0.0
2016-04-12,0.998,0.0
2016-04-13,0.998,0.0
2016-04-14,0.999,0.1002
2016-04-15,0.998,-0.1001
2016-04-18,0.998,0.0
2016-04-19,0.998,0.0
2016-04-20,0.996,-0.2004
2016-04-21,0.996,0.0
2016-04-22,0.995,-0.1004
2016-04-25,0.995,0.0
2016-04-26,0.995,0.0
2016-04-27,0.995,0.0
2016-04-28,0.995,0.0
2016-04-29,0.996,0.1005
2016-05-03,0.997,0.1004
2016-05-04,0.997,0.0
2016-05-05,0.997,0.0
2016-05-06,0.996,-0.1003
2016-05-09,0.995,-0.1004
2016-05-10,0.996,0.1005
2016-05-11,0.996,0.0
2016-05-12,0.996,0.0
2016-05-13,0.996,0.0
2016-05-16,0.996,0.0
2016-05-17,0.996,0.0
2016-05-18,0.995,-0.1004
2016-05-19,0.996,0.1005
2016-05-20,0.996,0.0
2016-05-23,0.997,0.1004
2016-05-24,0.997,0.0
2016-05-25,0.997,0.0
2016-05-26,0.996,-0.1003
2016-05-27,0.997,0.1004
2016-05-30,0.997,0.0
2016-05-31,0.998,0.1003
2016-06-01,0.998,0.0
2016-06-02,0.998,0.0
2016-06-03,0.999,0.1002
2016-06-06,0.999,0.0
2016-06-07,0.999,0.0
2016-06-08,0.999,0.0
2016-06-13,0.998,-0.1001
2016-06-14,0.998,0.0
2016-06-15,1.0,0.2004
2016-06-16,1.001,0.1
2016-06-17,1.001,0.0
2016-06-20,1.001,0.0
2016-06-21,1.001,0.0
2016-06-22,1.001,0.0
2016-06-23,1.001,0.0
2016-06-24,1.001,0.0
2016-06-27,1.002,0.0999
2016-06-28,1.003,0.0998
2016-06-29,1.003,0.0
2016-06-30,1.003,0.0
2016-07-01,1.003,0.0
2016-07-04,1.004,0.0997
2016-07-05,1.004,0.0
2016-07-06,1.005,0.0996
2016-07-07,1.005,0.0
2016-07-08,1.006,0.0995
2016-07-11,1.005,-0.0994
2016-07-12,1.006,0.0995
2016-07-13,1.006,0.0
2016-07-14,1.006,0.0
2016-07-15,1.006,0.0
2016-07-18,1.006,0.0
2016-07-19,1.006,0.0
2016-07-20,1.006,0.0
2016-07-21,1.007,0.0994
2016-07-22,1.006,-0.0993
2016-07-25,1.007,0.0994
2016-07-26,1.008,0.0993
2016-07-27,1.006,-0.1984
2016-07-28,1.005,-0.0994
2016-07-29,1.005,0.0
2016-08-01,1.005,0.0
2016-08-02,1.005,0.0
2016-08-03,1.006,0.0995
2016-08-04,1.006,0.0
2016-08-05,1.007,0.0994
2016-08-08,1.007,0.0
2016-08-09,1.008,0.0993
2016-08-10,1.008,0.0
2016-08-11,1.008,0.0
2016-08-12,1.008,0.0
2016-08-15,1.008,0.0
2016-08-16,1.009,0.0992
2016-08-17,1.009,0.0
2016-08-18,1.009,0.0
2016-08-19,1.009,0.0
2016-08-22,1.008,-0.0991
2016-08-23,1.008,0.0
2016-08-24,1.007,-0.0992
2016-08-25,1.008,0.0993
2016-08-26,1.009,0.0992
2016-08-29,1.009,0.0
2016-08-30,1.009,0.0
2016-08-31,1.009,0.0
2016-09-01,1.009,0.0
2016-09-02,1.009,0.0
2016-09-05,1.008,-0.0991
2016-09-06,1.009,0.0992
2016-09-07,1.009,0.0
2016-09-08,1.009,0.0
2016-09-09,1.009,0.0
2016-09-12,1.007,-0.1982
2016-09-13,1.008,0.0993
2016-09-14,1.008,0.0
2016-09-19,1.009,0.0992
2016-09-20,1.009,0.0
2016-09-21,1.009,0.0
2016-09-22,1.009,0.0
2016-09-23,1.009,0.0
2016-09-26,1.009,0.0
2016-09-27,1.01,0.0991
2016-09-28,1.009,-0.099
2016-09-29,1.009,0.0
2016-09-30,1.009,0.0
2016-10-10,1.011,0.1982
2016-10-11,1.012,0.0989
2016-10-12,1.012,0.0
2016-10-13,1.012,0.0
2016-10-14,1.012,0.0
2016-10-17,1.012,0.0
2016-10-18,1.012,0.0
2016-10-19,1.012,0.0
2016-10-20,1.012,0.0
2016-10-21,1.012,0.0
2016-10-24,1.012,0.0
2016-10-25,1.01,-0.1976
2016-10-26,1.01,0.0
2016-10-27,1.01,0.0
2016-10-28,1.01,0.0
2016-10-31,1.01,0.0
2016-11-01,1.011,0.099
2016-11-02,1.011,0.0
2016-11-03,1.011,0.0
2016-11-04,1.012,0.0989
2016-11-07,1.011,-0.0988
2016-11-08,1.012,0.0989
2016-11-09,1.012,0.0
2016-11-10,1.012,0.0
2016-11-11,1.011,-0.0988
2016-11-14,1.011,0.0
2016-11-15,1.011,0.0
2016-11-16,1.011,0.0
2016-11-17,1.01,-0.0989
2016-11-18,1.01,0.0
2016-11-21,1.01,0.0
2016-11-22,1.011,0.099
2016-11-23,1.011,0.0
2016-11-24,1.011,0.0
2016-11-25,1.011,0.0
2016-11-28,1.011,0.0
2016-11-29,1.01,-0.0989
2016-11-30,1.008,-0.198
2016-12-01,1.008,0.0
2016-12-02,1.006,-0.1984
2016-12-05,1.003,-0.2982
2016-12-06,1.002,-0.0997
2016-12-07,1.004,0.1996
2016-12-08,1.004,0.0
2016-12-09,1.005,0.0996
2016-12-12,0.999,-0.597
2016-12-13,0.997,-0.2002
2016-12-14,0.996,-0.1003
2016-12-15,0.991,-0.502
2016-12-16,0.993,0.2018
2016-12-19,0.992,-0.1007
2016-12-20,0.99,-0.2016
2016-12-21,0.991,0.101
2016-12-22,0.993,0.2018
2016-12-23,0.993,0.0
2016-12-26,0.992,-0.1007
2016-12-27,0.992,0.0
2016-12-28,0.992,0.0
2016-12-29,0.993,0.1008
2016-12-30,0.994,0.1007
2016-12-31,0.994,0.0
2017-01-03,0.994,0.0
2017-01-04,0.995,0.1006
2017-01-05,0.994,-0.1005
2017-01-06,0.995,0.1006
2017-01-09,0.995,0.0
2017-01-10,0.996,0.1005
2017-01-11,0.996,0.0
2017-01-12,0.996,0.0
2017-01-13,0.996,0.0
2017-01-16,0.996,0.0
2017-01-17,0.996,0.0
2017-01-18,0.995,-0.1004
2017-01-19,0.995,0.0
2017-01-20,0.995,0.0
2017-01-23,0.996,0.1005
2017-01-24,0.996,0.0
2017-01-25,0.996,0.0
2017-01-26,0.996,0.0
2017-02-03,0.995,-0.1004
2017-02-06,0.995,0.0
2017-02-07,0.994,-0.1005
2017-02-08,0.994,0.0
2017-02-09,0.994,0.0
2017-02-10,0.995,0.1006
2017-02-13,0.995,0.0
2017-02-14,0.996,0.1005
2017-02-15,0.995,-0.1004
2017-02-16,0.996,0.1005
2017-02-17,0.996,0.0
2017-02-20,0.996,0.0
2017-02-21,0.996,0.0
2017-02-22,0.997,0.1004
2017-02-23,0.996,-0.1003
2017-02-24,0.997,0.1004
2017-02-27,0.997,0.0
2017-02-28,0.997,0.0
2017-03-01,0.997,0.0
2017-03-02,0.996,-0.1003
2017-03-03,0.996,0.0
2017-03-06,0.996,0.0
2017-03-07,0.996,0.0
2017-03-08,0.996,0.0
2017-03-09,0.996,0.0
2017-03-10,0.996,0.0
2017-03-13,0.996,0.0
2017-03-14,0.996,0.0
2017-03-15,0.996,0.0
2017-03-16,0.997,0.1004
2017-03-17,0.996,-0.1003
2017-03-20,0.996,0.0
2017-03-21,0.996,0.0
2017-03-22,0.997,0.1004
2017-03-23,0.997,0.0
2017-03-24,0.997,0.0
2017-03-27,0.998,0.1003
2017-03-28,0.998,0.0
2017-03-29,0.998,0.0
2017-03-30,0.998,0.0
2017-03-31,0.998,0.0
2017-04-05,0.999,0.1002
2017-04-06,0.999,0.0
2017-04-07,1.0,0.1001
2017-04-10,1.0,0.0
2017-04-11,1.001,0.1
2017-04-12,1.0,-0.0999
2017-04-13,1.0,0.0
2017-04-14,1.0,0.0
2017-04-17,1.0,0.0
2017-04-18,0.999,-0.1
2017-04-19,0.999,0.0
2017-04-20,0.999,0.0
2017-04-21,0.998,-0.1001
2017-04-24,0.997,-0.1002
2017-04-25,0.997,0.0
2017-04-26,0.998,0.1003
2017-04-27,0.998,0.0
2017-04-28,0.998,0.0
2017-05-02,0.998,0.0
2017-05-03,0.998,0.0
2017-05-04,0.998,0.0
2017-05-05,0.997,-0.1002
2017-05-08,0.997,0.0
2017-05-09,0.997,0.0
2017-05-10,0.996,-0.1003
2017-05-11,0.996,0.0
2017-05-12,0.996,0.0
2017-05-15,0.996,0.0
2017-05-16,0.996,0.0
2017-05-17,0.996,0.0
2017-05-18,0.996,0.0
2017-05-19,0.996,0.0
2017-05-22,0.997,0.1004
2017-05-23,0.996,-0.1003
2017-05-24,0.996,0.0
2017-05-25,0.997,0.1004
2017-05-26,0.997,0.0
2017-05-31,0.997,0.0
2017-06-01,0.997,0.0
2017-06-02,0.997,0.0
2017-06-05,0.997,0.0
2017-06-06,0.998,0.1003
2017-06-07,0.998,0.0
2017-06-08,0.998,0.0
2017-06-09,0.998,0.0
2017-06-12,0.999,0.1002
2017-06-13,0.999,0.0
2017-06-14,1.0,0.1001
2017-06-15,1.0,0.0
2017-06-16,1.0,0.0
2017-06-19,1.001,0.1
2017-06-20,1.002,0.0999
2017-06-21,1.002,0.0
2017-06-22,1.002,0.0
2017-06-23,1.002,0.0
2017-06-26,1.003,0.0998
2017-06-27,1.004,0.0997
2017-06-28,1.004,0.0
2017-06-29,1.004,0.0
2017-06-30,1.004,0.0
2017-07-03,1.005,0.0996
2017-07-04,1.005,0.0
2017-07-05,1.005,0.0
2017-07-06,1.005,0.0
2017-07-07,1.006,0.0995
2017-07-10,1.006,0.0
2017-07-11,1.006,0.0
2017-07-12,1.006,0.0
2017-07-13,1.006,0.0
2017-07-14,1.007,0.0994
2017-07-17,1.007,0.0
2017-07-18,1.007,0.0
2017-07-19,1.007,0.0
2017-07-20,1.007,0.0
2017-07-21,1.007,0.0
2017-07-24,1.008,0.0993
2017-07-25,1.008,0.0
2017-07-26,1.008,0.0
2017-07-27,1.008,0.0
2017-07-28,1.008,0.0
2017-07-31,1.008,0.0
2017-08-01,1.008,0.0
2017-08-02,1.008,0.0
2017-08-03,1.008,0.0
2017-08-04,1.008,0.0
2017-08-07,1.008,0.0
2017-08-08,1.008,0.0
2017-08-09,1.008,0.0
2017-08-10,1.008,0.0
2017-08-11,1.009,0.0992
2017-08-14,1.009,0.0
2017-08-15,1.009,0.0
2017-08-16,1.009,0.0
2017-08-17,1.009,0.0
2017-08-18,1.009,0.0
2017-08-21,1.009,0.0
2017-08-22,1.009,0.0
2017-08-23,1.009,0.0
2017-08-24,1.009,0.0
2017-08-25,1.009,0.0
2017-08-28,1.01,0.0991
2017-08-29,1.009,-0.099
2017-08-30,1.009,0.0
2017-08-31,1.009,0.0
2017-09-01,1.009,0.0
2017-09-04,1.009,0.0
2017-09-05,1.009,0.0
2017-09-06,1.009,0.0
2017-09-07,1.01,0.0991
2017-09-08,1.01,0.0
2017-09-11,1.01,0.0
2017-09-12,1.01,0.0
2017-09-13,1.01,0.0
2017-09-14,1.011,0.099
2017-09-15,1.011,0.0
2017-09-18,1.011,0.0
2017-09-19,1.011,0.0
2017-09-20,1.011,0.0
2017-09-21,1.011,0.0
2017-09-22,1.011,0.0
2017-09-25,1.012,0.0989
2017-09-26,1.012,0.0
2017-09-27,1.012,0.0
2017-09-28,1.012,0.0
2017-09-29,1.012,0.0
2017-10-09,1.013,0.0988
2017-10-10,1.013,0.0
2017-10-11,1.013,0.0
2017-10-12,1.013,0.0
2017-10-13,1.013,0.0
2017-10-16,1.013,0.0
2017-10-17,1.013,0.0
2017-10-18,1.013,0.0
2017-10-19,1.013,0.0
2017-10-20,1.013,0.0
2017-10-23,1.014,0.0987
2017-10-24,1.014,0.0
2017-10-25,1.014,0.0
2017-10-26,1.014,0.0
2017-10-27,1.014,0.0
2017-10-30,1.014,0.0
2017-10-31,1.014,0.0
2017-11-01,1.014,0.0
2017-11-02,1.014,0.0
2017-11-03,1.014,0.0
2017-11-06,1.014,0.0
2017-11-07,1.014,0.0
2017-11-08,1.014,0.0
2017-11-09,1.014,0.0
