净值日期,单位净值,日增长率
2020-08-10,1.0,0.0
2020-08-14,1.0012,0.0
2020-08-21,0.9894,0.0
2020-08-28,1.0225,0.0
2020-09-04,1.0083,0.0
2020-09-11,0.9682,0.0
2020-09-18,0.9783,0.0
2020-09-25,0.9568,0.0
2020-09-30,0.9756,0.0
2020-10-09,1.0037,2.88
2020-10-16,1.0173,0.0
2020-10-23,0.9662,0.0
2020-10-30,0.9917,0.0
2020-11-06,1.0251,0.0
2020-11-09,1.0401,1.46
2020-11-10,1.0388,-0.12
2020-11-11,1.0205,-1.76
2020-11-12,1.026,0.54
2020-11-13,1.0273,0.13
2020-11-16,1.0329,0.55
2020-11-17,1.0128,-1.95
2020-11-18,0.9913,-2.12
2020-11-19,1.0031,1.19
2020-11-20,1.019,1.59
2020-11-23,1.0345,1.52
2020-11-24,1.0304,-0.4
2020-11-25,1.0104,-1.94
2020-11-26,1.004,-0.63
2020-11-27,1.0089,0.49
2020-11-30,0.9937,-1.51
2020-12-01,1.0105,1.69
2020-12-02,1.0028,-0.76
2020-12-03,1.0044,0.16
2020-12-04,1.0187,1.42
2020-12-07,1.0263,0.75
2020-12-08,1.0395,1.29
2020-12-09,1.0363,-0.31
2020-12-10,1.0436,0.7
2020-12-11,1.0437,0.01
2020-12-14,1.0697,2.49
2020-12-15,1.0758,0.57
2020-12-16,1.0828,0.65
2020-12-17,1.0892,0.59
2020-12-18,1.1036,1.32
2020-12-21,1.1463,3.87
2020-12-22,1.1356,-0.93
2020-12-23,1.1539,1.61
2020-12-24,1.1398,-1.22
2020-12-25,1.1649,2.2
2020-12-28,1.1686,0.32
2020-12-29,1.1438,-2.12
2020-12-30,1.1815,3.3
2020-12-31,1.2047,1.96
2021-01-04,1.2458,3.41
2021-01-05,1.2734,2.22
2021-01-06,1.2762,0.22
2021-01-07,1.3129,2.88
2021-01-08,1.2922,-1.58
2021-01-11,1.2589,-2.58
2021-01-12,1.2999,3.26
2021-01-13,1.2729,-2.08
2021-01-14,1.2482,-1.94
2021-01-15,1.2464,-0.14
2021-01-18,1.2603,1.12
2021-01-19,1.2313,-2.3
2021-01-20,1.2751,3.56
2021-01-21,1.3118,2.88
2021-01-22,1.3354,1.8
2021-01-25,1.3531,1.33
2021-01-26,1.3169,-2.68
2021-01-27,1.3196,0.21
2021-01-28,1.2739,-3.46
2021-01-29,1.2772,0.26
2021-02-01,1.2807,0.27
2021-02-02,1.3273,3.64
2021-02-03,1.3319,0.35
2021-02-04,1.3241,-0.59
2021-02-05,1.3257,0.12
2021-02-08,1.3532,2.07
2021-02-09,1.3878,2.56
2021-02-10,1.437,3.55
2021-02-18,1.3947,-2.94
2021-02-19,1.3686,-1.87
2021-02-22,1.2898,-5.76
2021-02-23,1.284,-0.45
