净值日期,单位净值,日增长率
2015-04-15,1.0,0.0
2015-04-20,0.9986,0.0
2015-04-27,1.0094,0.0
2015-05-04,1.0052,0.0
2015-05-11,1.0709,0.0
2015-05-15,1.1251,0.0
2015-05-18,1.1442,1.6976
2015-05-19,1.1592,1.311
2015-05-20,1.1956,3.1401
2015-05-21,1.2348,3.2787
2015-05-22,1.2177,-1.3848
2015-05-25,1.229,0.928
2015-05-26,1.2667,3.0675
2015-05-27,1.2808,1.1131
2015-05-28,1.2163,-5.0359
2015-05-29,1.2509,2.8447
2015-06-01,1.3067,4.4608
2015-06-02,1.3542,3.6351
2015-06-03,1.3564,0.1625
2015-06-04,1.3372,-1.4155
2015-06-05,1.3423,0.3814
2015-06-08,1.3014,-3.047
2015-06-09,1.2961,-0.4073
2015-06-10,1.3248,2.2143
2015-06-11,1.3345,0.7322
2015-06-12,1.3547,1.5137
2015-06-15,1.3298,-1.838
2015-06-16,1.2826,-3.5494
2015-06-17,1.2966,1.0915
2015-06-18,1.2556,-3.1621
2015-06-19,1.2045,-4.0698
2015-06-23,1.205,0.0415
2015-06-24,1.2093,0.3568
2015-06-25,1.1498,-4.9202
2015-06-26,1.0701,-6.9316
2015-06-29,1.0043,-6.149
2015-06-30,1.0528,4.8292
2015-07-01,1.007,-4.3503
2015-07-02,0.9512,-5.5412
2015-07-03,0.9199,-3.2906
2015-07-06,0.887,-3.5765
2015-07-07,0.7878,-11.1838
2015-07-08,0.7141,-9.3552
2015-07-09,0.7232,1.2743
2015-07-10,0.7541,4.2727
2015-07-13,0.7923,5.0656
2015-07-14,0.8044,1.5272
2015-07-15,0.7811,-2.8966
2015-07-16,0.7904,1.1906
2015-07-17,0.8296,4.9595
2015-07-20,0.8454,1.9045
2015-07-21,0.86,1.727
2015-07-22,0.8601,0.0116
2015-07-23,0.8834,2.709
2015-07-24,0.8719,-1.3018
2015-07-27,0.8188,-6.0901
2015-07-28,0.7961,-2.7723
2015-07-29,0.823,3.379
2015-07-30,0.7865,-4.435
2015-07-31,0.7697,-2.136
2015-08-03,0.7463,-3.0401
2015-08-04,0.7743,3.7518
2015-08-05,0.7629,-1.4723
2015-08-06,0.7601,-0.367
2015-08-07,0.7814,2.8023
2015-08-10,0.8087,3.4937
2015-08-11,0.8097,0.1237
2015-08-12,0.8,-1.198
2015-08-13,0.8148,1.85
2015-08-14,0.8112,-0.4418
2015-08-17,0.8138,0.3205
2015-08-18,0.7617,-6.4021
2015-08-19,0.7743,1.6542
2015-08-20,0.7575,-2.1697
2015-08-21,0.7219,-4.6997
2015-08-24,0.6767,-6.2613
2015-08-25,0.6327,-6.5021
2015-08-26,0.6114,-3.3665
2015-08-27,0.6307,3.1567
2015-08-28,0.6605,4.7249
2015-08-31,0.6509,-1.4534
2015-09-01,0.631,-3.0573
2015-09-02,0.617,-2.2187
2015-09-07,0.623,0.9724
2015-09-08,0.6465,3.7721
2015-09-09,0.6662,3.0472
2015-09-10,0.6611,-0.7655
2015-09-11,0.6651,0.6051
2015-09-14,0.6215,-6.5554
2015-09-15,0.5904,-5.004
2015-09-16,0.6265,6.1145
2015-09-17,0.6237,-0.4469
2015-09-18,0.6388,2.421
2015-09-21,0.6635,3.8666
2015-09-22,0.67,0.9797
2015-09-23,0.6663,-0.5522
2015-09-24,0.6778,1.7259
2015-09-25,0.651,-3.954
2015-09-28,0.6672,2.4885
2015-09-29,0.6589,-1.244
2015-09-30,0.6633,0.6678
