净值日期,单位净值,日增长率
2019-12-24,1.0,0.0
2019-12-27,0.9991,0.0
2019-12-31,1.0004,0.0
2020-01-03,1.0,0.0
2020-01-10,1.017,0.0
2020-01-17,1.0474,0.0
2020-01-23,1.0509,0.0
2020-02-03,0.9909,-5.7094
2020-02-04,1.0467,5.6312
2020-02-05,1.0587,1.1465
2020-02-06,1.0949,3.4193
2020-02-07,1.1073,1.1325
2020-02-10,1.1219,1.3185
2020-02-11,1.1324,0.9359
2020-02-12,1.1569,2.1635
2020-02-13,1.14,-1.4608
2020-02-14,1.1424,0.2105
2020-02-17,1.1787,3.1775
2020-02-18,1.1848,0.5175
2020-02-19,1.1738,-0.9284
2020-02-20,1.2012,2.3343
2020-02-21,1.2232,1.8315
2020-02-24,1.2312,0.654
2020-02-25,1.2325,0.1056
2020-02-26,1.1958,-2.9777
2020-02-27,1.1998,0.3345
2020-02-28,1.1602,-3.3006
2020-03-02,1.1892,2.4996
2020-03-03,1.2051,1.337
2020-03-04,1.1993,-0.4813
2020-03-05,1.2091,0.8171
2020-03-06,1.2041,-0.4135
2020-03-09,1.1423,-5.1325
2020-03-10,1.1665,2.1185
2020-03-11,1.147,-1.6717
2020-03-12,1.1069,-3.4961
2020-03-13,1.0964,-0.9486
2020-03-16,1.0388,-5.2536
2020-03-17,1.0394,0.0578
2020-03-18,1.0313,-0.7793
2020-03-19,1.0311,-0.0194
2020-03-20,1.0526,2.0852
2020-03-23,1.0201,-3.0876
2020-03-24,1.0514,3.0683
2020-03-25,1.0897,3.6428
2020-03-26,1.0917,0.1835
2020-03-27,1.0845,-0.6595
2020-03-30,1.0627,-2.0101
2020-03-31,1.0874,2.3243
2020-04-01,1.0906,0.2943
2020-04-02,1.1167,2.3932
2020-04-03,1.1108,-0.5283
2020-04-07,1.1473,3.2859
2020-04-08,1.1361,-0.9762
2020-04-09,1.1591,2.0245
2020-04-10,1.1409,-1.5702
2020-04-13,1.1364,-0.3944
2020-04-14,1.1679,2.7719
2020-04-15,1.1574,-0.899
2020-04-16,1.1799,1.944
2020-04-17,1.1822,0.1949
2020-04-20,1.1935,0.9558
2020-04-21,1.1793,-1.1898
2020-04-22,1.2152,3.0442
2020-04-23,1.2094,-0.4773
2020-04-24,1.1921,-1.4305
2020-04-27,1.2089,1.4093
2020-04-28,1.2168,0.6535
2020-04-29,1.2198,0.2465
2020-04-30,1.2226,0.2295
2020-05-06,1.2512,2.3393
2020-05-07,1.2497,-0.1199
2020-05-08,1.2629,1.0563
2020-05-11,1.2478,-1.1957
2020-05-12,1.2777,2.3962
2020-05-13,1.3057,2.1914
2020-05-14,1.2966,-0.6969
2020-05-15,1.2926,-0.3085
2020-05-18,1.3115,1.4622
2020-05-19,1.3358,1.8528
2020-05-20,1.3187,-1.2801
2020-05-21,1.3063,-0.9403
2020-05-22,1.2729,-2.5568
2020-05-25,1.2867,1.0841
2020-05-26,1.3263,3.0776
2020-05-27,1.3033,-1.7341
2020-05-28,1.2996,-0.2839
2020-05-29,1.342,3.2625
2020-06-01,1.3732,2.3249
2020-06-02,1.354,-1.3982
2020-06-03,1.3517,-0.1699
2020-06-04,1.3536,0.1406
2020-06-05,1.3568,0.2364
2020-06-08,1.3402,-1.2235
2020-06-09,1.348,0.582
2020-06-10,1.3726,1.8249
2020-06-11,1.3864,1.0054
2020-06-12,1.3901,0.2669
2020-06-15,1.3793,-0.7769
2020-06-16,1.4231,3.1755
2020-06-17,1.4313,0.5762
2020-06-18,1.4174,-0.9711
2020-06-19,1.4371,1.3899
2020-06-22,1.4365,-0.0418
2020-06-23,1.4685,2.2276
2020-06-24,1.4754,0.4699
2020-06-29,1.488,0.854
2020-06-30,1.5135,1.7137
2020-07-01,1.4977,-1.0439
2020-07-02,1.5027,0.3338
2020-07-03,1.5219,1.2777
2020-07-06,1.5385,1.0907
2020-07-07,1.5732,2.2554
2020-07-08,1.6199,2.9685
2020-07-09,1.662,2.5989
2020-07-10,1.6742,0.7341
2020-07-13,1.7054,1.8636
2020-07-14,1.6926,-0.7506
2020-07-15,1.6737,-1.1166
2020-07-16,1.6031,-4.2182
2020-07-17,1.6312,1.7529
2020-07-20,1.6514,1.2384
2020-07-21,1.6846,2.0104
2020-07-22,1.6965,0.7064
2020-07-23,1.7098,0.784
2020-07-24,1.6233,-5.0591
2020-07-27,1.6254,0.1294
2020-07-28,1.6524,1.6611
2020-07-29,1.7054,3.2075
2020-07-30,1.6898,-0.9147
2020-07-31,1.6953,0.3255
2020-08-03,1.7327,2.2061
2020-08-04,1.739,0.3636
2020-08-05,1.7518,0.7361
2020-08-06,1.739,-0.7307
2020-08-07,1.741,0.115
2020-08-10,1.7081,-1.8897
2020-08-11,1.6906,-1.0245
2020-08-12,1.6423,-2.857
2020-08-13,1.6367,-0.341
2020-08-14,1.6696,2.0101
2020-08-17,1.6829,0.7966
