净值日期,单位净值,日增长率
2016-05-11,1.0,0.0
2016-05-13,1.0,0.0
2016-05-20,1.0,0.0
2016-05-27,1.001,0.0
2016-06-03,1.002,0.0
2016-06-08,1.006,0.0
2016-06-17,1.006,0.0
2016-06-24,1.009,0.0
2016-06-30,1.027,0.0
2016-07-01,1.027,0.0
2016-07-04,1.04,1.2658
2016-07-05,1.04,0.0
2016-07-06,1.041,0.0962
2016-07-07,1.04,-0.0961
2016-07-08,1.044,0.3846
2016-07-11,1.033,-1.0536
2016-07-12,1.033,0.0
2016-07-13,1.041,0.7744
2016-07-14,1.04,-0.0961
2016-07-15,1.032,-0.7692
2016-07-18,1.032,0.0
2016-07-19,1.034,0.1938
2016-07-20,1.032,-0.1934
2016-07-21,1.033,0.0969
2016-07-22,1.024,-0.8712
2016-07-25,1.018,-0.5859
2016-07-26,1.034,1.5717
2016-07-27,0.988,-4.4487
2016-07-28,0.982,-0.6073
2016-07-29,0.975,-0.7128
2016-08-01,0.966,-0.9231
2016-08-02,0.97,0.4141
2016-08-03,0.973,0.3093
2016-08-04,0.981,0.8222
2016-08-05,0.976,-0.5097
2016-08-08,0.987,1.127
2016-08-09,0.999,1.2158
2016-08-10,0.994,-0.5005
2016-08-11,0.976,-1.8109
2016-08-12,0.983,0.7172
2016-08-15,1.003,2.0346
2016-08-16,1.02,1.6949
2016-08-17,1.025,0.4902
2016-08-18,1.025,0.0
2016-08-19,1.032,0.6829
2016-08-22,1.028,-0.3876
2016-08-23,1.03,0.1946
2016-08-24,1.033,0.2913
2016-08-25,1.03,-0.2904
2016-08-26,1.031,0.0971
2016-08-29,1.043,1.1639
2016-08-30,1.037,-0.5753
2016-08-31,1.037,0.0
2016-09-01,1.038,0.0964
2016-09-02,1.031,-0.6744
2016-09-05,1.037,0.582
2016-09-06,1.053,1.5429
2016-09-07,1.046,-0.6648
2016-09-08,1.048,0.1912
2016-09-09,1.049,0.0954
2016-09-12,1.013,-3.4318
2016-09-13,1.011,-0.1974
2016-09-14,1.007,-0.3956
2016-09-19,1.016,0.8937
2016-09-20,1.018,0.1969
2016-09-21,1.021,0.2947
