净值日期,单位净值,日增长率
2020-09-30,1.0,0.0
2020-10-09,0.9993,-0.04
2020-10-16,1.0058,0.0
2020-10-19,1.0041,-0.17
2020-10-20,1.0062,0.21
2020-10-21,1.0061,-0.01
2020-10-22,1.0079,0.18
2020-10-23,1.0059,-0.2
2020-10-26,1.0037,-0.22
2020-10-27,1.003,-0.07
2020-10-28,1.0009,-0.21
2020-10-29,1.0014,0.05
2020-10-30,0.9956,-0.58
2020-11-02,0.9969,0.13
2020-11-03,1.0012,0.43
2020-11-04,1.0037,0.25
2020-11-05,1.0086,0.49
2020-11-06,1.0082,-0.04
2020-11-09,1.0122,0.4
2020-11-10,1.0142,0.2
2020-11-11,1.0179,0.36
2020-11-12,1.0177,-0.02
2020-11-13,1.0064,-1.11
2020-11-16,1.011,0.46
2020-11-17,1.0165,0.54
2020-11-18,1.018,0.15
2020-11-19,1.0196,0.16
2020-11-20,1.0199,0.03
2020-11-23,1.0246,0.46
2020-11-24,1.022,-0.25
2020-11-25,1.0216,-0.04
2020-11-26,1.0254,0.37
2020-11-27,1.0317,0.61
2020-11-30,1.0281,-0.35
2020-12-01,1.0314,0.32
2020-12-02,1.0335,0.2
2020-12-03,1.031,-0.24
2020-12-04,1.028,-0.29
2020-12-07,1.0233,-0.46
2020-12-08,1.0226,-0.07
2020-12-09,1.0201,-0.24
2020-12-10,1.0202,0.01
2020-12-11,1.0172,-0.29
2020-12-14,1.0216,0.43
2020-12-15,1.0188,-0.27
2020-12-16,1.0213,0.25
2020-12-17,1.0243,0.29
2020-12-18,1.0221,-0.21
2020-12-21,1.0213,-0.08
2020-12-22,1.0187,-0.25
2020-12-23,1.0193,0.06
2020-12-24,1.0181,-0.12
2020-12-25,1.0205,0.24
2020-12-28,1.021,0.05
2020-12-29,1.0217,0.07
2020-12-30,1.0222,0.05
2020-12-31,1.0277,0.54
2021-01-04,1.0233,-0.43
2021-01-05,1.0237,0.04
2021-01-06,1.0276,0.38
2021-01-07,1.0293,0.17
2021-01-08,1.0327,0.33
2021-01-11,1.0215,-0.12
2021-01-12,1.0282,0.66
2021-01-13,1.0299,0.17
2021-01-14,1.0282,-0.17
2021-01-15,1.0315,0.32
2021-01-18,1.0414,0.96
2021-01-19,1.0474,0.58
2021-01-20,1.046,-0.13
2021-01-21,1.0422,-0.36
2021-01-22,1.0344,-0.75
2021-01-25,1.0317,-0.26
2021-01-26,1.0291,-0.25
2021-01-27,1.0271,-0.19
2021-01-28,1.0178,-0.91
2021-01-29,1.0086,-0.9
2021-02-01,1.0114,0.28
2021-02-02,1.0144,0.3
2021-02-03,1.0139,-0.05
2021-02-04,1.0117,-0.22
2021-02-05,1.0148,0.31
2021-02-08,1.0175,0.27
2021-02-09,1.0196,0.21
2021-02-10,1.0223,0.26
2021-02-18,1.0376,1.5
2021-02-19,1.0457,0.78
2021-02-22,1.0536,0.76
2021-02-23,1.0552,0.15
2021-02-24,1.0507,-0.43
2021-02-25,1.07,1.84
2021-02-26,1.0583,-1.09
2021-03-01,1.0624,0.39
2021-03-02,1.058,-0.41
2021-03-03,1.0683,0.97
2021-03-04,1.0621,-0.58
2021-03-05,1.0613,-0.08
2021-03-08,1.0606,-0.07
2021-03-09,1.0594,-0.11
2021-03-10,1.0581,-0.12
2021-03-11,1.0658,0.73
2021-03-12,1.0664,0.06
2021-03-15,1.0695,0.29
2021-03-16,1.0797,0.95
2021-03-17,1.0764,-0.31
2021-03-18,1.0745,-0.18
2021-03-19,1.0657,-0.82
2021-03-22,1.0713,0.53
2021-03-23,1.0664,-0.46
2021-03-24,1.0595,-0.65
2021-03-25,1.0589,-0.06
2021-03-26,1.0627,0.36
2021-03-29,1.071,0.78
2021-03-30,1.0716,0.06
2021-03-31,1.0605,-1.04
2021-04-01,1.0642,0.35
2021-04-02,1.065,0.08
2021-04-06,1.0649,-0.01
2021-04-07,1.0663,0.13
2021-04-08,1.0653,-0.09
2021-04-09,1.0635,-0.17
2021-04-12,1.0623,-0.11
2021-04-13,1.0596,-0.25
2021-04-14,1.0634,0.36
2021-04-15,1.0625,-0.08
2021-04-16,1.0708,0.78
2021-04-19,1.0722,0.13
2021-04-20,1.072,-0.02
2021-04-21,1.0702,-0.17
2021-04-22,1.0721,0.18
2021-04-23,1.0684,-0.35
2021-04-26,1.0649,-0.33
2021-04-27,1.0647,-0.02
2021-04-28,1.0695,0.45
2021-04-29,1.0729,0.32
2021-04-30,1.0654,-0.7
2021-05-06,1.069,0.34
2021-05-07,1.07,0.09
2021-05-10,1.0731,0.29
2021-05-11,1.0691,-0.37
2021-05-12,1.0687,-0.04
2021-05-13,1.0647,-0.37
2021-05-14,1.0668,0.2
2021-05-17,1.0671,0.03
2021-05-18,1.0712,0.38
2021-05-19,1.0682,-0.28
2021-05-20,1.0657,-0.23
2021-05-21,1.0652,-0.05
2021-05-24,1.0648,-0.04
2021-05-25,1.0711,0.59
2021-05-26,1.0744,0.31
2021-05-27,1.0755,0.1
2021-05-28,1.0713,-0.39
2021-05-31,1.0683,-0.28
2021-06-01,1.0689,0.06
2021-06-02,1.0706,0.16
2021-06-03,1.07,-0.06
2021-06-04,1.0695,-0.05
2021-06-07,1.0683,-0.11
2021-06-08,1.0698,0.14
2021-06-09,1.0728,0.28
2021-06-10,1.0713,-0.14
2021-06-11,1.0713,0.0
2021-06-15,1.064,-0.68
2021-06-16,1.0642,0.02
2021-06-17,1.0636,-0.06
2021-06-18,1.057,-0.62
2021-06-21,1.0547,-0.22
2021-06-22,1.0571,0.23
2021-06-23,1.0629,0.55
2021-06-24,1.0634,0.05
2021-06-25,1.0694,0.56
2021-06-28,1.0636,-0.54
2021-06-29,1.0583,-0.5
2021-06-30,1.0582,-0.01
2021-07-01,1.0678,0.91
2021-07-02,1.0598,-0.75
2021-07-05,1.0579,-0.18
2021-07-06,1.0654,0.71
2021-07-07,1.0413,-0.27
2021-07-08,1.0345,-0.65
2021-07-09,1.0366,0.2
2021-07-12,1.0349,-0.16
2021-07-13,1.039,0.4
2021-07-14,1.0353,-0.36
2021-07-15,1.0396,0.42
2021-07-16,1.0411,0.14
2021-07-19,1.037,-0.39
2021-07-20,1.034,-0.29
2021-07-21,1.031,-0.29
2021-07-22,1.0383,0.71
2021-07-23,1.0365,-0.17
2021-07-26,1.0209,-1.51
2021-07-27,1.0065,-1.41
2021-07-28,1.0069,0.04
2021-07-29,1.0075,0.06
2021-07-30,1.0073,-0.02
2021-08-02,1.0144,0.7
2021-08-03,1.0135,-0.09
2021-08-04,1.0145,0.1
2021-08-05,1.0216,0.7
2021-08-06,1.024,0.23
2021-08-09,1.0409,1.65
2021-08-10,1.0426,0.16
2021-08-11,1.0613,1.79
2021-08-12,1.0561,-0.49
2021-08-13,1.0552,-0.09
2021-08-16,1.0637,0.81
2021-08-17,1.0647,0.09
2021-08-18,1.0709,0.58
2021-08-19,1.0599,-1.03
2021-08-20,1.0593,-0.06
2021-08-23,1.0593,0.0
2021-08-24,1.0624,0.29
2021-08-25,1.0605,-0.18
2021-08-26,1.057,-0.33
2021-08-27,1.0555,-0.14
2021-08-30,1.0504,-0.48
2021-08-31,1.064,1.29
2021-09-01,1.0757,1.1
2021-09-02,1.0822,0.6
2021-09-03,1.0817,-0.05
2021-09-06,1.0869,0.48
2021-09-07,1.0921,0.48
2021-09-08,1.0922,0.01
2021-09-09,1.1001,0.72
2021-09-10,1.1006,0.05
2021-09-13,1.1156,1.36
2021-09-14,1.1026,-1.17
2021-09-15,1.0959,-0.61
2021-09-16,1.0908,-0.47
2021-09-17,1.0891,-0.16
2021-09-22,1.1018,1.17
2021-09-23,1.1093,0.68
2021-09-24,1.0996,-0.87
2021-09-27,1.0969,-0.25
2021-09-28,1.1118,1.36
