净值日期,单位净值,日增长率
2018-04-19,1.0,0.0
2018-04-20,1.0001,0.01
2018-04-27,0.9995,0.0
2018-05-04,1.0001,0.0
2018-05-11,1.0016,0.0
2018-05-18,1.0029,0.0
2018-05-25,1.001,0.0
2018-06-01,0.9988,0.0
2018-06-08,1.001,0.0
2018-06-15,0.9995,0.0
2018-06-22,0.9964,0.0
2018-06-29,0.9964,0.0
2018-06-30,0.9965,0.0
2018-07-06,0.9921,0.0
2018-07-13,1.0007,0.0
2018-07-20,1.0027,0.0
2018-07-27,1.0028,0.0
2018-08-03,0.9964,0.0
2018-08-10,0.9991,0.0
2018-08-17,0.989,0.0
2018-08-24,0.9926,0.0
2018-08-31,0.9935,0.0
2018-09-07,0.9902,0.0
2018-09-14,0.9872,0.0
2018-09-21,0.9967,0.0
2018-09-28,0.9992,0.0
2018-10-12,0.9853,0.0
2018-10-19,0.9821,0.0
2018-10-26,0.9813,0.0
2018-11-02,0.9865,0.0
2018-11-09,0.9816,0.0
2018-11-16,0.9835,0.0
2018-11-23,0.9795,0.0
2018-11-30,0.9804,0.0
2018-12-07,0.9821,0.0
2018-12-14,0.9826,0.0
2018-12-21,0.976,0.0
2018-12-28,0.9771,0.0
2018-12-31,0.9774,0.0
2019-01-04,0.9777,0.0
2019-01-11,0.9807,0.0
2019-01-18,0.9842,0.0
2019-01-25,0.9872,0.0
2019-02-01,0.9895,0.0
2019-02-15,0.9944,0.0
2019-02-22,1.0019,0.0
2019-03-01,1.0117,0.0
2019-03-08,1.0113,0.0
2019-03-15,1.0161,0.0
2019-03-22,1.0231,0.0
2019-03-29,1.0284,0.0
2019-04-04,1.0369,0.0
2019-04-12,1.0268,0.0
2019-04-19,1.0318,0.0
2019-04-22,1.0296,-0.2132
2019-04-23,1.0304,0.0777
2019-04-24,1.0308,0.0388
2019-04-25,1.0303,-0.0485
2019-04-26,1.0281,-0.2135
2019-04-30,1.031,0.0
2019-05-10,1.0261,0.0
2019-05-17,1.0274,0.0
2019-05-24,1.025,0.0
2019-05-31,1.0282,0.0
2019-06-06,1.0244,0.0
2019-06-14,1.0318,0.0
2019-06-21,1.0422,0.0
2019-06-28,1.0459,0.0
2019-06-30,1.0459,0.0
2019-07-05,1.0505,0.0
2019-07-12,1.0475,0.0
2019-07-19,1.047,0.0
2019-07-26,1.0513,0.0
2019-08-02,1.0486,0.0
2019-08-09,1.0456,0.0
2019-08-16,1.052,0.0
2019-08-23,1.0596,0.0
2019-08-30,1.0631,0.0
2019-09-06,1.0751,0.0
2019-09-12,1.072,0.0
2019-09-20,1.0723,0.0
2019-09-27,1.0675,0.0
2019-09-30,1.064,-0.3279
2019-10-11,1.0719,0.0
2019-10-18,1.0683,0.0
2019-10-25,1.0706,0.0
2019-11-01,1.0772,0.0
2019-11-08,1.0794,0.0
2019-11-15,1.0764,0.0
2019-11-22,1.0698,0.0
2019-11-29,1.0642,0.0
2019-12-06,1.0725,0.0
2019-12-13,1.0745,0.0
2019-12-20,1.0741,0.0
2019-12-27,1.0738,0.0
2019-12-31,1.0791,0.0
2020-01-03,1.0783,0.0
2020-01-10,1.0826,0.0
2020-01-17,1.0877,0.0
2020-01-23,1.0804,0.0
2020-02-07,1.0776,0.0
2020-02-14,1.0855,0.0
2020-02-21,1.1054,0.0
2020-02-28,1.088,0.0
2020-03-06,1.1007,0.0
2020-03-13,1.0805,0.0
2020-03-20,1.063,0.0
2020-03-27,1.0692,0.0
2020-04-03,1.0753,0.0
2020-04-10,1.0806,0.0
2020-04-17,1.0865,0.0
2020-04-24,1.0877,0.0
2020-04-27,1.0883,0.0552
2020-04-28,1.0905,0.2022
2020-04-29,1.0892,-0.1192
2020-04-30,1.0894,0.0184
2020-05-06,1.0904,0.0918
2020-05-08,1.0925,0.0
2020-05-15,1.0951,0.0
2020-05-22,1.0956,0.0
2020-05-29,1.0989,0.0
2020-06-05,1.0982,0.0
2020-06-12,1.105,0.0
2020-06-19,1.1114,0.0
2020-06-24,1.1132,0.0
2020-06-30,1.1221,0.0
2020-07-03,1.1237,0.0
2020-07-10,1.1349,0.0
2020-07-17,1.1281,0.0
2020-07-24,1.1286,0.0
2020-07-31,1.1419,0.0
2020-08-07,1.1325,0.0
2020-08-14,1.1311,0.0
2020-08-21,1.1357,0.0
2020-08-28,1.1482,0.0
2020-09-04,1.1414,0.0
2020-09-11,1.1338,0.0
2020-09-18,1.1306,0.0
2020-09-25,1.1255,0.0
2020-09-30,1.1289,0.0
2020-10-09,1.1334,0.4
2020-10-16,1.1398,0.0
2020-10-23,1.1302,0.0
2020-10-30,1.1414,0.0
2020-11-06,1.1474,0.0
2020-11-13,1.1491,0.0
2020-11-20,1.148,0.0
2020-11-27,1.1476,0.0
2020-12-04,1.1603,0.0
2020-12-11,1.1598,0.0
2020-12-18,1.1794,0.0
2020-12-25,1.1842,0.0
2020-12-31,1.1982,0.0
2021-01-08,1.22,0.0
2021-01-15,1.2093,0.0
2021-01-22,1.0917,0.0
2021-01-29,1.0802,0.0
2021-02-05,1.0944,0.0
2021-02-10,1.116,0.0
2021-02-19,1.1039,0.0
2021-02-26,1.0639,0.0
2021-03-05,1.0528,0.0
2021-03-12,1.0472,0.0
2021-03-19,1.0416,0.0
2021-03-26,1.0445,0.0
2021-04-02,1.0523,0.0
2021-04-09,1.0456,0.0
2021-04-16,1.0419,0.0
2021-04-23,1.0474,0.0
2021-04-30,1.0011,0.0
2021-05-07,0.9958,0.0
2021-05-10,0.9958,0.0
2021-05-11,0.9985,0.27
2021-05-12,0.9998,0.13
2021-05-13,0.9994,-0.04
2021-05-14,0.9999,0.05
2021-05-21,1.0066,0.0
2021-05-28,1.0101,0.0
2021-06-04,1.0181,0.0
2021-06-11,1.013,0.0
2021-06-18,1.0091,0.0
2021-06-25,1.0146,0.0
2021-06-30,1.015,0.0
2021-07-02,1.0102,0.0
2021-07-09,1.0023,0.0
2021-07-16,1.0032,0.0
2021-07-23,1.0109,0.0
2021-07-30,1.0086,0.0
2021-08-06,1.0053,0.0
2021-08-13,1.0009,0.0
2021-08-20,0.9921,0.0
2021-08-27,1.0108,0.0
2021-09-03,1.0075,0.0
2021-09-10,1.0143,0.0
2021-09-17,1.0104,0.0
2021-09-24,1.0038,0.0
2021-09-30,0.9994,0.0
2021-10-08,0.9937,-0.57
2021-10-15,0.9926,0.0
2021-10-22,0.9938,0.0
2021-10-29,0.9949,0.0
2021-11-05,0.9859,0.0
2021-11-12,0.9962,0.0
2021-11-19,0.9959,0.0
2021-11-26,1.0024,0.0
2021-12-03,1.005,0.0
2021-12-10,1.0043,0.0
2021-12-17,0.9956,0.0
2021-12-24,0.9918,0.0
2021-12-31,0.9949,0.0
2022-01-07,0.9732,0.0
2022-01-14,0.9712,0.0
2022-01-21,0.9607,0.0
2022-01-28,0.9483,0.0
2022-02-11,0.95,0.0
2022-02-18,0.9523,0.0
2022-02-25,0.948,0.0
2022-03-04,0.9502,0.0
2022-03-11,0.9454,0.0
2022-03-18,0.9395,0.0
2022-03-25,0.9365,0.0
2022-04-01,0.9326,0.0
2022-04-08,0.9303,0.0
2022-04-15,0.9283,0.0
2022-04-22,0.9133,0.0
2022-04-29,0.9153,0.0
2022-05-06,0.9137,0.0
2022-05-13,0.9149,0.0
2022-05-16,0.9158,0.1
2022-05-17,0.9166,0.09
2022-05-18,0.9165,-0.01
2022-05-19,0.9165,0.0
2022-05-20,0.9191,0.28
2022-05-27,0.9174,0.0
2022-06-02,0.9176,0.0
2022-06-10,0.9269,0.0
2022-06-17,0.9308,0.0
2022-06-24,0.948,0.0
2022-06-30,0.9549,0.0
2022-07-01,0.9558,0.09
2022-07-08,0.9537,0.0
2022-07-15,0.9569,0.0
2022-07-22,0.9468,0.0
2022-07-29,0.9545,0.0
2022-08-05,0.9437,0.0
2022-08-12,0.9475,0.0
2022-08-19,0.9609,0.0
2022-08-26,0.9438,0.0
2022-09-02,0.9271,0.0
2022-09-09,0.9311,0.0
2022-09-16,0.9122,0.0
2022-09-23,0.9122,0.0
2022-09-30,0.9051,0.0
2022-10-14,0.9108,0.0
2022-10-21,0.9025,0.0
2022-10-28,0.8911,0.0
2022-11-04,0.9001,0.0
2022-11-11,0.8954,0.0
2022-11-18,0.8988,0.0
2022-11-25,0.8901,0.0
2022-12-02,0.8914,0.0
2022-12-09,0.8894,0.0
2022-12-16,0.8798,0.0
2022-12-23,0.8695,0.0
2022-12-30,0.8697,0.0
2022-12-31,0.8697,0.0
2023-01-06,0.8786,0.0
2023-01-13,0.8826,0.0
2023-01-20,0.8837,0.0
2023-02-03,0.8789,0.0
2023-02-10,0.8777,0.0
2023-02-17,0.8726,0.0
2023-02-24,0.8748,0.0
2023-03-03,0.8729,0.0
2023-03-10,0.8604,0.0
2023-03-17,0.8621,0.0
2023-03-24,0.8732,0.0
2023-03-31,0.8725,0.0
2023-04-07,0.8789,0.0
2023-04-14,0.8731,0.0
2023-04-21,0.8637,0.0
2023-04-28,0.8596,0.0
2023-05-05,0.864,0.0
2023-05-12,0.8516,0.0
2023-05-19,0.852,0.0
2023-05-22,0.8516,-0.05
2023-05-23,0.8502,-0.16
2023-05-24,0.8491,-0.13
2023-05-25,0.8488,-0.04
2023-05-26,0.8496,0.09
2023-05-31,0.8483,0.0
