净值日期,单位净值,日增长率
2015-04-23,1.0,0.0
2015-04-24,1.0,0.0
2015-04-30,0.996,0.0
2015-05-08,1.002,0.0
2015-05-15,1.031,0.0
2015-05-18,1.049,1.7459
2015-05-19,1.067,1.7159
2015-05-20,1.086,1.7807
2015-05-21,1.113,2.4862
2015-05-22,1.122,0.8086
2015-05-25,1.138,1.426
2015-05-26,1.165,2.3726
2015-05-27,1.169,0.3433
2015-05-28,1.116,-4.5338
2015-05-29,1.136,1.7921
2015-06-01,1.194,5.1056
2015-06-02,1.248,4.5226
2015-06-03,1.262,1.1218
2015-06-04,1.27,0.6339
2015-06-05,1.281,0.8661
2015-06-08,1.256,-1.9516
2015-06-09,1.248,-0.6369
2015-06-10,1.271,1.8429
2015-06-11,1.289,1.4162
2015-06-12,1.301,0.931
2015-06-15,1.269,-2.4596
2015-06-16,1.232,-2.9157
2015-06-17,1.27,3.0844
2015-06-18,1.222,-3.7795
2015-06-19,1.15,-5.892
2015-06-23,1.173,2.0
2015-06-24,1.204,2.6428
2015-06-25,1.163,-3.4053
2015-06-26,1.07,-7.9966
2015-06-29,1.003,-6.2617
2015-06-30,1.045,4.1874
2015-07-01,0.98,-6.2201
2015-07-02,0.911,-7.0408
2015-07-03,0.861,-5.4885
2015-07-06,0.821,-4.6458
2015-07-07,0.768,-6.4555
2015-07-08,0.712,-7.2917
2015-07-09,0.746,4.7753
2015-07-10,0.791,6.0322
2015-07-13,0.849,7.3325
2015-07-14,0.873,2.8269
2015-07-15,0.824,-5.6128
2015-07-16,0.835,1.335
2015-07-17,0.881,5.509
2015-07-20,0.909,3.1782
2015-07-21,0.93,2.3102
2015-07-22,0.941,1.1828
2015-07-23,0.971,3.1881
2015-07-24,0.961,-1.0299
2015-07-27,0.893,-7.076
2015-07-28,0.864,-3.2475
2015-07-29,0.894,3.4722
2015-07-30,0.861,-3.6913
2015-07-31,0.847,-1.626
2015-08-03,0.806,-4.8406
2015-08-04,0.847,5.0868
2015-08-05,0.839,-0.9445
2015-08-06,0.831,-0.9535
2015-08-07,0.857,3.1288
2015-08-10,0.899,4.9008
2015-08-11,0.906,0.7786
2015-08-12,0.903,-0.3311
2015-08-13,0.919,1.7719
2015-08-14,0.925,0.6529
2015-08-17,0.933,0.8649
2015-08-18,0.877,-6.0021
2015-08-19,0.894,1.9384
2015-08-20,0.862,-3.5794
2015-08-21,0.823,-4.5244
2015-08-24,0.77,-6.4399
2015-08-25,0.723,-6.1039
2015-08-26,0.703,-2.7663
2015-08-27,0.73,3.8407
2015-08-28,0.768,5.2055
2015-08-31,0.748,-2.6042
2015-09-01,0.707,-5.4813
2015-09-02,0.694,-1.8388
2015-09-07,0.702,1.1527
2015-09-08,0.732,4.2735
2015-09-09,0.755,3.1421
2015-09-10,0.749,-0.7947
2015-09-11,0.756,0.9346
2015-09-14,0.714,-5.5556
2015-09-15,0.682,-4.4818
2015-09-16,0.726,6.4516
2015-09-17,0.717,-1.2397
2015-09-18,0.727,1.3947
2015-09-21,0.758,4.2641
2015-09-22,0.765,0.9235
2015-09-23,0.759,-0.7843
2015-09-24,0.771,1.581
2015-09-25,0.75,-2.7237
2015-09-28,0.767,2.2667
2015-09-29,0.757,-1.3038
2015-09-30,0.757,0.0
2015-10-08,0.786,3.8309
2015-10-09,0.798,1.5267
2015-10-12,0.832,4.2607
2015-10-13,0.836,0.4808
2015-10-14,0.825,-1.3158
2015-10-15,0.848,2.7879
2015-10-16,0.862,1.6509
2015-10-19,0.856,-0.6961
2015-10-20,0.873,1.986
2015-10-21,0.824,-5.6128
2015-10-22,0.853,3.5194
2015-10-23,0.875,2.5791
2015-10-26,0.878,0.3429
2015-10-27,0.884,0.6834
2015-10-28,0.86,-2.7149
2015-10-29,0.867,0.814
2015-10-30,0.868,0.1153
2015-11-02,0.851,-1.9585
2015-11-03,0.847,-0.47
2015-11-04,0.886,4.6045
2015-11-05,0.886,0.0
2015-11-06,0.905,2.1445
2015-11-09,0.923,1.989
2015-11-10,0.926,0.325
2015-11-11,0.939,1.4039
2015-11-12,0.939,0.0
2015-11-13,0.91,-3.0884
2015-11-16,0.931,2.3077
2015-11-17,0.92,-1.1815
2015-11-18,0.896,-2.6087
2015-11-19,0.921,2.7902
2015-11-20,0.933,1.3029
2015-11-23,0.92,-1.3934
2015-11-24,0.923,0.3261
2015-11-25,0.939,1.7335
2015-11-26,0.93,-0.9585
2015-11-27,0.87,-6.4516
