净值日期,单位净值,日增长率
2015-12-23,1.0,0.0
2015-12-25,1.0,0.0
2015-12-31,0.997,0.0
2016-01-08,0.968,0.0
2016-01-15,0.951,0.0
2016-01-22,0.955,0.0
2016-01-29,0.93,0.0
2016-02-05,0.945,0.0
2016-02-19,0.962,0.0
2016-02-26,0.946,0.0
2016-02-29,0.932,-1.4799
2016-03-01,0.937,0.5365
2016-03-02,0.947,1.0672
2016-03-03,0.949,0.2112
2016-03-04,0.941,-0.843
2016-03-07,0.948,0.7439
2016-03-08,0.952,0.4219
2016-03-09,0.947,-0.5252
2016-03-10,0.945,-0.2112
2016-03-11,0.944,-0.1058
2016-03-14,0.954,1.0593
2016-03-15,0.95,-0.4193
2016-03-16,0.946,-0.4211
2016-03-17,0.957,1.1628
2016-03-18,0.972,1.5674
2016-03-21,0.98,0.823
2016-03-22,0.981,0.102
2016-03-23,0.984,0.3058
2016-03-24,0.983,-0.1016
2016-03-25,0.985,0.2035
2016-03-28,0.983,-0.203
2016-03-29,0.973,-1.0173
2016-03-30,0.991,1.8499
2016-03-31,0.996,0.5045
2016-04-01,0.991,-0.502
2016-04-05,1.002,1.11
2016-04-06,1.005,0.2994
2016-04-07,0.997,-0.796
2016-04-08,0.992,-0.5015
2016-04-11,1.0,0.8065
2016-04-12,0.998,-0.2
2016-04-13,1.004,0.6012
2016-04-14,1.008,0.3984
2016-04-15,1.007,-0.0992
2016-04-18,0.997,-0.993
2016-04-19,0.999,0.2006
2016-04-20,0.973,-2.6026
2016-04-21,0.966,-0.7194
2016-04-22,0.968,0.207
2016-04-25,0.967,-0.1033
2016-04-26,0.972,0.5171
2016-04-27,0.971,-0.1029
2016-04-28,0.969,-0.206
2016-04-29,0.973,0.4128
2016-05-03,0.988,1.5416
2016-05-04,0.987,-0.1012
2016-05-05,0.988,0.1013
2016-05-06,0.966,-2.2267
2016-05-09,0.95,-1.6563
2016-05-10,0.951,0.1053
2016-05-11,0.949,-0.2103
2016-05-12,0.946,-0.3161
2016-05-13,0.945,-0.1057
2016-05-16,0.951,0.6349
2016-05-17,0.953,0.2103
2016-05-18,0.943,-1.0493
2016-05-19,0.945,0.2121
2016-05-20,0.95,0.5291
2016-05-23,0.954,0.4211
2016-05-24,0.952,-0.2096
2016-05-25,0.949,-0.3151
2016-05-26,0.949,0.0
2016-05-27,0.95,0.1054
2016-05-30,0.949,-0.1053
2016-05-31,0.965,1.686
2016-06-01,0.966,0.1036
2016-06-02,0.973,0.7246
2016-06-03,0.979,0.6166
2016-06-06,0.977,-0.2043
2016-06-07,0.985,0.8188
2016-06-08,0.981,-0.4061
2016-06-13,0.954,-2.7523
2016-06-14,0.958,0.4193
2016-06-15,0.973,1.5658
2016-06-16,0.975,0.2055
2016-06-17,0.981,0.6154
2016-06-20,0.985,0.4077
2016-06-21,0.983,-0.203
2016-06-22,0.994,1.119
2016-06-23,0.99,-0.4024
2016-06-24,0.985,-0.5051
2016-06-27,0.998,1.3198
2016-06-28,1.0,0.2004
2016-06-29,1.0,0.0
2016-06-30,1.0,0.0
2016-07-01,1.0,0.0
2016-07-04,1.01,1.0
2016-07-05,1.009,-0.099
2016-07-06,1.013,0.3964
2016-07-07,1.017,0.3949
2016-07-08,1.012,-0.4916
2016-07-11,1.012,0.0
2016-07-12,1.021,0.8893
2016-07-13,1.023,0.1959
2016-07-14,1.025,0.1955
2016-07-15,1.024,-0.0976
2016-07-18,1.021,-0.293
2016-07-19,1.024,0.2938
2016-07-20,1.025,0.0977
2016-07-21,1.03,0.4878
2016-07-22,1.027,-0.2913
2016-07-25,1.027,0.0
2016-07-26,1.031,0.3895
2016-07-27,1.011,-1.9399
2016-07-28,1.011,0.0
2016-07-29,1.004,-0.6924
2016-08-01,0.995,-0.8964
2016-08-02,0.997,0.201
2016-08-03,1.003,0.6018
2016-08-04,1.003,0.0
2016-08-05,0.998,-0.4985
2016-08-08,1.005,0.7014
2016-08-09,1.011,0.597
2016-08-10,1.009,-0.1978
2016-08-11,0.999,-0.9911
2016-08-12,1.004,0.5005
2016-08-15,1.016,1.1952
2016-08-16,1.016,0.0
2016-08-17,1.02,0.3937
2016-08-18,1.02,0.0
2016-08-19,1.026,0.5882
2016-08-22,1.022,-0.3899
2016-08-23,1.024,0.1957
2016-08-24,1.026,0.1953
2016-08-25,1.023,-0.2924
