净值日期,累计净值
2020-11-18,1.0
2020-11-20,1.0007
2020-11-27,0.9984
2020-12-04,1.0017
2020-12-11,0.9979
2020-12-18,1.0032
2020-12-25,1.0088
2020-12-31,1.0241
2021-01-08,1.0396
2021-01-15,1.0393
2021-01-22,1.108
2021-01-29,1.0626
2021-02-05,1.0887
2021-02-08,1.1062
2021-02-09,1.124
2021-02-10,1.1452
2021-02-18,1.1403
2021-02-19,1.1332
2021-02-22,1.0792
2021-02-23,1.0738
2021-02-24,1.0452
2021-02-25,1.0462
2021-02-26,1.0123
2021-03-01,1.0371
2021-03-02,1.032
2021-03-03,1.0465
2021-03-04,1.0012
2021-03-05,0.9982
2021-03-08,0.9526
2021-03-09,0.9435
2021-03-10,0.965
2021-03-11,0.9858
2021-03-12,0.9754
2021-03-15,0.949
2021-03-16,0.9647
2021-03-17,0.974
2021-03-18,0.9838
2021-03-19,0.9639
2021-03-22,0.9704
2021-03-23,0.9537
2021-03-24,0.9349
2021-03-25,0.9375
2021-03-26,0.9665
2021-03-29,0.9606
2021-03-30,0.9721
2021-03-31,0.9681
2021-04-01,0.995
2021-04-02,1.0066
2021-04-06,1.0081
2021-04-07,1.0042
2021-04-08,1.0085
2021-04-09,0.9939
2021-04-12,0.9778
2021-04-13,0.9724
2021-04-14,0.9859
2021-04-15,0.9824
2021-04-16,0.9872
2021-04-19,1.0092
2021-04-20,1.0104
2021-04-21,1.0072
2021-04-22,1.0167
2021-04-23,1.0265
2021-04-26,1.0242
2021-04-27,1.0302
2021-04-28,1.0359
2021-04-29,1.0348
2021-04-30,1.0316
2021-05-06,1.0217
2021-05-07,0.987
2021-05-10,0.977
2021-05-11,0.9684
2021-05-12,0.9776
2021-05-13,0.9644
2021-05-14,0.9763
2021-05-17,0.9991
2021-05-18,1.0001
2021-05-19,1.005
2021-05-20,1.0224
2021-05-21,1.0165
2021-05-24,1.0193
2021-05-25,1.051
2021-05-26,1.0494
2021-05-27,1.0571
2021-05-28,1.0456
2021-05-31,1.0615
2021-06-01,1.0635
2021-06-02,1.0516
2021-06-03,1.0409
2021-06-04,1.0468
2021-06-07,1.0495
2021-06-08,1.0379
2021-06-09,1.0438
2021-06-10,1.0531
2021-06-11,1.0561
2021-06-15,1.0563
2021-06-16,1.031
2021-06-17,1.0534
2021-06-18,1.0588
2021-06-21,1.0621
2021-06-22,1.0586
2021-06-23,1.0812
2021-06-24,1.073
2021-06-25,1.0866
2021-06-28,1.096
2021-06-29,1.0925
2021-06-30,1.1067
2021-07-01,1.1054
2021-07-02,1.0705
2021-07-05,1.072
2021-07-06,1.0675
2021-07-07,1.0832
2021-07-08,1.0708
2021-07-09,1.0699
2021-07-12,1.0797
2021-07-13,1.0747
2021-07-14,1.0696
2021-07-15,1.0772
2021-07-16,1.0579
2021-07-19,1.0582
2021-07-20,1.0585
2021-07-21,1.0798
2021-07-22,1.0839
2021-07-23,1.0703
2021-07-26,1.0374
2021-07-27,1.007
2021-07-28,1.0081
2021-07-29,1.0503
2021-07-30,1.0376
2021-08-02,1.0386
2021-08-03,1.025
2021-08-04,1.0457
2021-08-05,1.0388
2021-08-06,1.0271
2021-08-09,1.0344
2021-08-10,1.0387
2021-08-11,1.0381
2021-08-12,1.0354
2021-08-13,1.017
2021-08-16,1.0225
2021-08-17,0.9886
2021-08-18,0.9962
2021-08-19,0.9966
2021-08-20,0.9877
2021-08-23,1.0068
2021-08-24,1.0287
2021-08-25,1.0246
2021-08-26,1.0042
2021-08-27,1.0078
2021-08-30,1.0012
2021-08-31,0.9912
2021-09-01,1.0048
2021-09-02,0.9936
2021-09-03,0.9944
2021-09-06,1.0091
2021-09-07,1.0149
2021-09-08,1.0121
2021-09-09,0.9965
2021-09-10,1.0205
2021-09-13,0.9936
2021-09-14,0.9894
2021-09-15,0.9777
2021-09-16,0.9585
2021-09-17,0.9713
2021-09-22,0.9647
2021-09-23,0.9686
2021-09-24,0.9672
2021-09-27,0.9668
2021-09-28,0.9722
2021-09-29,0.9631
2021-09-30,0.9723
2021-10-08,0.977
2021-10-11,0.9773
2021-10-12,0.961
2021-10-13,0.9738
2021-10-14,0.9716
2021-10-15,0.9936
2021-10-18,0.9786
2021-10-19,0.9845
2021-10-20,0.9817
2021-10-21,0.9768
2021-10-22,0.9883
2021-10-25,0.9853
2021-10-26,0.9858
2021-10-27,0.9716
2021-10-28,0.9701
2021-10-29,0.9814
2021-11-01,0.9799
2021-11-02,0.9809
2021-11-03,0.9788
2021-11-04,0.9859
2021-11-05,0.9823
2021-11-08,0.9734
2021-11-09,0.9789
2021-11-10,0.9819
2021-11-11,1.0028
2021-11-12,1.0071
2021-11-15,1.005
2021-11-16,1.0072
2021-11-17,1.0047
2021-11-18,0.9911
2021-11-19,1.0008
2021-11-22,1.0155
2021-11-23,1.0034
2021-11-24,1.0059
2021-11-25,1.0081
2021-11-26,0.9894
2021-11-29,0.9876
2021-11-30,0.9862
2021-12-01,0.9858
2021-12-02,0.9848
2021-12-03,0.9917
2021-12-06,0.9796
2021-12-07,0.9825
2021-12-08,1.0023
2021-12-09,1.0187
2021-12-10,1.0137
2021-12-13,1.0175
2021-12-14,1.0102
2021-12-15,0.9982
2021-12-16,1.0037
2021-12-17,0.9859
2021-12-20,0.9679
2021-12-21,0.9777
2021-12-22,0.9867
2021-12-23,0.9886
2021-12-24,0.987
2021-12-27,0.9809
2021-12-28,0.9845
2021-12-29,0.9683
2021-12-30,0.9804
2021-12-31,0.9833
2022-01-04,0.974
2022-01-05,0.9455
2022-01-06,0.9395
2022-01-07,0.9359
2022-01-10,0.9391
2022-01-11,0.9243
2022-01-12,0.9377
2022-01-13,0.9205
2022-01-14,0.9249
2022-01-17,0.9393
2022-01-18,0.9479
2022-01-19,0.9378
2022-01-20,0.9451
2022-01-21,0.9374
2022-01-24,0.9385
2022-01-25,0.919
2022-01-26,0.9219
2022-01-27,0.8975
2022-01-28,0.8837
2022-02-07,0.8902
2022-02-08,0.8759
2022-02-09,0.8855
2022-02-10,0.8856
2022-02-11,0.8714
2022-02-14,0.855
2022-02-15,0.8699
2022-02-16,0.8689
2022-02-17,0.8738
2022-02-18,0.8641
2022-02-21,0.8575
2022-02-22,0.8449
2022-02-23,0.8722
2022-02-24,0.8538
2022-02-25,0.8622
2022-02-28,0.8646
2022-03-01,0.8632
2022-03-02,0.8489
2022-03-03,0.8352
2022-03-04,0.824
2022-03-07,0.7911
2022-03-08,0.7792
2022-03-09,0.7797
2022-03-10,0.7867
2022-03-11,0.7838
2022-03-14,0.7481
2022-03-15,0.7259
2022-03-16,0.77
2022-03-17,0.7966
2022-03-18,0.7902
2022-03-21,0.7898
2022-03-22,0.7906
2022-03-23,0.7902
2022-03-24,0.7792
2022-03-25,0.7625
2022-03-28,0.7562
2022-03-29,0.7527
2022-03-30,0.7709
2022-03-31,0.759
2022-04-01,0.7638
2022-04-06,0.7433
2022-04-07,0.7314
2022-04-08,0.7334
2022-04-11,0.7053
2022-04-12,0.7195
2022-04-13,0.7088
2022-04-14,0.7219
2022-04-15,0.7233
2022-04-18,0.7331
2022-04-19,0.7181
2022-04-20,0.7144
2022-04-21,0.7037
2022-04-22,0.7005
2022-04-25,0.6669
2022-04-26,0.6593
2022-04-27,0.6885
2022-04-28,0.6892
2022-04-29,0.7214
2022-05-05,0.7164
2022-05-06,0.6962
2022-05-09,0.6885
2022-05-10,0.7026
2022-05-11,0.719
2022-05-12,0.7176
2022-05-13,0.7244
2022-05-16,0.7178
2022-05-17,0.7352
2022-05-18,0.7356
2022-05-19,0.7318
2022-05-20,0.7425
2022-05-23,0.7354
2022-05-24,0.7145
2022-05-25,0.716
2022-05-26,0.7198
2022-05-27,0.7253
2022-05-30,0.742
2022-05-31,0.7591
2022-06-01,0.7559
2022-06-02,0.7708
2022-06-06,0.786
2022-06-07,0.7803
2022-06-08,0.7845
2022-06-09,0.7663
2022-06-10,0.7733
2022-06-13,0.7599
2022-06-14,0.7566
2022-06-15,0.7649
2022-06-16,0.7631
2022-06-17,0.7678
2022-06-20,0.7711
2022-06-21,0.7731
2022-06-22,0.755
2022-06-23,0.7738
2022-06-24,0.7847
2022-06-27,0.7952
2022-06-28,0.801
2022-06-29,0.7885
2022-06-30,0.7942
2022-07-01,0.7889
2022-07-04,0.7873
2022-07-05,0.7809
2022-07-06,0.7822
2022-07-07,0.7833
2022-07-08,0.782
