净值日期,累计净值
2019-01-10,1.0
2019-01-11,1.0
2019-01-18,1.0015
2019-01-25,1.0069
2019-02-01,1.0214
2019-02-15,1.0333
2019-02-22,1.0659
2019-03-01,1.0981
2019-03-08,1.0949
2019-03-15,1.1428
2019-03-22,1.1645
2019-03-29,1.1819
2019-04-04,1.2212
2019-04-12,1.1855
2019-04-19,1.195
2019-04-26,1.1377
2019-04-30,1.1367
2019-05-09,1.074
2019-05-10,1.1001
2019-05-15,1.1099
2019-05-16,1.1147
2019-05-17,1.0884
2019-05-20,1.0723
2019-05-21,1.0888
2019-05-22,1.0888
2019-05-23,1.0678
2019-05-24,1.0663
2019-05-27,1.0753
2019-05-28,1.0745
2019-05-29,1.0751
2019-05-30,1.0717
2019-05-31,1.0666
2019-06-03,1.0628
2019-06-04,1.0552
2019-06-05,1.0451
2019-06-06,1.0375
2019-06-10,1.0464
2019-06-11,1.0666
2019-06-12,1.0531
2019-06-13,1.0516
2019-06-14,1.0387
2019-06-17,1.0296
2019-06-18,1.0297
2019-06-19,1.0419
2019-06-20,1.06
2019-06-21,1.0754
2019-06-24,1.0731
2019-06-25,1.0652
2019-06-26,1.0752
2019-06-27,1.0866
2019-06-28,1.0848
2019-06-30,1.0847
2019-07-01,1.113
2019-07-02,1.1108
2019-07-03,1.1
2019-07-04,1.0939
2019-07-05,1.1044
2019-07-08,1.0801
2019-07-09,1.0867
2019-07-10,1.0864
2019-07-11,1.0864
2019-07-12,1.0883
2019-07-15,1.0937
2019-07-16,1.092
2019-07-17,1.0884
2019-07-18,1.0757
2019-07-19,1.0766
2019-07-22,1.1087
2019-07-23,1.115
2019-07-24,1.1289
2019-07-25,1.1318
2019-07-26,1.1381
2019-07-29,1.1418
2019-07-30,1.1475
2019-07-31,1.1585
2019-08-01,1.1581
2019-08-02,1.1644
2019-08-05,1.1387
2019-08-06,1.1355
2019-08-07,1.1371
2019-08-08,1.1522
2019-08-09,1.1505
2019-08-12,1.1704
2019-08-13,1.1739
2019-08-14,1.1788
2019-08-15,1.1837
2019-08-16,1.1838
2019-08-19,1.2227
2019-08-20,1.218
2019-08-21,1.2101
2019-08-22,1.208
2019-08-23,1.2254
2019-08-26,1.2215
2019-08-27,1.235
2019-08-28,1.2381
2019-08-29,1.2423
2019-08-30,1.2359
2019-09-02,1.262
2019-09-03,1.2675
2019-09-04,1.2727
2019-09-05,1.2721
2019-09-06,1.2759
2019-09-09,1.2973
2019-09-10,1.3014
2019-09-11,1.2912
2019-09-12,1.2898
