净值日期,累计净值
2019-03-25,1.0001
2019-03-26,1.0001
2019-03-27,1.0002
2019-03-28,1.0003
2019-03-29,1.0004
2019-04-01,1.0006
2019-04-02,1.0007
2019-04-03,1.0008
2019-04-04,1.0008
2019-04-08,1.0012
2019-04-09,1.0012
2019-04-10,1.0013
2019-04-11,1.0013
2019-04-12,1.0014
2019-04-15,1.0016
2019-04-16,1.0016
2019-04-17,1.0017
2019-04-18,1.002
2019-04-19,1.0022
2019-04-22,1.0023
2019-04-23,1.0021
2019-04-24,1.0021
2019-04-25,1.0022
2019-04-26,1.0023
2019-04-29,1.0025
2019-04-30,1.0027
2019-05-06,1.0035
2019-05-07,1.0035
2019-05-08,1.0038
2019-05-09,1.0041
2019-05-10,1.0041
2019-05-13,1.0044
2019-05-14,1.0044
2019-05-15,1.0044
2019-05-16,1.0046
2019-05-17,1.0046
2019-05-20,1.0047
2019-05-21,1.0045
2019-05-22,1.0045
2019-05-23,1.0046
2019-05-24,1.0047
2019-05-27,1.0044
2019-05-28,1.0048
2019-05-29,1.0051
2019-05-30,1.0052
2019-05-31,1.0053
2019-06-03,1.0058
2019-06-04,1.0059
2019-06-05,1.0059
2019-06-06,1.006
2019-06-10,1.0062
2019-06-11,1.0062
2019-06-12,1.0064
2019-06-13,1.0064
2019-06-14,1.0068
2019-06-17,1.0072
2019-06-18,1.0074
2019-06-19,1.0076
2019-06-20,1.0081
2019-06-21,1.0083
2019-06-24,1.0083
2019-06-25,1.0085
2019-06-26,1.0089
2019-06-27,1.0091
2019-06-28,1.0097
2019-06-30,1.0099
2019-07-01,1.01
2019-07-02,1.0109
2019-07-03,1.0116
2019-07-04,1.0116
2019-07-05,1.0114
2019-07-08,1.0113
2019-07-09,1.0111
2019-07-10,1.011
2019-07-11,1.0114
2019-07-12,1.0115
2019-07-15,1.0115
2019-07-16,1.0117
2019-07-17,1.012
2019-07-18,1.0123
2019-07-19,1.0125
2019-07-22,1.0132
2019-07-23,1.0134
2019-07-24,1.0134
2019-07-25,1.0134
2019-07-26,1.0136
2019-07-29,1.0138
2019-07-30,1.0139
2019-07-31,1.0143
2019-08-01,1.0145
2019-08-02,1.0149
2019-08-05,1.0154
2019-08-06,1.0152
2019-08-07,1.0151
2019-08-08,1.0153
2019-08-09,1.0156
2019-08-12,1.0155
2019-08-13,1.0159
2019-08-14,1.0158
2019-08-15,1.0159
2019-08-16,1.0157
2019-08-19,1.0161
2019-08-20,1.0161
2019-08-21,1.0157
2019-08-22,1.0158
2019-08-23,1.0159
2019-08-26,1.0165
2019-08-27,1.0164
2019-08-28,1.0166
2019-08-29,1.0164
