净值日期,累计净值
2021-09-15,1.0
2021-09-17,1.0001
2021-09-24,1.0005
2021-09-30,1.0011
2021-10-08,1.0017
2021-10-15,1.0017
2021-10-22,1.0019
2021-10-25,1.0022
2021-10-26,1.0025
2021-10-27,1.0026
2021-10-28,1.0027
2021-10-29,1.0028
2021-11-01,1.0033
2021-11-02,1.0036
2021-11-03,1.0037
2021-11-04,1.0039
2021-11-05,1.0043
2021-11-08,1.0044
2021-11-09,1.0043
2021-11-10,1.0044
2021-11-11,1.0043
2021-11-12,1.0045
2021-11-15,1.0051
2021-11-16,1.0053
2021-11-17,1.0054
2021-11-18,1.0056
2021-11-19,1.0056
2021-11-22,1.0061
2021-11-23,1.0061
2021-11-24,1.0064
2021-11-25,1.0066
2021-11-26,1.0069
2021-11-29,1.0069
2021-11-30,1.0069
2021-12-01,1.0068
2021-12-02,1.0067
2021-12-03,1.0066
2021-12-06,1.0073
2021-12-07,1.0072
2021-12-08,1.0072
2021-12-09,1.0073
2021-12-10,1.0077
2021-12-13,1.0079
2021-12-14,1.0083
2021-12-15,1.0086
2021-12-16,1.0086
2021-12-17,1.0087
2021-12-20,1.0084
2021-12-21,1.0083
2021-12-22,1.0085
2021-12-23,1.009
2021-12-24,1.0091
2021-12-27,1.0094
2021-12-28,1.0096
2021-12-29,1.0098
2021-12-30,1.0104
2021-12-31,1.0109
2022-01-04,1.0111
2022-01-05,1.0112
2022-01-06,1.0111
2022-01-07,1.0114
2022-01-10,1.012
2022-01-11,1.0123
2022-01-12,1.0124
2022-01-13,1.0123
2022-01-14,1.0122
2022-01-17,1.0128
2022-01-18,1.0137
2022-01-19,1.0141
2022-01-20,1.0142
2022-01-21,1.0147
2022-01-24,1.0155
2022-01-25,1.0152
2022-01-26,1.015
2022-01-27,1.0149
2022-01-28,1.0154
2022-02-07,1.0163
2022-02-08,1.0167
2022-02-09,1.0168
2022-02-10,1.0172
2022-02-11,1.0164
2022-02-14,1.0164
2022-02-15,1.0166
2022-02-16,1.0168
2022-02-17,1.017
2022-02-18,1.0167
2022-02-21,1.016
