净值日期,累计净值
2019-03-14,1.0
2019-03-15,1.0001
2019-03-22,1.0005
2019-03-29,1.001
2019-04-04,1.0011
2019-04-12,1.0008
2019-04-15,1.0
2019-04-16,0.9991
2019-04-17,0.9995
2019-04-18,1.0005
2019-04-19,1.0011
2019-04-22,1.0008
2019-04-23,1.0
2019-04-24,0.9994
2019-04-25,0.9995
2019-04-26,0.9997
2019-04-29,0.9998
2019-04-30,1.0002
2019-05-06,1.0019
2019-05-07,1.0019
2019-05-08,1.0027
2019-05-09,1.0034
2019-05-10,1.0033
2019-05-13,1.0042
2019-05-14,1.0041
2019-05-15,1.0042
2019-05-16,1.0043
2019-05-17,1.0045
2019-05-20,1.0045
2019-05-21,1.0038
2019-05-22,1.0037
2019-05-23,1.004
2019-05-24,1.0041
2019-05-27,1.0034
2019-05-28,1.0035
2019-05-29,1.0039
2019-05-30,1.0042
2019-05-31,1.0044
2019-06-03,1.0049
2019-06-04,1.0051
2019-06-05,1.0052
2019-06-06,1.0052
2019-06-10,1.0054
2019-06-11,1.0052
2019-06-12,1.0052
2019-06-13,1.0053
2019-06-14,1.0056
2019-06-17,1.0065
2019-06-18,1.0068
2019-06-19,1.0071
2019-06-20,1.0076
2019-06-21,1.0079
2019-06-24,1.0079
2019-06-25,1.0082
2019-06-26,1.0085
2019-06-27,1.0088
2019-06-28,1.0092
2019-06-30,1.0093
2019-07-01,1.0096
2019-07-02,1.0104
2019-07-03,1.0109
2019-07-04,1.011
2019-07-05,1.0108
2019-07-08,1.0109
2019-07-09,1.0108
2019-07-10,1.0109
2019-07-11,1.0111
2019-07-12,1.0112
2019-07-15,1.0113
2019-07-16,1.0115
2019-07-17,1.0117
2019-07-18,1.0118
2019-07-19,1.012
2019-07-22,1.0126
2019-07-23,1.0129
2019-07-24,1.0132
2019-07-25,1.0132
2019-07-26,1.0134
2019-07-29,1.0136
2019-07-30,1.0139
2019-07-31,1.0142
2019-08-01,1.0143
2019-08-02,1.0147
2019-08-05,1.0154
2019-08-06,1.0153
2019-08-07,1.0155
2019-08-08,1.0154
2019-08-09,1.0156
2019-08-12,1.0156
2019-08-13,1.0159
2019-08-14,1.0159
2019-08-15,1.0159
2019-08-16,1.016
2019-08-19,1.0163
2019-08-20,1.0165
2019-08-21,1.0163
2019-08-22,1.0163
2019-08-23,1.0164
2019-08-26,1.0168
2019-08-27,1.0169
2019-08-28,1.0169
2019-08-29,1.017
2019-08-30,1.0167
2019-09-02,1.0167
2019-09-03,1.0168
2019-09-04,1.0169
2019-09-05,1.0175
2019-09-06,1.0177
2019-09-09,1.018
2019-09-10,1.0181
2019-09-11,1.0183
2019-09-12,1.0184
2019-09-16,1.0188
2019-09-17,1.0191
2019-09-18,1.019
2019-09-19,1.019
2019-09-20,1.0189
2019-09-23,1.0191
2019-09-24,1.0192
2019-09-25,1.0193
2019-09-26,1.0193
2019-09-27,1.0194
2019-09-30,1.0197
2019-10-08,1.0203
2019-10-09,1.0206
2019-10-10,1.0207
2019-10-11,1.0208
2019-10-14,1.0209
2019-10-15,1.0209
2019-10-16,1.0209
2019-10-17,1.021
2019-10-18,1.021
2019-10-21,1.0211
2019-10-22,1.0211
2019-10-23,1.0213
2019-10-24,1.0216
2019-10-25,1.0216
2019-10-28,1.0216
2019-10-29,1.0211
2019-10-30,1.02
2019-10-31,1.0198
2019-11-01,1.0204
2019-11-04,1.0204
2019-11-05,1.0208
2019-11-06,1.0211
2019-11-07,1.021
2019-11-08,1.021
2019-11-11,1.0214
2019-11-12,1.0215
2019-11-13,1.0217
2019-11-14,1.0217
2019-11-15,1.0219
2019-11-18,1.0227
2019-11-19,1.0233
2019-11-20,1.0236
2019-11-21,1.0237
2019-11-22,1.0237
2019-11-25,1.0236
2019-11-26,1.0236
2019-11-27,1.0239
2019-11-28,1.0241
2019-11-29,1.0244
2019-12-02,1.0245
2019-12-03,1.0246
2019-12-04,1.0246
2019-12-05,1.0246
2019-12-06,1.0248
2019-12-09,1.0249
2019-12-10,1.025
2019-12-11,1.0253
2019-12-12,1.0257
2019-12-13,1.0257
2019-12-16,1.0259
2019-12-17,1.0257
2019-12-18,1.0259
2019-12-19,1.0264
2019-12-20,1.0273
2019-12-23,1.0287
2019-12-24,1.0293
2019-12-25,1.0296
2019-12-26,1.0301
2019-12-27,1.0304
2019-12-30,1.0309
2019-12-31,1.0313
2020-01-02,1.0314
2020-01-03,1.0308
2020-01-06,1.0312
2020-01-07,1.0311
2020-01-08,1.0311
2020-01-09,1.0312
2020-01-10,1.0313
2020-01-13,1.0316
2020-01-14,1.0313
2020-01-15,1.0313
2020-01-16,1.0314
2020-01-17,1.0317
2020-01-20,1.0322
2020-01-21,1.0324
2020-01-22,1.0325
2020-01-23,1.0327
2020-02-03,1.0365
2020-02-04,1.0366
2020-02-05,1.0368
2020-02-06,1.0371
2020-02-07,1.0378
2020-02-10,1.0389
2020-02-11,1.0393
2020-02-12,1.0394
2020-02-13,1.0399
2020-02-14,1.0402
2020-02-17,1.0404
2020-02-18,1.0405
2020-02-19,1.0405
2020-02-20,1.0402
2020-02-21,1.0401
2020-02-24,1.0405
2020-02-25,1.0406
2020-02-26,1.0408
2020-02-27,1.041
2020-02-28,1.0415
2020-03-02,1.0414
2020-03-03,1.0417
2020-03-04,1.0423
2020-03-05,1.0427
2020-03-06,1.0434
2020-03-09,1.045
2020-03-10,1.0444
2020-03-11,1.0442
2020-03-12,1.0442
2020-03-13,1.044
2020-03-16,1.0441
2020-03-17,1.0441
2020-03-18,1.0443
2020-03-19,1.0443
2020-03-20,1.0447
2020-03-23,1.0456
2020-03-24,1.0463
2020-03-25,1.0467
2020-03-26,1.048
2020-03-27,1.048
2020-03-30,1.0484
2020-03-31,1.049
2020-04-01,1.0496
2020-04-02,1.0504
2020-04-03,1.0507
2020-04-07,1.056
2020-04-08,1.0582
2020-04-09,1.0587
2020-04-10,1.0584
2020-04-13,1.0581
2020-04-14,1.0586
2020-04-15,1.0593
2020-04-16,1.0598
2020-04-17,1.0599
2020-04-20,1.0603
