净值日期,累计净值
2020-12-30,1.0
2020-12-31,1.013
2021-01-04,1.0781
2021-01-05,1.0871
2021-01-06,1.0771
2021-01-07,1.1166
2021-01-08,1.0937
2021-01-11,1.0476
2021-01-12,1.0724
2021-01-13,1.026
2021-01-14,1.006
2021-01-15,1.0334
2021-01-18,1.0362
2021-01-19,1.0183
2021-01-20,1.0715
2021-01-21,1.1069
2021-01-22,1.1529
2021-01-25,1.159
2021-01-26,1.1383
2021-01-27,1.1709
2021-01-28,1.1179
2021-01-29,1.0994
2021-02-01,1.0981
2021-02-02,1.1439
2021-02-03,1.1394
2021-02-04,1.119
2021-02-05,1.0807
2021-02-08,1.0954
2021-02-09,1.1362
2021-02-10,1.1572
2021-02-18,1.1556
2021-02-19,1.1397
2021-02-22,1.1159
2021-02-23,1.0984
2021-02-24,1.0462
2021-02-25,1.0313
2021-02-26,1.0072
2021-03-01,1.0448
2021-03-02,1.0242
2021-03-03,1.0401
2021-03-04,0.9751
2021-03-05,0.9742
2021-03-08,0.9298
2021-03-09,0.9192
2021-03-10,0.9332
2021-03-11,0.9574
2021-03-12,0.9643
2021-03-15,0.9417
2021-03-16,0.9302
2021-03-17,0.9467
2021-03-18,0.9479
2021-03-19,0.9153
2021-03-22,0.9255
2021-03-23,0.9104
2021-03-24,0.8852
2021-03-25,0.8964
2021-03-26,0.9364
2021-03-29,0.9304
2021-03-30,0.9459
2021-03-31,0.94
2021-04-01,0.9571
2021-04-02,0.9619
2021-04-06,0.9698
2021-04-07,0.9599
2021-04-08,0.9498
2021-04-09,0.9393
2021-04-12,0.9055
2021-04-13,0.9115
2021-04-14,0.9423
2021-04-15,0.9437
2021-04-16,0.9456
2021-04-19,0.987
2021-04-20,0.9777
2021-04-21,0.9747
2021-04-22,0.9791
2021-04-23,0.9916
2021-04-26,0.9908
2021-04-27,0.99
2021-04-28,1.0018
2021-04-29,1.0072
2021-04-30,1.0283
2021-05-06,1.0238
2021-05-07,1.0064
2021-05-10,1.0049
2021-05-11,0.9929
2021-05-12,0.9929
2021-05-13,0.9817
2021-05-14,1.0012
2021-05-17,1.0118
2021-05-18,1.01
2021-05-19,1.0241
2021-05-20,1.0213
2021-05-21,1.0191
2021-05-24,1.0282
2021-05-25,1.0297
2021-05-26,1.0241
2021-05-27,1.0264
2021-05-28,1.0604
2021-05-31,1.1105
2021-06-01,1.1024
2021-06-02,1.0947
2021-06-03,1.0923
2021-06-04,1.1212
2021-06-07,1.1218
2021-06-08,1.1247
2021-06-09,1.1353
2021-06-10,1.1623
2021-06-11,1.1634
2021-06-15,1.1604
2021-06-16,1.0832
2021-06-17,1.1111
2021-06-18,1.1766
2021-06-21,1.1819
2021-06-22,1.1823
2021-06-23,1.2163
2021-06-24,1.1973
2021-06-25,1.2173
2021-06-28,1.2472
2021-06-29,1.2551
2021-06-30,1.2912
2021-07-01,1.2737
2021-07-02,1.295
2021-07-05,1.3342
2021-07-06,1.3189
2021-07-07,1.3876
2021-07-08,1.4211
2021-07-09,1.4571
2021-07-12,1.5448
2021-07-13,1.5489
2021-07-14,1.4812
2021-07-15,1.5205
2021-07-16,1.5015
2021-07-19,1.4607
2021-07-20,1.4784
2021-07-21,1.573
2021-07-22,1.6167
2021-07-23,1.5839
2021-07-26,1.5992
2021-07-27,1.5068
2021-07-28,1.4968
2021-07-29,1.5906
2021-07-30,1.6324
2021-08-02,1.662
2021-08-03,1.5485
2021-08-04,1.6635
2021-08-05,1.6516
2021-08-06,1.6681
2021-08-09,1.6045
2021-08-10,1.5608
2021-08-11,1.5954
2021-08-12,1.6174
2021-08-13,1.6227
2021-08-16,1.5434
2021-08-17,1.5284
2021-08-18,1.5667
2021-08-19,1.6451
2021-08-20,1.6568
2021-08-23,1.6867
2021-08-24,1.7231
2021-08-25,1.7451
2021-08-26,1.7266
2021-08-27,1.7613
2021-08-30,1.7965
2021-08-31,1.8465
2021-09-01,1.7539
2021-09-02,1.7908
2021-09-03,1.6875
2021-09-06,1.7315
2021-09-07,1.7802
2021-09-08,1.788
2021-09-09,1.7945
2021-09-10,1.8213
2021-09-13,1.8121
2021-09-14,1.8413
2021-09-15,1.8706
2021-09-16,1.7277
2021-09-17,1.707
2021-09-22,1.7127
2021-09-23,1.7006
2021-09-24,1.691
2021-09-27,1.6034
2021-09-28,1.5645
2021-09-29,1.5113
2021-09-30,1.5982
2021-10-08,1.5598
2021-10-11,1.5396
2021-10-12,1.4813
2021-10-13,1.5365
2021-10-14,1.5569
2021-10-15,1.6042
2021-10-18,1.6614
2021-10-19,1.6547
2021-10-20,1.6977
2021-10-21,1.689
2021-10-22,1.6547
2021-10-25,1.6956
2021-10-26,1.71
2021-10-27,1.7303
2021-10-28,1.6709
2021-10-29,1.6824
2021-11-01,1.6425
2021-11-02,1.6297
2021-11-03,1.6169
2021-11-04,1.6211
2021-11-05,1.5855
2021-11-08,1.6662
2021-11-09,1.6886
2021-11-10,1.6267
2021-11-11,1.6124
2021-11-12,1.6167
2021-11-15,1.5486
2021-11-16,1.516
2021-11-17,1.5758
2021-11-18,1.6023
2021-11-19,1.6198
2021-11-22,1.6946
2021-11-23,1.6725
2021-11-24,1.6511
2021-11-25,1.6418
2021-11-26,1.6881
2021-11-29,1.751
2021-11-30,1.7268
2021-12-01,1.7118
2021-12-02,1.7048
2021-12-03,1.7024
2021-12-06,1.6516
2021-12-07,1.5973
2021-12-08,1.6358
2021-12-09,1.6347
2021-12-10,1.6583
2021-12-13,1.6441
2021-12-14,1.6228
2021-12-15,1.591
2021-12-16,1.5883
2021-12-17,1.5485
2021-12-20,1.494
2021-12-21,1.502
2021-12-22,1.5097
2021-12-23,1.4876
2021-12-24,1.4256
2021-12-27,1.4373
2021-12-28,1.4904
2021-12-29,1.4938
2021-12-30,1.4918
2021-12-31,1.5211
2022-01-04,1.495
2022-01-05,1.4325
2022-01-06,1.4578
2022-01-07,1.4023
2022-01-10,1.4219
2022-01-11,1.4033
2022-01-12,1.4685
2022-01-13,1.4434
2022-01-14,1.4703
2022-01-17,1.4919
2022-01-18,1.4802
2022-01-19,1.4235
2022-01-20,1.3978
2022-01-21,1.4022
2022-01-24,1.4422
2022-01-25,1.4137
2022-01-26,1.43
2022-01-27,1.4055
2022-01-28,1.3933
2022-02-07,1.394
2022-02-08,1.348
2022-02-09,1.3667
2022-02-10,1.3374
2022-02-11,1.3159
2022-02-14,1.3339
2022-02-15,1.3841
2022-02-16,1.3822
2022-02-17,1.4343
2022-02-18,1.4217
2022-02-21,1.4171
2022-02-22,1.4303
2022-02-23,1.4845
2022-02-24,1.455
2022-02-25,1.4883
2022-02-28,1.505
2022-03-01,1.4748
2022-03-02,1.4493
2022-03-03,1.4223
2022-03-04,1.3876
2022-03-07,1.3446
2022-03-08,1.2698
2022-03-09,1.2767
2022-03-10,1.328
2022-03-11,1.3175
2022-03-14,1.2757
2022-03-15,1.2551
2022-03-16,1.3255
2022-03-17,1.3399
2022-03-18,1.3303
2022-03-21,1.3507
2022-03-22,1.353
2022-03-23,1.3476
2022-03-24,1.3515
2022-03-25,1.321
2022-03-28,1.2877
2022-03-29,1.298
2022-03-30,1.3528
2022-03-31,1.2928
2022-04-01,1.3064
2022-04-06,1.2782
2022-04-07,1.2731
2022-04-08,1.2507
2022-04-11,1.1796
2022-04-12,1.1912
2022-04-13,1.1855
2022-04-14,1.1828
2022-04-15,1.1569
2022-04-18,1.1744
2022-04-19,1.1827
2022-04-20,1.1475
2022-04-21,1.1027
2022-04-22,1.091
2022-04-25,1.0094
2022-04-26,0.9885
2022-04-27,1.0674
2022-04-28,1.0883
2022-04-29,1.1407
2022-05-05,1.1329
2022-05-06,1.109
2022-05-09,1.0999
2022-05-10,1.1315
2022-05-11,1.177
2022-05-12,1.1653
2022-05-13,1.1778
2022-05-16,1.1742
2022-05-17,1.2234
2022-05-18,1.2238
2022-05-19,1.2484
2022-05-20,1.2579
2022-05-23,1.2855
2022-05-24,1.2378
2022-05-25,1.237
2022-05-26,1.238
2022-05-27,1.2355
2022-05-30,1.2576
2022-05-31,1.2638
2022-06-01,1.2618
2022-06-02,1.2744
2022-06-06,1.3572
2022-06-07,1.3551
2022-06-08,1.3804
2022-06-09,1.358
2022-06-10,1.3949
2022-06-13,1.4136
2022-06-14,1.398
2022-06-15,1.3956
2022-06-16,1.3935
2022-06-17,1.4481
2022-06-20,1.4569
2022-06-21,1.4216
2022-06-22,1.424
2022-06-23,1.463
2022-06-24,1.4819
2022-06-27,1.5232
2022-06-28,1.5454
2022-06-29,1.4738
2022-06-30,1.5032
2022-07-01,1.547
2022-07-04,1.6006
2022-07-05,1.613
2022-07-06,1.6109
2022-07-07,1.6453
2022-07-08,1.6153
2022-07-11,1.5311
2022-07-12,1.4902
2022-07-13,1.5015
2022-07-14,1.509
2022-07-15,1.5089
2022-07-18,1.508
2022-07-19,1.5002
2022-07-20,1.512
2022-07-21,1.4556
2022-07-22,1.461
2022-07-25,1.4388
2022-07-26,1.4748
2022-07-27,1.4614
2022-07-28,1.435
2022-07-29,1.421
2022-08-01,1.4574
2022-08-02,1.409
2022-08-03,1.3862
2022-08-04,1.4062
2022-08-05,1.4316
2022-08-08,1.444
2022-08-09,1.4503
2022-08-10,1.4275
2022-08-11,1.4333
2022-08-12,1.4142
2022-08-15,1.446
2022-08-16,1.4357
2022-08-17,1.4377
2022-08-18,1.4282
2022-08-19,1.3951
2022-08-22,1.4608
2022-08-23,1.4522
2022-08-24,1.4016
2022-08-25,1.3656
2022-08-26,1.3872
2022-08-29,1.3743
2022-08-30,1.3692
2022-08-31,1.3164
2022-09-01,1.2937
2022-09-02,1.2748
2022-09-05,1.2684
2022-09-06,1.3006
2022-09-07,1.3091
2022-09-08,1.2807
2022-09-09,1.3121
2022-09-13,1.3401
2022-09-14,1.3312
2022-09-15,1.2835
2022-09-16,1.2428
2022-09-19,1.2531
2022-09-20,1.302
2022-09-21,1.3048
2022-09-22,1.2927
2022-09-23,1.2683
2022-09-26,1.262
2022-09-27,1.2531
2022-09-28,1.1938
2022-09-29,1.2071
2022-09-30,1.1693
2022-10-10,1.1436
2022-10-11,1.166
2022-10-12,1.1834
2022-10-13,1.1586
2022-10-14,1.1977
2022-10-17,1.1931
2022-10-18,1.1988
2022-10-19,1.2
2022-10-20,1.1746
2022-10-21,1.1602
2022-10-24,1.1554
2022-10-25,1.1639
2022-10-26,1.1689
2022-10-27,1.1562
2022-10-28,1.1052
2022-10-31,1.122
2022-11-01,1.1844
2022-11-02,1.1963
2022-11-03,1.2045
2022-11-04,1.2802
2022-11-07,1.293
2022-11-08,1.3028
2022-11-09,1.2955
2022-11-10,1.2503
2022-11-11,1.2638
2022-11-14,1.2167
2022-11-15,1.2309
2022-11-16,1.2011
2022-11-17,1.1845
2022-11-18,1.1593
2022-11-21,1.1697
2022-11-22,1.1451
2022-11-23,1.1561
2022-11-24,1.1591
2022-11-25,1.133
2022-11-28,1.1243
2022-11-29,1.1198
2022-11-30,1.1553
2022-12-01,1.1601
2022-12-02,1.1502
2022-12-05,1.1372
2022-12-06,1.1478
2022-12-07,1.166
2022-12-08,1.1611
2022-12-09,1.1654
2022-12-12,1.1404
2022-12-13,1.1294
2022-12-14,1.1198
2022-12-15,1.1405
2022-12-16,1.1097
2022-12-19,1.1221
2022-12-20,1.0981
2022-12-21,1.0902
2022-12-22,1.0663
2022-12-23,1.0593
2022-12-26,1.0886
2022-12-27,1.0918
2022-12-28,1.0759
2022-12-29,1.0743
2022-12-30,1.0621
2022-12-31,1.062
2023-01-03,1.0833
2023-01-04,1.059
2023-01-05,1.0934
2023-01-06,1.1272
2023-01-09,1.1384
2023-01-10,1.1531
2023-01-11,1.139
2023-01-12,1.157
2023-01-13,1.157
2023-01-16,1.1637
2023-01-17,1.1647
2023-01-18,1.1731
2023-01-19,1.1732
2023-01-20,1.2007
2023-01-30,1.2325
2023-01-31,1.2263
2023-02-01,1.2448
2023-02-02,1.2294
2023-02-03,1.2105
2023-02-06,1.1923
2023-02-07,1.186
2023-02-08,1.1949
2023-02-09,1.1985
2023-02-10,1.1716
2023-02-13,1.1701
2023-02-14,1.1653
2023-02-15,1.1523
2023-02-16,1.1316
2023-02-17,1.1077
2023-02-20,1.1089
2023-02-21,1.1118
2023-02-22,1.0979
2023-02-23,1.1053
2023-02-24,1.0903
2023-02-27,1.0872
2023-02-28,1.0845
2023-03-01,1.0875
2023-03-02,1.0687
2023-03-03,1.066
2023-03-06,1.0752
2023-03-07,1.057
2023-03-08,1.0495
2023-03-09,1.0492
2023-03-10,1.0298
2023-03-13,1.0193
2023-03-14,1.0157
2023-03-15,1.0113
2023-03-16,0.9838
2023-03-17,0.9844
2023-03-20,0.9859
2023-03-21,1.0121
2023-03-22,1.0113
2023-03-23,1.0068
2023-03-24,1.0034
2023-03-27,1.0007
2023-03-28,0.9842
2023-03-29,0.9924
2023-03-30,1.0015
2023-03-31,1.0019
2023-04-03,1.017
2023-04-04,0.9896
2023-04-06,0.9827
2023-04-07,0.9808
2023-04-10,0.9977
2023-04-11,1.0087
2023-04-12,0.9914
2023-04-13,0.9828
2023-04-14,1.0133
2023-04-17,1.0234
2023-04-18,1.0322
2023-04-19,1.0332
2023-04-20,1.0047
2023-04-21,0.9915
2023-04-24,0.9899
2023-04-25,0.9482
2023-04-26,0.9795
2023-04-27,0.982
2023-04-28,0.9793
2023-05-04,0.9754
2023-05-05,0.9642
2023-05-08,0.9711
2023-05-09,0.9547
2023-05-10,0.9854
2023-05-11,0.9945
2023-05-12,0.9819
