净值日期,累计净值
2020-01-21,1.0
2020-01-23,1.0
2020-02-07,1.0002
2020-02-14,1.0005
2020-02-21,1.0019
2020-02-25,0.9963
2020-02-26,0.9986
2020-02-27,0.9989
2020-02-28,0.9862
2020-03-02,1.0076
2020-03-03,1.0084
2020-03-04,1.0119
2020-03-05,1.0254
2020-03-06,1.0163
2020-03-09,1.0017
2020-03-10,1.0137
2020-03-11,1.0036
2020-03-12,0.9893
2020-03-13,0.9773
2020-03-16,0.9652
2020-03-17,0.9619
2020-03-18,0.9494
2020-03-19,0.9318
2020-03-20,0.9416
2020-03-23,0.9211
2020-03-24,0.9385
2020-03-25,0.9531
2020-03-26,0.9479
2020-03-27,0.9545
2020-03-30,0.9515
2020-03-31,0.9469
2020-04-01,0.94
2020-04-02,0.9507
2020-04-03,0.9452
2020-04-07,0.9565
2020-04-08,0.954
2020-04-09,0.955
2020-04-10,0.9489
2020-04-13,0.9456
2020-04-14,0.9536
2020-04-15,0.9498
2020-04-16,0.954
2020-04-17,0.9551
2020-04-20,0.9529
2020-04-21,0.9452
2020-04-22,0.9452
2020-04-23,0.945
2020-04-24,0.9387
2020-04-27,0.9442
2020-04-28,0.9382
2020-04-29,0.9489
2020-04-30,0.9582
2020-05-06,0.9545
2020-05-07,0.9497
2020-05-08,0.9555
2020-05-11,0.9561
2020-05-12,0.9517
2020-05-13,0.9516
2020-05-14,0.9425
2020-05-15,0.9416
2020-05-18,0.9426
2020-05-19,0.9467
2020-05-20,0.943
2020-05-21,0.9378
2020-05-22,0.9249
2020-05-25,0.9272
2020-05-26,0.9284
2020-05-27,0.9312
2020-05-28,0.9342
2020-05-29,0.9299
2020-06-01,0.9408
2020-06-02,0.9447
2020-06-03,0.9458
2020-06-04,0.9403
2020-06-05,0.9417
2020-06-08,0.945
2020-06-09,0.9493
2020-06-10,0.9439
2020-06-11,0.9356
2020-06-12,0.9342
2020-06-15,0.9243
2020-06-16,0.9338
2020-06-17,0.9369
2020-06-18,0.9434
2020-06-19,0.9455
2020-06-22,0.9417
2020-06-23,0.9382
2020-06-24,0.9437
2020-06-29,0.9365
2020-06-30,0.9407
2020-07-01,0.9542
2020-07-02,0.9754
2020-07-03,0.9965
2020-07-06,1.0585
2020-07-07,1.0492
2020-07-08,1.0595
2020-07-09,1.0674
2020-07-10,1.0411
2020-07-13,1.0539
2020-07-14,1.0468
2020-07-15,1.032
2020-07-16,1.0183
2020-07-17,1.0154
2020-07-20,1.0477
2020-07-21,1.0444
2020-07-22,1.047
2020-07-23,1.0388
2020-07-24,1.0144
2020-07-27,1.013
2020-07-28,1.0158
2020-07-29,1.0262
2020-07-30,1.0243
2020-07-31,1.0243
2020-08-03,1.0336
2020-08-04,1.0426
2020-08-05,1.0333
2020-08-06,1.0351
2020-08-07,1.0308
2020-08-10,1.0441
2020-08-11,1.0402
2020-08-12,1.0454
2020-08-13,1.0492
2020-08-14,1.059
2020-08-17,1.0792
2020-08-18,1.0755
2020-08-19,1.0749
2020-08-20,1.0649
2020-08-21,1.0695
2020-08-24,1.0653
2020-08-25,1.0596
2020-08-26,1.053
2020-08-27,1.0562
2020-08-28,1.069
2020-08-31,1.0679
2020-09-01,1.0712
2020-09-02,1.0655
2020-09-03,1.0659
2020-09-04,1.0603
2020-09-07,1.0526
2020-09-08,1.0685
2020-09-09,1.06
2020-09-10,1.0563
2020-09-11,1.0543
2020-09-14,1.0581
2020-09-15,1.0574
2020-09-16,1.0628
2020-09-17,1.0586
2020-09-18,1.0761
2020-09-21,1.0709
2020-09-22,1.0571
2020-09-23,1.0536
2020-09-24,1.0383
2020-09-25,1.0347
2020-09-28,1.0388
2020-09-29,1.0372
2020-09-30,1.0325
2020-10-09,1.0428
2020-10-12,1.0572
2020-10-13,1.0579
2020-10-14,1.0551
2020-10-15,1.0572
2020-10-16,1.065
2020-10-19,1.0623
2020-10-20,1.0593
2020-10-21,1.0648
2020-10-22,1.0626
2020-10-23,1.0639
2020-10-26,1.0575
2020-10-27,1.0543
2020-10-28,1.0519
2020-10-29,1.0503
2020-10-30,1.046
2020-11-02,1.0495
2020-11-03,1.0594
2020-11-04,1.0651
2020-11-05,1.0755
2020-11-06,1.0823
2020-11-09,1.0928
2020-11-10,1.09
2020-11-11,1.0994
2020-11-12,1.0918
2020-11-13,1.0785
2020-11-16,1.091
2020-11-17,1.0923
2020-11-18,1.0986
2020-11-19,1.0993
2020-11-20,1.1015
2020-11-23,1.1174
2020-11-24,1.1141
2020-11-25,1.1088
2020-11-26,1.1201
2020-11-27,1.133
2020-11-30,1.1279
2020-12-01,1.1394
2020-12-02,1.1388
2020-12-03,1.1285
2020-12-04,1.1201
2020-12-07,1.1045
2020-12-08,1.1002
2020-12-09,1.0946
2020-12-10,1.0949
2020-12-11,1.0912
2020-12-14,1.0813
2020-12-15,1.0777
2020-12-16,1.0783
2020-12-17,1.0889
2020-12-18,1.0953
2020-12-21,1.0923
2020-12-22,1.0694
2020-12-23,1.0771
2020-12-24,1.075
2020-12-25,1.0857
2020-12-28,1.0867
2020-12-29,1.0786
2020-12-30,1.0812
2020-12-31,1.0867
2021-01-04,1.0845
2021-01-05,1.0777
2021-01-06,1.0893
2021-01-07,1.0951
2021-01-08,1.1038
2021-01-11,1.0951
2021-01-12,1.1026
2021-01-13,1.1127
2021-01-14,1.1131
2021-01-15,1.1167
2021-01-18,1.1211
2021-01-19,1.126
2021-01-20,1.1249
2021-01-21,1.1293
